ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Prone,Acc,Ovr,Pot
51822,"Nick Norris",SP,115,498,195,5,21,198,R,R,25,20,20,20,25,25,25,20,20,20,25,25,25,20,20,20,25,25,40,30,20,35,40,40,35,35,40,20,35,30,35,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,25,20,25,75,20,40,40,40,50,45,40,40,40,50,40,40,40,40,50,45,45,50,50,50,60,91-93,50,65,45,40,0,45,0,0,40,0,0,0,0,0,0,45,0,50,0,0,50,0,0,0,0,0,0,H,N,N,N,N,Normal,VH,3,5
51823,"Vincent Bailey",CL,109,485,203,4,21,190,L,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,20,20,20,30,30,20,40,35,25,35,35,60,20,40,35,40,25,25,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,40,25,25,20,55,25,40,30,25,40,30,40,30,25,40,30,40,30,25,40,30,45,45,45,40,45,93-95,52,40,55,45,0,35,35,40,20,30,0,0,0,0,0,50,0,40,45,50,45,45,0,0,0,0,0,L,N,N,N,H,Normal,VH,3,4
51824,"Jacques Durand",C,110,493,191,5,21,184,L,R,35,35,40,25,35,35,35,35,40,25,35,35,35,30,35,25,35,35,45,40,45,30,40,45,30,25,45,20,30,30,40,50,50,55,0,35,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,35,40,40,45,25,20,20,20,20,35,20,20,20,20,30,20,20,20,20,35,20,20,25,20,35,20,85-87,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,Durable,A,3,3
51825,"John Nicholson",RP,115,429,182,5,20,197,R,R,25,20,20,25,25,30,25,20,20,25,25,25,25,20,20,25,25,30,40,30,20,35,40,40,30,25,50,20,35,20,25,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,35,30,20,25,50,20,40,40,40,45,35,45,40,40,45,35,40,40,40,40,35,50,50,50,45,45,95-97,58,40,35,50,40,0,0,0,30,0,0,0,0,0,0,60,45,0,0,0,55,0,0,0,0,0,0,H,H,L,N,N,Durable,VH,3,4
51826,"Armando González",CF,115,498,195,5,20,191,R,R,40,40,40,40,40,45,40,40,40,40,40,45,45,40,45,45,40,45,55,50,55,50,55,55,45,35,50,40,55,45,55,20,20,20,0,0,0,0,0,0,25,30,45,0,0,0,0,0,0,55,35,50,60,45,45,35,35,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,20,80-83,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,H,Normal,VH,3,5
51827,"Will Collins",LF,111,500,198,6,20,191,L,L,35,35,30,35,35,35,35,35,30,35,35,35,35,35,30,30,35,35,50,45,45,45,50,50,25,20,50,20,40,30,60,20,25,20,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,55,40,50,30,30,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,20,83-85,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,L,N,N,L,Normal,A,2,4
51828,"Víctor Gonzáles",RP,116,513,507,6,20,195,L,R,25,20,20,25,25,25,25,20,20,25,30,25,25,20,20,20,25,20,40,30,30,40,40,45,30,30,45,25,35,45,25,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,55,20,40,35,35,40,30,40,35,35,40,30,40,35,35,40,30,50,45,45,40,45,92-94,57,45,75,40,35,0,35,0,25,30,0,0,0,0,0,55,45,0,50,0,45,35,0,0,0,0,0,N,L,H,L,L,Normal,A,3,4
51829,"Chris Stone",C,108,476,204,3,21,185,S,R,35,35,35,30,35,40,35,35,35,30,35,40,35,30,35,30,30,35,45,40,40,35,40,45,25,35,35,20,30,20,35,60,40,60,0,35,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,30,35,35,40,35,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,20,83-85,47,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,L,Normal,A,3,4
51830,"Roy Wells",SP,114,405,188,4,21,188,L,L,25,20,20,30,25,25,25,20,20,30,25,25,25,20,20,30,25,25,45,30,20,45,40,45,30,25,50,20,35,25,30,20,20,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,35,40,20,40,40,35,45,45,40,40,35,45,45,40,40,40,45,45,45,50,50,45,65,93-95,51,60,80,45,40,0,45,0,0,0,0,0,0,0,0,65,50,0,50,0,0,0,0,0,0,0,0,N,N,N,L,N,Fragile,VH,3,5
51831,"Jason Pope",SP,115,430,194,5,21,186,R,R,30,25,20,20,30,30,30,25,20,20,30,30,30,30,20,20,35,30,40,35,25,30,40,40,35,30,45,25,30,30,35,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,20,20,25,75,25,40,40,40,40,35,40,40,40,40,35,35,40,40,40,35,45,45,45,40,45,93-95,63,60,55,45,0,0,35,40,20,0,0,0,0,0,0,50,0,0,50,50,45,0,0,0,0,0,0,N,N,H,L,L,Normal,VH,3,4
51833,"Mike Anderson",SS,116,456,195,6,20,189,R,R,35,35,30,35,35,35,35,35,30,35,35,35,40,35,30,35,40,40,50,45,40,50,50,50,50,50,50,40,50,40,60,20,20,20,0,0,20,35,20,30,0,0,0,0,0,70,45,40,35,0,0,0,55,45,45,35,50,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,20,84-86,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,H,2,4
51834,"Phil Lambert",2B,111,499,187,6,20,188,R,R,35,35,35,30,35,40,35,35,35,30,35,40,40,35,35,30,35,40,50,50,55,45,50,50,45,45,35,50,35,45,30,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,55,55,50,60,40,25,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,30,25,35,20,83-85,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,Fragile,A,2,5
51835,"Taddesse Ukurugenzi",SS,111,308,185,6,21,198,R,R,30,40,35,35,25,35,30,40,35,35,25,35,30,40,35,35,25,35,40,60,60,50,30,50,65,60,50,50,45,65,50,20,20,20,0,0,80,0,0,35,0,0,0,0,0,80,0,0,55,0,0,0,50,50,50,55,35,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,20,84-86,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,L,Normal,VH,2,4
51836,"Don Sims",SP,108,476,204,3,20,181,L,L,25,20,20,20,25,20,25,20,20,25,30,20,20,20,20,20,25,20,35,30,20,35,40,35,25,25,45,20,45,45,20,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,30,20,30,55,20,40,35,35,40,40,40,35,35,40,40,40,35,35,45,40,45,45,50,40,55,93-95,55,60,60,45,35,0,35,40,25,30,0,0,0,0,0,50,40,0,40,40,40,40,0,0,0,0,0,H,N,N,N,N,Fragile,VH,3,4
51837,"James Crawford",SS,108,229,191,3,21,183,R,R,35,35,40,30,35,35,35,35,40,30,35,35,35,35,40,30,35,40,45,40,40,35,45,45,60,50,60,45,50,45,65,20,20,20,0,0,0,50,50,50,0,0,0,0,0,0,55,55,50,0,0,0,50,55,50,60,30,20,20,20,20,30,20,20,20,20,35,20,20,20,20,30,20,20,30,30,30,20,83-85,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,Normal,VH,3,3
51838,"Tom Walker",SP,0,0,0,0,21,188,L,L,25,20,20,20,25,25,25,20,20,20,25,25,20,20,20,20,20,20,40,30,20,35,40,40,30,35,50,20,30,30,25,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,25,20,25,50,25,30,25,20,40,20,30,25,20,40,20,30,30,25,40,20,45,40,40,40,25,89-91,52,70,80,35,0,0,0,30,25,0,0,0,0,0,0,55,0,0,0,40,50,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,1,3
51839,"Dennis Taylor",RF,114,489,204,4,21,191,L,L,40,40,45,50,40,40,40,40,45,50,45,40,35,40,40,45,35,35,55,40,55,55,55,50,35,30,45,20,40,45,40,20,20,20,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,35,0,30,25,20,20,20,25,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,20,83-85,57,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,L,N,Normal,VH,3,5
51840,"Curt Schaefer",RP,0,0,0,0,21,185,L,L,25,20,20,20,30,25,25,20,20,20,30,25,25,20,20,20,25,20,40,30,25,35,40,35,25,30,40,20,50,35,30,20,20,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,50,20,40,25,20,45,20,40,25,20,40,20,45,25,20,45,20,55,40,35,45,30,96-98,45,30,65,50,0,0,0,0,0,30,0,0,0,0,0,80,0,0,0,0,0,60,0,0,0,0,0,N,N,L,H,N,Normal,VH,2,3
51841,"Henry Farlow",2B,111,312,186,6,21,186,R,R,40,40,40,35,35,40,40,40,40,35,35,40,40,40,40,40,40,40,50,50,55,40,45,50,55,50,45,55,50,45,35,20,20,20,0,0,60,50,30,35,0,25,0,0,0,70,50,45,40,0,25,0,50,55,50,50,40,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,20,83-85,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,Normal,VH,3,4
51842,"Michael McHowell",C,110,279,192,5,20,184,R,R,35,30,35,30,40,35,35,30,35,30,40,35,35,30,35,30,40,35,45,35,45,35,45,40,30,35,40,25,25,20,40,55,45,55,0,35,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,25,35,45,30,70,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,20,84-86,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,VH,3,4
51843,"Greg Martínez",RP,116,460,192,6,20,197,R,R,25,20,20,20,25,25,25,20,20,20,25,25,25,20,20,20,25,25,45,35,20,35,40,45,35,25,60,45,40,30,25,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,25,20,20,55,25,30,40,35,45,35,30,40,35,50,35,25,40,35,45,35,40,55,60,45,50,94-96,62,30,55,0,35,0,35,0,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,0,N,H,L,N,H,Normal,H,3,4
51844,"Jim Browning",SP,110,494,185,5,21,204,L,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,20,20,20,30,30,30,30,35,25,30,20,40,25,35,30,25,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,20,30,20,60,25,40,30,20,45,35,40,30,20,50,35,40,25,20,45,35,50,40,35,45,50,94-96,41,40,25,45,40,0,0,0,20,0,0,0,0,0,0,65,55,0,0,0,50,0,0,0,0,0,0,L,N,N,N,N,Normal,VH,3,3
51845,"Donald Robinson",RP,115,498,195,5,21,191,L,L,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,25,25,25,45,30,25,30,25,40,20,25,25,40,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,30,25,20,20,50,25,45,35,30,45,35,45,35,30,40,35,45,35,30,40,35,55,45,45,45,45,93-95,51,30,70,50,0,0,45,0,0,0,0,0,0,0,0,65,0,0,75,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,3,4
51846,"Bill May",SP,115,423,197,5,21,187,R,R,25,25,20,25,30,25,25,25,20,25,30,25,30,25,20,25,30,25,35,30,25,35,40,35,30,25,55,25,35,25,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,35,25,20,25,35,20,40,40,40,45,35,40,40,40,45,35,40,40,40,45,35,50,55,60,45,65,91-93,54,55,65,45,0,45,0,0,25,0,0,0,0,0,0,55,0,65,0,0,70,0,0,0,0,0,0,N,H,H,N,H,Normal,VH,3,6
51847,"Nelson Sosa",RF,0,0,0,0,21,194,S,L,35,35,35,35,40,35,40,35,35,35,40,35,35,35,30,30,35,30,50,40,45,40,55,45,30,30,50,20,45,45,60,20,20,20,0,0,0,0,0,0,20,0,40,0,0,0,0,0,0,50,0,50,40,25,20,35,45,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,20,85-87,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H,Normal,VH,3,4
51848,"Bill Ingram",RP,0,0,0,0,21,196,L,L,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,20,20,35,30,20,20,40,30,30,30,55,20,30,25,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,25,55,25,30,20,20,40,20,30,20,20,40,20,35,20,20,45,25,50,25,20,40,30,93-95,45,25,70,0,0,35,0,30,0,0,0,0,0,0,0,0,0,55,0,50,0,0,0,0,0,0,0,N,N,L,N,N,Normal,VH,1,3
51849,"Rhett Nelson",RP,111,312,186,6,20,204,R,R,25,20,20,20,25,25,25,20,20,20,25,25,25,20,20,20,30,25,45,35,25,30,45,40,30,30,45,25,50,40,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,30,70,20,45,30,20,45,20,45,30,20,50,25,40,25,20,45,20,80,45,45,45,25,98-100,38,25,20,70,0,0,0,40,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,0,0,0,0,N,N,N,L,N,Durable,H,3,4
51850,"Stan King",3B,116,518,508,6,21,187,S,R,25,20,30,25,20,25,25,20,30,25,20,25,25,20,30,25,20,25,50,35,45,30,45,55,60,45,60,30,30,45,60,20,20,20,0,0,25,0,30,0,0,0,0,0,0,65,0,50,0,0,0,0,60,65,65,70,70,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,30,25,35,25,84-86,52,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,L,N,N,Normal,A,1,4
51851,"Rafael Moreno",CF,116,456,195,6,21,189,L,R,30,40,35,40,25,35,30,40,40,40,25,40,30,35,35,35,25,35,45,50,70,55,30,55,50,35,50,35,55,70,65,20,20,20,0,0,0,0,0,0,50,30,55,0,0,0,0,0,0,70,45,65,50,50,55,55,20,25,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,25,25,35,20,84-86,42,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,H,3,5
51852,"Sean Erhardt",3B,108,239,202,3,21,197,R,R,45,40,40,40,45,45,45,35,35,40,40,45,45,40,40,40,45,45,65,45,45,50,70,55,50,40,60,30,40,45,55,20,20,20,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,0,0,0,35,35,35,25,35,25,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,25,25,35,20,85-87,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,H,Durable,VH,3,5
51853,"Kelly Williams",RF,114,403,183,4,20,201,L,L,40,45,35,40,40,40,40,45,40,40,40,45,35,40,30,35,35,40,50,55,55,45,50,50,25,20,50,20,50,65,65,20,20,20,0,0,0,0,0,0,35,35,55,0,0,0,0,0,0,60,35,55,50,55,55,60,45,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,85-87,47,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,H,L,L,Normal,VH,3,5
51854,"Christopher Moore",RP,110,493,191,5,21,185,L,L,20,20,20,20,25,20,25,20,20,20,25,20,20,20,20,20,20,20,40,30,20,35,40,40,30,30,45,20,25,35,30,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,35,30,40,55,25,45,35,35,40,30,45,35,35,40,30,45,35,35,40,30,55,45,50,40,45,92-94,56,30,60,45,0,0,0,0,30,45,0,0,0,0,0,55,0,0,0,0,55,70,0,0,0,0,0,L,N,N,H,N,Fragile,VH,3,4
51855,"Fred Jordan",RP,0,0,0,0,21,195,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,40,30,20,30,40,40,25,40,30,25,25,20,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,20,20,20,55,25,35,30,30,40,20,35,30,30,40,20,35,30,30,40,20,45,45,50,40,40,92-94,54,40,65,40,30,35,0,0,30,0,0,0,0,0,0,45,40,40,0,0,40,0,0,0,0,0,0,N,N,N,N,N,Normal,H,3,4
51856,"Ken Sharp",C,116,455,189,6,21,189,S,L,30,30,30,30,30,35,30,30,30,30,30,35,30,30,30,30,30,35,45,50,50,45,50,45,30,30,40,20,45,40,45,40,40,40,0,25,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,30,25,35,35,25,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,25,20,35,20,84-86,35,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,Normal,H,2,4
51857,"Jason Atkinson",3B,114,489,204,4,20,188,R,R,40,35,40,40,40,40,40,35,40,40,40,40,40,35,40,40,40,40,55,50,55,50,60,50,45,45,60,35,35,40,55,20,20,20,0,0,0,0,35,0,0,0,0,0,0,0,0,40,0,0,0,0,50,50,50,45,40,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,30,25,35,20,84-86,42,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,Normal,VH,3,5
51858,"José López",RF,109,483,182,4,21,184,L,L,45,45,40,35,45,45,45,45,40,35,45,45,40,40,35,35,40,40,50,45,50,40,55,50,30,25,40,20,50,35,35,20,20,20,0,0,0,0,0,0,20,0,40,0,0,0,0,0,0,50,0,40,35,35,35,40,75,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,25,84-86,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,3,4
51859,"Steve Morse",SP,0,0,0,0,21,187,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,40,30,30,40,40,40,25,30,40,25,30,30,40,25,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,25,20,20,65,25,25,25,20,40,30,25,30,20,40,30,20,25,20,40,25,40,45,45,40,40,90-92,43,40,25,35,0,0,30,30,20,0,0,0,0,0,0,45,0,0,45,45,40,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,1,3
51860,"Peter Small",SP,115,517,508,5,21,184,L,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,25,40,25,20,30,30,40,20,35,30,25,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,20,20,25,45,25,40,35,35,40,35,40,35,35,40,35,40,35,35,40,35,45,45,45,40,40,92-94,54,50,60,45,0,0,35,0,30,40,0,0,0,0,0,55,0,0,35,0,45,50,0,0,0,0,0,N,N,L,N,H,Durable,VH,3,4
51861,"Chuck Van Ostrand",C,116,449,200,6,20,199,R,R,35,30,25,30,30,35,35,30,25,30,30,35,35,30,25,30,35,35,45,40,45,40,45,50,35,30,35,25,20,30,40,45,50,55,0,30,20,0,0,0,0,0,0,0,45,50,0,0,0,0,0,0,30,50,60,55,35,25,20,20,20,35,20,20,20,20,30,20,20,20,20,35,20,20,30,30,35,20,80-83,47,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,Normal,A,2,4
51862,"Ángel Granados",SS,116,450,190,6,21,185,S,R,30,30,30,30,30,30,30,30,30,30,30,30,25,30,30,30,25,30,40,40,45,40,40,40,60,65,40,45,55,55,35,20,20,20,0,0,0,35,20,35,0,0,0,0,0,0,60,50,45,0,0,0,60,60,55,65,70,60,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,20,30,20,84-86,35,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,L,N,H,Normal,A,2,3
51863,"John Swanson",SS,115,434,199,5,21,185,R,R,40,40,35,35,40,35,35,40,35,35,40,35,40,40,35,35,40,35,45,50,45,35,50,45,60,50,55,55,50,40,50,20,20,20,0,0,0,55,55,45,20,0,0,0,0,0,60,55,50,55,0,0,50,40,45,30,40,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,20,80-83,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,H,N,N,Normal,VH,3,4
51864,"Ed McGrath",SP,108,229,191,3,21,193,S,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,30,30,25,40,35,25,30,35,45,25,30,30,30,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,40,20,20,20,70,30,35,40,35,40,30,35,40,35,45,35,35,35,35,40,30,45,45,50,40,45,92-94,59,35,30,45,0,0,0,35,25,0,0,0,0,0,0,55,0,0,0,40,55,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,3,3
51865,"Martin Beck",2B,108,239,202,3,21,184,S,R,40,40,35,40,40,45,40,40,35,40,35,40,40,40,35,40,40,45,50,50,50,50,55,50,65,55,45,65,50,45,30,25,25,20,0,0,0,65,35,40,30,0,30,0,0,0,65,50,50,50,0,35,45,40,40,45,50,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,30,25,35,20,80-83,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,H,N,N,N,Normal,VH,3,5
51866,"Rich Hanson",RP,0,0,0,0,20,192,R,R,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,40,30,25,45,40,45,30,25,35,25,40,20,35,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,20,80,25,20,25,20,40,20,20,25,20,40,20,20,25,20,40,20,50,40,35,40,30,93-95,47,25,55,40,25,25,0,0,20,0,0,0,0,0,0,55,30,50,0,0,35,0,0,0,0,0,0,L,N,L,N,N,Fragile,H,1,3
51867,"Rob Plummer",C,114,490,201,4,21,185,R,R,40,40,35,35,40,40,35,35,35,35,35,40,40,40,35,35,40,40,45,45,45,40,50,45,25,25,40,25,30,20,40,55,50,55,0,45,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,40,25,30,20,40,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,20,84-86,47,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,H,3,4
51868,"Curt Allen",SP,0,0,0,0,21,186,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,35,25,40,40,35,30,25,45,25,45,25,25,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,20,50,20,30,30,30,40,25,30,30,30,40,25,30,30,30,40,25,45,40,40,40,40,93-95,56,45,55,40,0,0,0,0,20,35,0,0,0,0,0,50,0,0,0,0,45,55,0,0,0,0,0,N,N,N,N,N,Normal,VH,2,3
51869,"Weldon Giles",3B,0,0,0,0,21,186,R,R,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,40,45,45,45,35,55,45,50,45,55,35,45,35,45,20,20,20,0,0,55,20,35,0,20,0,0,0,0,65,40,40,0,45,0,0,55,50,45,45,40,20,20,20,20,35,20,20,20,20,30,20,20,20,20,35,20,20,30,30,35,20,85-87,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,3,3
51870,"Jake Carroll",1B,110,284,202,5,21,205,R,R,30,30,35,30,30,30,30,30,30,30,30,30,30,30,35,30,30,30,45,45,50,40,45,45,35,40,30,25,30,40,20,20,20,20,0,0,55,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,40,35,35,35,45,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,20,85-87,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,L,L,Normal,A,2,4
51871,"Billy Pérez",C,110,284,202,5,20,207,R,R,35,30,20,30,35,40,35,30,20,30,35,40,40,30,25,35,40,40,50,35,25,40,50,45,30,35,40,25,25,30,45,55,30,50,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,25,25,30,30,50,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,20,30,20,80-83,35,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,2,3
51872,"Sam Martin",LF,0,0,0,0,21,187,R,R,35,40,40,40,30,40,35,40,40,40,30,40,35,40,40,40,30,40,45,45,50,50,30,55,30,25,45,20,40,30,50,20,20,20,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,40,0,35,30,25,25,20,30,25,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,30,30,35,20,83-85,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,3,4
