ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Prone,Acc,Ovr,Pot
13608,"Stephen Goudie",SS,-100,118,118,,19,190,S,R,35,30,20,30,35,30,35,30,20,30,35,30,35,30,20,30,30,30,60,50,40,45,60,55,50,60,70,60,50,55,70,20,20,20,0,0,0,0,0,35,0,0,0,0,0,0,0,0,50,0,0,0,45,45,50,35,50,25,20,30,20,40,30,20,30,20,40,30,20,30,20,40,30,20,35,30,40,30,83-85,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Normal,H,1,4
13609,"Zi-jing Gai",C,0,0,0,0,18,181,R,R,30,30,25,20,35,20,30,30,25,20,30,20,30,30,25,20,35,20,40,40,40,45,60,30,25,35,35,25,25,25,35,35,55,35,0,25,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,20,20,20,25,55,25,20,25,20,35,20,20,25,20,35,20,20,25,20,35,20,20,30,30,35,20,84-86,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,L,N,Normal,VH,1,1
13610,"Ed Anderson",RP,104,83,83,10,17,176,L,L,20,45,20,30,20,20,20,45,20,30,20,20,20,40,20,30,20,20,35,45,25,45,40,35,30,30,55,20,20,30,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,30,35,25,30,30,20,45,20,30,30,20,45,20,30,30,20,45,20,45,45,40,50,30,89-91,37,30,55,35,0,35,40,0,0,0,0,0,0,0,0,45,0,50,55,0,0,0,0,0,0,0,0,H,N,N,N,N,Normal,A,1,3
13611,"Pedro Reyes",SS,0,0,0,0,23,189,R,R,40,30,25,30,30,45,40,30,25,30,30,45,40,30,25,30,30,45,45,35,35,50,45,45,70,60,50,55,60,60,45,20,20,20,0,0,0,60,50,55,25,0,0,0,0,0,70,55,55,65,0,0,50,55,40,60,45,35,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,84-86,41,20,25,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,L,Durable,VH,1,3
13612,"Julián Romo",2B,100,4,4,1,26,184,R,R,50,60,45,50,55,50,50,60,45,50,55,45,50,60,45,50,55,50,50,60,45,50,55,50,60,50,70,75,50,35,65,20,25,20,0,0,0,65,60,55,40,0,0,0,0,0,65,60,55,55,0,0,40,45,55,50,30,30,20,30,20,40,20,20,30,20,40,20,20,30,20,35,20,20,30,20,40,20,80-83,49,20,20,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,L,N,H,N,N,Normal,H,5,5
13614,"Fernando Hernández",C,101,129,119,2,26,191,R,R,45,40,35,50,45,50,45,40,35,50,45,50,45,40,40,50,45,50,45,40,40,50,45,50,40,35,40,30,25,25,45,50,50,50,0,40,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,20,20,20,20,40,30,20,35,30,35,20,20,35,30,40,20,20,35,30,35,20,20,35,30,35,20,83-85,52,20,25,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,N,N,L,H,H,Durable,A,3,3
13615,"Ángelo Garza",3B,0,0,0,0,26,189,R,R,35,35,30,50,30,40,35,35,30,50,30,40,35,40,30,55,30,40,35,40,30,55,35,40,50,50,80,50,45,50,75,20,20,20,70,0,0,30,55,40,0,0,20,85,0,0,50,60,45,0,0,50,55,55,60,55,50,20,30,30,20,45,25,30,30,20,45,25,30,30,20,40,25,35,30,20,45,25,86-88,46,65,40,35,0,0,0,40,35,0,0,0,0,0,0,35,0,0,0,40,40,0,0,0,0,0,0,N,N,L,L,N,Normal,H,1,2
13616,"Gerardo Rodríguez",RP,101,20,6,2,27,185,S,L,25,25,30,25,20,35,25,25,30,25,20,35,25,25,30,25,20,35,25,25,30,35,25,35,25,30,50,25,45,25,35,20,25,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,25,20,20,60,20,45,45,40,45,30,45,45,40,45,30,45,45,40,50,30,50,45,40,45,30,94-96,63,70,50,50,0,0,0,50,40,35,45,0,0,0,0,55,0,0,0,55,45,45,45,0,0,0,0,N,N,L,N,L,Durable,VH,4,4
13617,"Terry Comine",RP,104,83,83,10,18,185,R,R,20,45,30,30,20,20,20,45,30,30,20,20,20,45,30,30,20,20,35,45,35,45,45,35,30,25,50,20,35,25,30,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,25,45,25,35,35,20,45,20,35,35,20,45,20,35,30,20,45,20,45,45,40,45,20,89-91,35,40,50,40,0,0,0,0,0,0,0,0,30,0,0,45,0,0,0,0,0,0,0,0,50,0,0,N,L,N,N,N,Normal,A,1,2
13618,"Gerardo Tapia",SP,103,48,4,4,23,187,R,R,35,35,30,25,35,35,35,35,30,25,35,35,35,35,30,25,35,35,35,35,30,25,35,35,30,35,55,25,20,30,25,20,20,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,30,20,25,65,25,45,45,45,50,45,45,45,45,50,45,45,45,45,50,45,45,45,45,50,50,95-97,58,55,55,60,0,0,45,50,0,0,0,0,0,0,0,60,0,0,50,55,0,0,0,0,0,0,0,L,N,H,N,N,Fragile,H,3,3
13619,"Tony De La Hoya",RF,0,0,0,0,26,189,R,L,45,45,40,40,45,45,45,45,40,40,45,45,45,45,40,40,45,45,45,45,40,45,45,45,30,25,50,20,50,55,65,20,20,20,0,0,0,0,0,0,35,25,45,0,0,0,0,0,0,55,30,55,40,45,45,45,40,25,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,80-83,42,20,20,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,L,N,H,L,N,Normal,VH,2,3
13620,"Felipe García",CF,102,32,6,3,26,183,R,R,45,40,40,55,45,40,45,40,40,55,45,40,45,40,40,55,45,40,45,40,40,60,45,40,45,45,35,45,50,55,50,20,20,20,0,0,55,0,25,0,50,25,45,0,0,60,0,25,0,50,30,45,45,55,55,55,30,25,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,84-86,49,20,20,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Normal,VH,3,3
13621,"Arturo Hernández",1B,102,36,2,3,27,193,R,R,45,45,40,50,40,50,45,45,35,50,40,50,45,50,40,50,40,55,45,45,40,50,40,50,30,40,35,25,25,35,30,25,20,20,0,0,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,40,40,40,40,35,25,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,83-85,43,20,25,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N,Normal,A,3,3
13622,"Luis Morán",LF,0,0,0,0,23,184,R,R,30,30,30,35,20,50,30,30,30,35,20,50,30,30,30,35,20,50,45,40,40,50,45,50,30,30,30,30,45,35,35,50,40,60,0,35,25,0,0,0,35,0,0,0,45,35,0,0,0,45,0,0,30,40,40,20,60,40,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,83-85,42,25,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,Normal,VH,1,3
13623,"Adrián Arce",SP,102,33,9,3,23,183,R,R,35,35,30,30,35,30,35,35,30,30,35,30,35,40,30,30,35,30,35,35,35,30,35,30,25,30,55,20,35,35,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,40,25,25,40,20,40,45,40,50,50,40,45,40,50,50,40,45,40,50,50,45,45,40,50,50,94-96,51,75,80,50,0,0,45,0,40,35,0,0,0,0,0,55,0,0,60,0,40,50,0,0,0,0,0,H,N,N,N,N,Durable,VH,3,3
13624,"Francisco Gutiérrez",1B,102,38,10,3,23,192,R,R,55,45,50,50,50,55,55,45,50,50,50,55,55,45,50,50,50,55,55,50,55,50,55,55,35,25,35,25,35,30,30,20,25,20,40,0,45,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,50,45,55,70,30,45,55,45,35,50,45,55,45,40,50,45,55,45,35,50,45,55,45,40,50,45,94-96,49,40,55,70,0,0,75,0,0,0,0,0,0,0,0,70,0,0,75,0,0,0,0,0,0,0,0,N,H,L,N,N,Durable,VH,4,6
13625,"Arturo Valadez",2B,100,1,1,1,22,183,R,R,55,50,45,50,60,50,55,50,45,50,60,50,55,50,45,50,60,50,55,50,45,55,65,50,65,55,55,60,55,50,50,20,20,20,0,0,60,65,50,50,0,25,50,0,0,70,65,55,55,0,40,50,50,65,45,55,65,65,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,83-85,49,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,H,4,5
13626,"Luis Huerta",CF,0,0,0,0,23,177,R,R,35,35,35,40,35,40,35,35,35,40,35,40,35,35,35,40,35,40,40,35,35,45,40,40,55,40,40,45,65,40,60,20,20,20,0,0,0,30,0,20,70,55,55,0,0,0,45,0,35,70,55,65,55,75,60,45,65,70,20,25,20,35,20,20,30,20,35,20,20,25,20,35,20,20,25,20,35,20,84-86,44,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,L,H,H,N,Normal,VH,1,2
13628,"José Reyna",2B,101,125,118,2,23,192,R,R,60,45,35,45,55,60,60,45,35,45,55,60,65,45,35,50,60,65,65,45,35,55,65,60,60,55,45,50,30,40,35,20,25,20,0,0,0,55,40,45,0,0,0,0,0,0,55,45,45,0,0,0,60,65,70,65,50,40,20,25,20,35,20,20,30,20,35,20,20,25,20,35,20,20,25,20,35,20,83-85,42,20,25,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,L,N,N,H,N,Normal,VH,4,5
13629,"Arturo Mota",C,100,6,6,1,23,176,R,R,55,65,50,45,45,60,55,65,50,45,45,60,55,65,50,45,45,55,55,65,50,50,45,60,30,35,50,25,25,35,45,55,55,55,0,45,0,0,20,0,0,0,0,0,50,0,0,25,0,0,0,0,25,45,30,25,40,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,80-83,44,20,20,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,L,4,5
13630,"Henry Chiasson",SP,-100,10,10,,19,191,L,L,25,25,25,25,30,25,30,25,25,25,30,25,25,25,25,20,25,25,40,30,30,35,45,35,25,25,45,20,30,30,35,20,20,25,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,20,20,20,70,20,35,35,30,45,20,35,35,30,45,20,35,35,30,45,20,45,45,45,45,30,92-94,50,55,65,0,0,0,0,45,40,0,0,0,0,0,40,0,0,0,0,55,60,0,0,0,0,0,60,L,L,N,N,N,Normal,H,1,3
13631,"Mario Águila",CF,0,0,0,0,27,184,R,R,30,35,35,45,25,35,30,35,30,45,25,35,30,35,35,50,25,40,35,35,35,50,35,35,55,45,45,50,70,50,65,20,20,20,0,0,0,35,25,0,55,60,60,0,0,0,50,40,0,80,60,70,60,70,55,60,30,30,20,25,20,35,25,20,25,20,35,25,20,25,20,35,25,20,25,20,35,25,84-86,41,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,1,1
13632,"Miguel Rivera",RP,101,17,11,2,26,189,R,R,35,35,30,25,35,35,35,35,30,25,35,35,35,35,30,30,35,35,35,35,30,25,35,35,20,30,45,20,30,25,20,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,20,20,20,20,30,20,45,45,40,50,20,45,45,40,55,20,45,45,40,50,20,50,45,45,50,20,94-96,54,70,45,55,0,0,0,45,35,0,0,0,35,0,0,55,0,0,0,55,45,0,0,0,50,0,0,N,N,N,N,N,Normal,VH,3,3
13633,"Lee Fidler",RP,104,83,83,10,17,189,L,L,20,45,20,35,20,20,20,45,20,35,20,20,20,45,20,30,20,20,40,45,30,45,45,35,30,30,35,25,40,25,30,25,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,20,20,25,50,25,35,30,20,45,20,35,30,20,45,20,35,35,20,50,20,45,35,30,45,20,87-89,39,50,55,40,0,30,0,40,35,0,0,0,0,0,0,45,0,45,0,45,45,0,0,0,0,0,0,N,L,N,N,N,Normal,A,1,1
13634,"José Muñíz",RP,0,0,0,0,22,200,L,R,35,30,30,20,30,40,35,30,30,20,30,40,35,30,30,20,30,40,45,35,30,30,45,45,25,30,60,20,30,45,25,20,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,25,20,20,40,20,45,30,20,45,30,45,30,20,45,30,45,30,20,45,30,45,30,20,45,40,95-97,35,55,30,55,0,0,40,0,30,0,0,0,0,0,0,60,0,0,50,0,35,0,0,0,0,0,0,N,H,L,H,L,Durable,VH,2,3
13635,"Jorge Arredondo",SP,-100,1,1,,19,189,L,R,30,25,20,20,35,20,30,25,20,20,35,20,30,25,20,20,35,20,45,30,30,35,45,40,30,30,45,30,30,30,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,20,60,25,25,35,30,40,30,25,35,30,40,30,25,35,30,40,30,35,45,50,40,45,89-91,49,50,55,40,0,0,35,0,30,30,0,0,0,0,0,40,0,0,40,0,35,40,0,0,0,0,0,N,N,N,N,N,Durable,A,1,2
13636,"Lindsay Kerry",SP,0,0,0,0,18,181,R,R,20,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,25,20,40,30,25,40,45,35,30,25,45,25,25,30,30,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,45,25,30,35,25,45,30,30,35,30,45,30,30,30,25,40,30,45,45,45,45,45,90-92,48,50,30,35,40,0,0,40,30,0,0,0,0,0,0,45,45,0,0,50,50,0,0,0,0,0,0,L,L,N,L,N,Normal,H,1,3
13637,"José Aguirre",3B,103,53,12,4,22,183,R,R,35,35,40,40,35,40,35,35,40,40,35,40,35,35,40,40,35,40,45,40,45,50,45,45,40,40,75,30,40,45,70,20,20,20,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,0,0,0,35,35,40,30,40,35,20,30,20,35,30,20,30,20,35,30,20,30,20,35,30,20,30,20,35,30,85-87,50,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,L,N,H,N,Normal,L,1,3
13638,"Crespín Mercado",RP,100,7,7,1,22,204,S,R,40,25,40,30,45,40,40,25,40,30,45,40,40,25,40,30,45,40,40,25,40,30,45,40,25,30,45,25,40,30,30,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,30,20,20,80,25,45,50,45,50,50,45,50,45,55,50,45,45,45,50,50,45,50,50,50,55,92-94,51,55,60,50,0,0,0,45,40,0,0,0,0,0,0,50,0,0,0,50,40,0,0,0,0,0,0,N,N,N,N,N,Normal,H,5,5
13639,"Jorge Sánchez",SS,103,44,1,4,21,177,S,R,40,30,35,40,40,40,40,30,35,40,40,40,40,30,35,40,40,40,45,40,40,55,45,40,75,70,55,65,60,60,55,20,20,20,0,0,0,50,65,65,25,0,25,0,0,0,80,65,65,70,0,60,40,45,30,50,45,45,25,30,20,35,20,25,30,20,35,20,25,30,20,35,20,25,30,20,35,20,85-87,44,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Durable,VH,2,4
13640,"Juan Cruz",1B,103,51,2,4,23,189,R,R,50,55,50,45,45,50,50,55,50,45,45,50,50,55,50,45,45,50,50,55,50,50,50,50,45,40,45,30,35,25,35,20,20,20,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,25,25,20,30,35,30,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,83-85,48,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,Normal,VH,3,4
13641,"Mario Serrano",LF,106,107,7,5,20,188,L,L,35,25,25,30,35,30,35,25,25,30,35,30,30,25,25,30,35,30,50,35,35,45,55,50,35,30,40,20,55,35,35,20,20,20,0,0,0,0,0,0,25,30,25,0,0,0,0,0,0,55,40,45,60,45,40,35,50,20,20,30,25,35,25,20,30,25,35,25,20,30,25,35,25,20,35,30,35,25,80-83,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,H,Normal,A,1,3
13642,"Tony Reyes",CF,101,15,10,2,22,191,S,L,55,55,40,40,50,60,55,55,40,45,50,60,55,50,40,40,50,55,60,55,40,45,55,60,50,40,35,20,60,45,50,20,25,20,0,0,30,0,0,0,65,45,50,0,0,65,0,0,0,65,45,55,55,65,65,60,25,40,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,83-85,44,20,20,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,N,H,H,L,N,Normal,H,4,5
13643,"Sergio Villarreal",SP,103,44,1,4,21,189,L,L,40,35,30,25,35,40,40,35,30,25,35,40,35,30,25,25,35,40,40,35,30,30,40,40,25,25,35,20,30,30,50,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,25,20,25,35,20,45,45,40,50,40,45,40,40,50,40,45,45,40,50,40,50,45,40,50,45,95-97,60,65,75,0,0,55,0,50,35,45,0,0,0,0,0,0,0,65,0,65,50,55,0,0,0,0,0,N,N,N,L,N,Normal,H,2,3
13644,"Ángelo Hinojosa",RP,102,30,4,3,23,199,L,L,40,30,30,25,35,40,40,30,30,25,35,40,35,30,30,20,35,40,40,30,30,25,40,40,20,30,40,20,35,25,20,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,30,25,30,40,20,45,40,35,50,45,45,40,35,50,45,45,40,35,50,45,50,45,35,50,50,92-94,37,60,80,45,0,0,55,0,45,0,0,0,0,0,0,55,0,0,60,0,45,0,0,0,0,0,0,H,H,L,N,N,Normal,H,3,3
13645,"Jaime Vásquez",CF,0,0,0,0,22,179,R,R,30,30,35,30,25,40,30,30,35,30,25,40,30,30,35,30,25,40,40,35,45,45,40,40,40,30,40,30,60,50,55,20,20,20,50,0,0,0,0,0,55,45,30,55,0,0,0,0,0,65,50,60,60,75,60,60,40,50,35,35,25,45,30,35,35,25,45,30,35,35,25,45,30,40,35,25,45,30,89-91,51,65,60,40,0,0,40,35,45,0,35,30,0,0,0,45,0,0,45,45,45,0,40,40,0,0,0,N,L,N,N,L,Normal,VH,1,2
13646,"António Montés",3B,103,123,117,4,22,192,R,R,50,40,40,45,45,50,50,40,40,45,45,50,50,40,40,45,50,50,55,45,40,50,55,50,60,45,65,45,45,45,65,20,20,25,0,0,75,30,55,35,0,0,0,0,0,75,50,55,45,0,0,0,40,55,40,40,70,45,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,25,35,20,85-87,44,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,VH,3,4
13647,"Armando Molina",RP,103,127,118,4,22,195,R,R,30,30,25,25,30,35,30,30,25,25,30,35,30,30,25,25,30,35,40,35,30,25,40,40,35,40,55,30,40,25,35,25,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,20,20,20,40,25,40,40,30,50,25,40,40,30,55,25,40,40,30,45,25,50,45,40,50,40,94-96,52,65,80,50,0,0,0,45,0,0,0,0,0,0,0,60,0,0,0,55,0,0,0,0,0,0,0,L,L,N,N,N,Durable,L,3,3
13648,"David Villegas",C,0,0,0,0,22,186,R,R,30,35,35,35,25,35,25,35,35,35,25,35,30,35,35,35,25,35,40,40,45,50,40,45,35,35,35,20,40,40,40,55,40,50,0,35,20,0,0,0,30,0,0,0,45,45,0,0,0,40,0,0,25,25,20,30,35,30,20,30,25,35,30,20,30,25,35,30,20,30,25,35,30,20,30,25,35,30,80-83,56,20,20,30,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,L,Normal,A,1,3
13649,"Martín Díaz",RF,103,46,11,4,22,182,R,R,40,40,35,40,35,45,40,40,35,40,35,45,40,40,40,40,35,45,50,45,45,55,45,50,45,35,35,35,60,50,60,20,20,20,0,0,0,0,0,0,30,35,60,0,0,0,0,0,0,65,45,60,65,70,65,70,30,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,83-85,51,20,25,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,N,Normal,H,1,4
13650,"Anastasio Guerra",C,0,0,0,0,22,189,R,R,35,30,35,35,30,40,35,30,35,35,30,40,35,30,35,35,30,40,45,45,45,45,45,50,35,35,40,25,50,45,55,40,40,40,0,25,0,0,0,0,25,20,35,0,30,0,0,0,0,50,25,45,20,20,20,20,35,25,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,25,35,20,80-83,46,20,20,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,N,L,N,L,L,Normal,VH,1,3
13651,"Nelson Gonzáles",1B,102,31,8,3,22,181,R,R,55,50,40,40,50,55,55,50,35,40,50,55,55,50,40,40,50,60,55,50,45,45,50,55,50,45,40,45,30,45,30,35,35,35,0,25,60,35,0,0,0,0,0,0,25,60,40,0,0,0,0,0,40,60,45,45,35,35,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,83-85,46,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,L,H,L,H,N,Normal,H,3,4
13652,"Ramón Rodríguez",CF,-100,2,2,,17,191,S,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,45,30,25,45,50,35,45,30,35,30,50,30,45,20,20,20,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,45,20,40,50,50,50,45,55,25,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,20,35,30,35,20,84-86,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,L,1,1
13653,"Vicente Ramírez",RF,106,111,10,5,19,185,L,L,35,30,25,35,35,30,35,30,25,35,35,30,35,30,25,30,35,30,50,40,35,45,55,45,50,35,35,20,55,55,45,20,20,20,0,0,0,0,0,0,25,25,35,0,0,0,0,0,0,60,40,50,35,30,30,25,55,20,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,20,30,30,35,20,84-86,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,1,3
13654,"Carlos Hernández",RP,103,46,11,4,21,201,L,L,30,30,20,25,30,30,35,30,20,25,35,30,30,30,20,25,30,30,35,30,20,25,35,30,35,35,40,20,35,30,40,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,40,35,35,50,40,20,45,40,35,55,45,45,40,35,55,45,45,40,35,50,45,60,40,35,55,55,94-96,46,35,55,50,0,0,65,0,45,0,40,0,0,0,0,65,0,0,70,0,55,0,55,0,0,0,0,H,N,N,N,N,Fragile,H,3,4
13655,"António Gómez",CF,101,18,4,2,22,186,R,R,55,60,45,50,45,60,55,60,45,50,45,60,55,60,45,50,50,60,60,60,45,55,55,60,50,40,50,45,60,55,60,20,20,20,0,0,40,30,35,30,70,45,60,0,0,60,45,40,35,70,45,60,40,40,45,50,30,25,20,30,25,40,25,20,30,25,40,25,20,30,25,35,25,20,30,25,40,25,84-86,47,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,H,H,N,N,N,Durable,VH,4,5
13657,"Juan Sepúlveda",RP,0,0,0,0,18,189,R,L,20,30,20,20,20,30,20,30,20,20,20,30,20,30,20,20,20,30,45,40,25,35,45,45,30,30,55,25,30,35,30,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,40,25,30,30,20,40,30,30,30,20,40,30,35,35,25,45,30,35,45,50,40,50,87-89,44,65,75,40,35,0,0,35,30,0,0,0,0,0,0,40,40,0,0,40,40,0,0,0,0,0,0,H,N,N,N,N,Normal,VH,1,3
13658,"Víctor Márquez",SS,103,48,4,4,23,184,R,R,45,40,30,50,45,45,45,40,30,50,45,45,45,40,30,50,45,45,45,40,30,50,45,45,70,70,75,65,55,50,70,20,20,20,0,0,50,25,50,70,0,20,40,0,0,75,80,75,70,0,40,60,25,45,20,20,55,40,20,25,20,35,20,20,30,20,35,20,20,25,20,35,20,20,25,20,35,20,80-83,46,20,20,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,VH,3,4
13659,"José Alonzo",CF,103,131,119,4,22,192,R,R,50,40,25,40,45,55,50,40,25,40,45,55,50,40,25,40,45,55,55,40,25,50,50,55,35,30,30,30,60,65,50,20,25,20,0,0,0,0,0,0,65,45,50,0,0,0,0,0,0,70,50,60,70,75,65,75,75,65,20,30,30,35,20,20,30,30,35,20,20,30,30,35,20,20,30,30,35,20,84-86,47,20,20,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,H,L,N,N,N,Normal,VH,2,3
13660,"Roberto Martínez",RP,0,0,0,0,22,191,L,L,35,35,30,25,30,40,35,35,30,25,30,40,35,30,30,25,25,40,40,35,30,25,35,40,30,30,55,20,30,25,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,25,25,50,20,40,35,25,45,30,40,35,25,45,30,40,35,25,45,30,45,40,30,45,40,92-94,52,65,65,0,0,45,40,0,35,0,0,0,0,0,0,0,0,55,55,0,45,0,0,0,0,0,0,N,L,L,N,N,Durable,VH,2,3
