ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,Batting_Score,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
136175,Eduardo Jauregui,1B,21.0,Kingman Torts,Vancouver Cascades,R,30.96,27.51,44.28,27.88,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,28.78,,,,30.44,,30.34,27.51,LF,30.44
136176,Santiago Farias,RF,22.0,Niagara Falls Rapids,Toronto Blue Jays,A-,33.72,35.17,48.97,41.19,,,0.62,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,37.61,,38.08,35.17,RF,38.08
136177,Jedi Rodríguez,CF,22.0,,,,30.48,21.13,44.34,30.29,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,25.5,,25.56,21.13,RF,25.56
136178,Nick Heyrick,1B,23.0,Everett AquaSox,Seattle Mariners,A-,31.96,32.04,47.0,27.88,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,33.87,,,32.04,LF,33.87
136179,Cato Valverde,RP,21.0,Bradenton Marauders,Pittsburgh Pirates,A,30.92,,,,30.55,49.15,0.94,2.08,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,24.27
136180,Rosario Monzon,RF,22.0,Gold Beach Sea Unicorns,California Angels,A-,30.76,23.46,51.05,42.55,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,29.35,,29.67,23.46,RF,29.67
136181,Armando Ruiz,SS,21.0,Bradenton Marauders,Pittsburgh Pirates,A,40.73,36.41,49.1,38.71,,,0.69,0.0,-3.5,Las Vegas Knights Ballpark,True,,37.29,,46.1,,38.18,,38.39,36.41,3B,46.1
136182,José Miguel Ramírez,RP,22.0,Bradenton Marauders,Pittsburgh Pirates,A,33.58,,,,33.09,44.1,0.08,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,35.29
136183,Yenier Mendez,C,22.0,Cheyenne Chiefs,San Francisco Giants,R,36.71,26.47,49.45,20.48,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,44.57,,,,,29.18,,28.97,26.47,C,44.57
136184,Josbiel Rodas,1B,23.0,Altoona Curve,Pittsburgh Pirates,AA,40.55,44.17,41.52,22.53,,,0.44,2.0,-3.5,Las Vegas Knights Ballpark,True,,42.97,,,,41.39,,,44.17,DH,44.17
136185,Alejandro Rubio,3B,22.0,Burlington Royals,London Royals,R,35.74,26.69,48.58,37.66,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,29.67,35.88,37.56,,30.81,42.9,,26.69,CF,42.9
136186,Ruben De Los Santos,LF,22.0,Burlington Royals,London Royals,R,37.45,23.46,55.82,35.1,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,29.34,45.71,,23.46,CF,45.71
136187,Yelvin Arroyo,RP,21.0,Niagara Falls Rapids,Toronto Blue Jays,A-,30.33,,,,31.55,45.4,0.6,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,24.32
136189,Marvin Ortega,C,22.0,Cocoa Flyers,St. Louis Cardinals,A,40.94,25.23,55.03,20.48,,,0.0,-2.5,-3.5,Las Vegas Knights Ballpark,True,49.51,,,,,28.73,,28.93,25.23,C,49.51
136190,Félix Ibarra,C,22.0,Tri-City Dust Devils,San Diego Padres,A-,34.23,36.56,40.62,23.3,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,39.88,36.14,,,,,,,36.56,C,39.88
136191,Welbin Valera,LF,21.0,Buckeye Quahogs,London Royals,R,31.05,27.14,47.05,33.54,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,30.77,,,27.14,LF,30.77
136192,Jairo Mora,1B,22.0,,,,30.01,21.43,38.3,20.48,,,-0.31,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,23.86,,,21.43,LF,23.86
136193,Pablo Herrera,CF,22.0,Great Falls Voyagers,Chicago White Sox,R,47.38,33.56,61.47,57.35,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,40.25,55.07,39.49,33.56,CF,55.07
136194,Yoshiharu Osada,RF,22.0,Rome Braves,Atlanta Braves,A,34.61,36.04,48.05,58.85,,,0.0,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,40.04,,40.2,36.04,RF,40.2
136195,Tomás Polanco,CF,22.0,San Bernardino Stampede,Texas Rangers,A,49.57,42.7,58.8,42.99,,,0.31,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,45.14,55.47,44.62,42.7,CF,55.47
136196,Cristian Lozano,CF,22.0,Burlington Royals,London Royals,R,41.65,30.27,56.37,56.78,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,36.96,50.71,36.22,30.27,CF,50.71
136197,Gabriel Oquendo,RF,22.0,Burlington Sock Puppets,California Angels,R,32.77,30.42,46.62,59.99,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,32.96,,,,36.2,,36.25,30.42,RF,36.25
136198,Emmanuel Reyes,LF,22.0,Bowling Green Hot Rods,Tampa Bay Rays,A,42.07,43.52,52.11,51.9,,,0.0,-2.5,-3.5,Las Vegas Knights Ballpark,True,,44.69,47.6,48.73,,45.61,50.61,45.5,43.52,CF,50.61
136199,Nicolás Garzon,SS,22.0,Ogden Raptors,Los Angeles Dodgers,R,39.66,32.61,51.77,44.77,,,0.12,-3.0,-3.5,Las Vegas Knights Ballpark,True,,35.06,44.46,43.6,48.49,,,34.76,32.61,SS,48.49
136200,Rigo Moreno,RF,22.0,Lexington Legends,London Royals,A,36.54,40.36,49.17,57.37,,,0.25,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,43.55,,43.23,40.36,LF,43.55
136201,Carlos Peña,LF,22.0,Danville Braves,Atlanta Braves,R,30.84,25.75,45.25,38.91,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,29.99,,,25.75,LF,29.99
136202,Juan Gómez,LF,22.0,,,,30.82,22.52,42.55,36.43,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,26.91,,,22.52,LF,26.91
136203,Yoaquin Maturino,C,22.0,Fayetteville Frogs,Memphis Blues,R,37.7,25.23,51.73,32.36,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,46.08,,,,,29.53,,29.89,25.23,C,46.08
136204,Tomás Acosta,3B,22.0,New Westminster Cavalry,Minnesota Twins,A-,37.38,31.79,52.2,32.0,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,33.22,38.98,44.34,,34.78,45.61,35.32,31.79,CF,45.61
136205,Vin Figueroa,SP,22.0,Rome Braves,Atlanta Braves,A,35.43,,,,36.62,46.2,0.79,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,38.54
136207,Adam Line,3B,22.0,Kennewick Marauders,Milwaukee Brewers,A-,36.08,31.37,51.83,55.87,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,43.51,,36.2,,37.0,31.37,3B,43.51
136208,Florian Benavides,C,22.0,,,,35.91,22.22,47.0,35.36,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,40.22,,,,,,,,22.22,C,40.22
136209,Dalmatio Robles,RF,22.0,Eugene Emeralds,Chicago Cubs,A-,41.1,27.56,60.03,39.43,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,33.68,50.17,33.35,27.56,CF,50.17
136210,Enrique Juarez,CF,22.0,Raleigh Cubs,Chicago Cubs,R,39.05,20.18,57.63,34.48,,,-0.25,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,27.29,48.12,26.5,20.18,CF,48.12
136211,Dórian Cortes,C,22.0,Carolina Mudcats,Milwaukee Brewers,A,41.46,41.18,47.52,24.78,,,0.0,-2.5,-3.5,Las Vegas Knights Ballpark,True,50.03,,,,,39.37,,,41.18,C,50.03
136213,Jesús Eduardo Saucedo,2B,22.0,Salem-Keizer Volcanoes,San Francisco Giants,A-,35.61,29.33,53.96,62.01,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,33.53,42.67,42.59,,,,,29.33,2B,42.67
136214,Tulio Calderon,1B,22.0,Erwin Mountaineers,Miami Marlins,R,38.37,34.37,52.19,27.65,,,0.19,-3.0,-3.5,Las Vegas Knights Ballpark,True,,35.4,,42.26,,36.44,46.82,36.59,34.37,CF,46.82
136215,Nic Pichardo,SP,22.0,Abbotsford Canucks,Atlanta Braves,A-,32.28,,,,33.86,36.1,0.56,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,34.3
136216,Victor Trejo,RF,21.0,Quad Cities River Bandits,Houston Astros,A,39.97,44.47,51.05,39.89,,,0.81,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,44.84,,45.15,44.47,RF,45.15
136217,Danilo Feliberto,CF,22.0,Savannah Bananas,Montreal Expos,A,43.74,33.13,56.37,57.53,,,0.44,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,39.18,51.61,38.43,33.13,CF,51.61
136218,Alexis Fuentes,SS,22.0,Florida Fire Frogs,Atlanta Braves,A,45.52,40.36,57.98,40.88,,,1.12,-2.5,-3.5,Las Vegas Knights Ballpark,True,,41.65,48.69,50.21,52.24,42.89,51.07,43.09,40.36,SS,52.24
136220,A.J. Lantigua,SP,21.0,Bradenton Marauders,Pittsburgh Pirates,A,35.59,,,,37.34,61.38,0.4,2.08,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,37.15
136221,Umbelino Orozco,2B,22.0,Danville Braves,Atlanta Braves,R,35.26,27.56,53.07,54.36,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,31.75,42.01,,,33.53,,,27.56,2B,42.01
136222,Emiliano Nunez,3B,22.0,,,,30.51,21.95,46.65,28.9,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,25.7,,,,24.94,,,21.95,1B,25.7
136223,Antonio Gonzalen,1B,21.0,Erwin Mountaineers,Miami Marlins,R,32.86,35.47,44.08,24.53,,,0.69,-3.0,-3.5,Las Vegas Knights Ballpark,True,,35.67,,,,35.83,,,35.47,LF,35.83
136224,Rafael Castillo,SP,22.0,Fond du Lac Dock Spiders,Indianapolis Ignition,A,31.16,,,,30.04,45.68,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,28.17
136225,Santino Picasso,2B,21.0,Casper Ghosts,Oakland Athletics,R,33.28,25.95,44.85,49.16,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,28.81,37.61,,,,,,25.95,2B,37.61
136226,Mike Cavazos,RP,22.0,Bristol Pirates,Pittsburgh Pirates,R,29.9,,,,28.04,43.05,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,26.04
136227,César Muñoz,SP,22.0,Harlan Smokies,Cincinnati Reds,R,31.28,,,,28.27,44.9,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,31.6
136228,Cornélio Cuellar,C,22.0,,,,33.92,20.18,43.0,20.48,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,36.17,,,,,,,,20.18,C,36.17
136229,Oliver Jiménez,SS,22.0,Idaho Falls Chukars,Detroit Tigers,R,41.22,26.32,55.0,65.63,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,30.65,41.24,40.37,,35.11,50.29,34.89,26.32,CF,50.29
136230,Alfredo Mangraviti,SP,22.0,Lansing Lugnuts,Toronto Blue Jays,A,34.8,,,,33.57,53.1,0.62,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,37.48
136231,Gus Caldera,C,22.0,Youngstown Gremlins,Cleveland Indians,A-,36.88,32.09,50.25,32.77,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,44.84,,,,,,,,32.09,C,44.84
136232,Herméo Haro,LF,22.0,Brooklyn Cyclones,New York Mets,A-,41.91,32.61,55.03,61.4,,,0.12,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,38.91,50.83,38.28,32.61,CF,50.83
136233,Yordanis Camposano,2B,22.0,,,,33.98,21.95,43.94,54.3,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,25.87,36.3,,,27.91,,,21.95,2B,36.3
136234,Ramír Mejia,2B,22.0,Ogden Raptors,Los Angeles Dodgers,R,39.03,37.81,55.71,41.99,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,40.63,47.07,47.85,,39.81,,39.91,37.81,3B,47.85
136235,Yosvany Torrez,CF,22.0,New Haven Ravens,Arizona Diamondbacks,AA,61.7,47.75,57.51,58.53,,,1.19,3.0,-3.5,Las Vegas Knights Ballpark,True,,48.21,,50.72,,50.97,58.9,50.86,47.75,CF,58.9
136236,Walter Zuniga,CF,22.0,,,,30.87,20.18,46.15,50.51,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,27.11,,,20.18,LF,27.11
136237,Igni Costas,SP,22.0,,,,30.16,,,,22.96,29.1,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,24.19
136238,Sebastian Lugoñes,LF,22.0,,,,32.48,30.27,43.55,31.98,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,32.44,,,30.27,LF,32.44
136239,Espino Angel,1B,22.0,Erwin Mountaineers,Miami Marlins,R,35.84,32.61,48.96,39.46,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,34.89,,43.1,,35.03,,35.08,32.61,3B,43.1
136241,Armando Cortes,C,22.0,Vermont Lake Monsters,Oakland Athletics,A-,31.35,30.57,42.65,22.78,,,0.25,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,31.6,,,30.57,LF,31.6
136242,Ediberto Tarin,3B,22.0,,,,35.64,28.51,48.52,31.23,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,39.73,,31.09,,31.79,28.51,3B,39.73
136243,Sergio Picazo,CF,22.0,Martinez Clippers,Arizona Diamondbacks,A,50.36,36.41,61.3,64.24,,,0.56,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,42.93,55.62,42.55,36.41,CF,55.62
136244,Pedro Arrazola,CF,22.0,Blue Ridge Bulldogs,Philadelphia Phillies,R,42.9,27.84,59.97,56.55,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,35.47,51.85,35.2,27.84,CF,51.85
136245,Ruben Sosa,RP,22.0,Lakeland Flying Tigers,Detroit Tigers,A,32.47,,,,32.32,42.23,0.62,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,31.8
136246,Wilfri Mateo,SS,22.0,Rome Braves,Atlanta Braves,A,39.82,38.75,48.69,50.13,,,0.69,-2.5,-3.5,Las Vegas Knights Ballpark,True,,40.24,46.63,47.61,,40.31,,40.52,38.75,3B,47.61
136247,Luís Roman,SS,22.0,Butte Americans,Texas Rangers,R,38.11,31.89,50.7,55.36,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,34.47,42.27,42.19,,37.08,46.65,37.35,31.89,CF,46.65
136248,R.J. Bernabe,LF,22.0,Spokane Indians,Texas Rangers,A-,42.12,37.8,52.94,68.13,,,0.38,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,42.73,50.78,,37.8,CF,50.78
136249,Gianluca Tonetti,1B,22.0,West Virginia Power,Pittsburgh Pirates,A,40.74,41.01,47.21,30.54,,,0.19,-2.5,-3.5,Las Vegas Knights Ballpark,True,,39.99,,,,41.52,49.12,,41.01,CF,49.12
136250,Alexis Solorio,C,21.0,West Virginia Power,Pittsburgh Pirates,A,49.71,35.32,51.93,49.72,,,0.56,0.0,-3.5,Las Vegas Knights Ballpark,True,52.79,,,,,38.44,,38.96,35.32,C,52.79
136252,Pablo Suero,SP,22.0,Rome Braves,Atlanta Braves,A,35.18,,,,30.55,68.95,0.62,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,38.23
136253,Alfredo Tafoya,1B,22.0,,,,36.9,20.18,51.1,20.48,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,24.85,41.88,24.48,20.18,CF,41.88
136254,Cristón Cano,3B,22.0,Eugene Emeralds,Chicago Cubs,A-,35.51,27.42,57.5,38.71,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,31.64,41.28,42.49,,32.31,,32.77,27.42,3B,42.49
136255,José Vargas,1B,22.0,Ogden Raptors,Los Angeles Dodgers,R,37.03,33.26,48.71,67.36,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,36.64,45.08,42.56,,38.56,,38.51,33.26,2B,45.08
136256,José Ángel Moya,CF,22.0,Rome Braves,Atlanta Braves,A,46.84,36.41,60.03,56.32,,,0.56,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,42.01,53.67,41.67,36.41,CF,53.67
136257,Ljuba Sapic,CF,22.0,Blue Ridge Bulldogs,Philadelphia Phillies,R,43.35,32.19,57.7,59.42,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,38.92,52.23,38.06,32.19,CF,52.23
136258,Gregoris Santos,1B,23.0,Fort Wayne TinCaps,San Diego Padres,A,33.97,34.37,43.99,32.54,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,35.54,39.28,,,34.93,,,34.37,2B,39.28
136259,Hipolito Maes,C,23.0,Fond du Lac Dock Spiders,Indianapolis Ignition,A,40.51,32.61,49.82,26.63,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,49.56,34.15,,,,33.58,,34.32,32.61,C,49.56
136260,Eliazar Montemayor,1B,22.0,Medicine Hat Stampede,Las Vegas Knights,R,36.68,44.47,0.0,34.25,,,0.06,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,44.47,DH,44.47
136261,Conor Higgs,LF,22.0,,,,32.88,30.79,47.09,28.7,,,0.44,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,33.11,,32.95,30.79,LF,33.11
136262,Martinez Alanis,2B,22.0,Flint Wolverines,Arizona Diamondbacks,A,37.48,34.37,51.95,63.01,,,0.0,-2.5,-3.5,Las Vegas Knights Ballpark,True,,37.47,45.26,44.03,,,,,34.37,2B,45.26
136263,Augustin Cardeñas,SS,22.0,Everett AquaSox,Seattle Mariners,A-,45.45,40.36,57.57,62.76,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,43.55,50.87,51.53,53.82,44.03,,44.66,40.36,SS,53.82
136264,Félix Barrientos,C,22.0,Lakewood BlueClaws,San Francisco Giants,A,38.2,37.51,44.34,20.48,,,0.0,-2.5,-3.5,Las Vegas Knights Ballpark,True,46.28,,,,,36.15,,36.48,37.51,C,46.28
136265,Yoannis Gallegos,1B,21.0,Staten Island Pizza Rats,New York Yankees,A-,30.8,27.94,48.0,25.83,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,29.84,,,,,,,27.94,1B,29.84
136266,Stéfano Galvez,RP,23.0,New Westminster Cavalry,Minnesota Twins,A-,27.62,,,,23.99,28.65,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,12.42
136267,Marcelo Mendieta,RP,22.0,Tri-City Dust Devils,San Diego Padres,A-,27.88,,,,26.76,27.3,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,14.37
136268,Gael Castillo,CF,22.0,Salem-Keizer Volcanoes,San Francisco Giants,A-,42.34,33.26,51.1,66.11,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,35.57,,,,39.58,51.35,39.39,33.26,CF,51.35
136269,Willy De La Cruz,RF,22.0,,,,31.18,21.28,51.97,41.76,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,27.62,,28.24,21.28,RF,28.24
136270,Juan Vaides,LF,22.0,Savannah Bananas,Montreal Expos,A,37.57,27.29,51.1,48.11,,,0.0,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,32.94,45.39,32.58,27.29,CF,45.39
136271,Santiago Cajamarca,C,21.0,Augusta GreenJackets,Philadelphia Phillies,A,45.69,46.23,46.34,20.48,,,1.12,0.0,-3.5,Las Vegas Knights Ballpark,True,49.86,,,,,,,42.63,46.23,C,49.86
136272,Maikol Veras,C,22.0,Elizabethton Twins,Minnesota Twins,R,39.13,31.52,52.53,24.83,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,47.97,,,,,33.62,,33.94,31.52,C,47.97
136282,Tokuji Aoyagi,1B,31.0,London Royals,London Royals,ML,48.9,54.93,51.01,30.18,,,1.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,53.5,53.94,,,50.49,,,54.93,DH,54.93
136289,Tsung-Wei Hu,2B,32.0,,,,50.47,52.74,47.8,49.72,,,1.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,51.92,51.51,50.29,,51.53,,51.73,52.74,DH,52.74
136290,Ponce Fernandez,RP,34.0,Pittsburgh Pirates,Pittsburgh Pirates,ML,38.83,,,,53.52,40.7,1.65,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,45.95
136291,Chun-Liang Yu,LF,32.0,,,,44.05,47.77,47.8,56.86,,,1.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,48.79,,48.58,47.77,LF,48.79
136293,Tohru Uemura,2B,28.0,,,,60.18,48.79,57.75,71.2,,,1.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,51.03,57.88,,60.2,,,50.15,48.79,SS,60.2
136299,Jason Skelton,CF,22.0,Lake County Captains,Cleveland Indians,A,47.85,41.46,57.47,46.7,,,0.38,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,44.32,54.47,43.91,41.46,CF,54.47
136300,Jesse McCabe,SP,22.0,New Westminster Cavalry,Minnesota Twins,A-,32.07,,,,36.14,36.6,0.5,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,33.73
136301,Ryan Fairgrieve,LF,22.0,Greensboro Grasshoppers,Miami Marlins,A,42.65,39.69,57.1,54.3,,,0.25,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,43.58,50.89,44.15,39.69,CF,50.89
136302,Ethan Hair,CL,25.0,Rocket City Trash Pandas,California Angels,AA,30.61,25.47,44.92,22.53,,,0.0,-2.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,28.1,25.47,RF,28.1
136303,Gael Liner,SP,22.0,Asheville Tourists,Colorado Rockies,A,37.17,,,,39.42,49.1,0.94,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,41.35
136304,Riley Hume,SP,23.0,Pittsburg Diamonds,London Royals,A,31.45,,,,28.52,44.35,0.0,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,31.69
136305,Neil Hall,2B,22.0,Cedar Rapids Haymakers,Minnesota Twins,A,41.91,43.37,49.15,43.19,,,0.25,-2.5,-3.5,Las Vegas Knights Ballpark,True,,43.83,48.02,,50.21,42.86,,,43.37,SS,50.21
136306,Landen Spears,SP,21.0,San Jose Giants,San Francisco Giants,A,37.13,,,,37.62,46.42,0.77,2.08,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,39.38
136307,Diamante Romero,SP,22.0,Northwest Arkansas Naturals,London Royals,AA,35.13,,,,34.57,43.0,0.0,2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,36.26
136308,Jackson Hartman,SP,23.0,Altoona Curve,Pittsburgh Pirates,AA,38.75,,,,44.95,53.85,0.27,2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,41.73
136309,Jaden Sharpe,SP,21.0,West Virginia Power,Pittsburgh Pirates,A,35.2,,,,35.62,40.4,0.23,2.08,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,36.58
136310,Bill Della Cruz,C,26.0,Lincoln Bighorns,Los Angeles Dodgers,AA,38.78,39.7,47.51,24.3,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,47.54,,,,,38.81,,39.17,39.7,C,47.54
136311,Orlando Miller,SP,22.0,Boise Hawks,Colorado Rockies,A-,29.54,,,,29.52,41.02,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,24.32
136312,Vince Dreyer,LF,26.0,,,,39.63,34.37,50.77,35.28,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,36.67,45.58,37.06,34.37,CF,45.58
136313,Leo Rosales,CF,22.0,Greenville Drive,Boston Red Sox,A,48.67,37.95,63.63,32.23,,,0.5,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,41.11,54.81,41.25,37.95,CF,54.81
136314,Lionel Garzia,CF,26.0,Winnipeg Goldeyes,St. Louis Cardinals,AAA,51.32,39.42,57.3,66.38,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,44.61,54.19,44.57,39.42,CF,54.19
136315,Brice Gray,LF,22.0,Cocoa Flyers,St. Louis Cardinals,A,36.32,37.66,50.55,40.73,,,0.0,-2.5,-3.5,Las Vegas Knights Ballpark,True,,38.44,,43.42,,40.19,,40.65,37.66,3B,43.42
136316,Dominic Xun,SP,22.0,Maine Lobsters,Montreal Expos,A-,33.01,,,,34.85,44.68,0.08,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,36.82
136317,Modesto Gray,SS,26.0,Tacoma Rainiers,Seattle Mariners,AAA,51.27,43.09,58.35,69.95,,,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,46.83,54.16,51.22,,47.08,,47.28,43.09,2B,54.16
136318,Dawson Wooden,LF,22.0,Hagerstown Suns,Fresno Falcons,A,36.54,43.8,45.72,33.49,,,0.0,-2.5,-3.5,Las Vegas Knights Ballpark,True,,,,,,43.08,,43.03,43.8,DH,43.8
136319,Eric Flores,SP,22.0,San Bernardino Stampede,Texas Rangers,A,33.85,,,,37.62,40.35,0.33,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,35.67
136320,Winston Bernabéu,SP,22.0,Idaho Falls Chukars,Detroit Tigers,R,31.0,,,,28.52,38.85,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,30.59
136321,Noah Clark,RP,22.0,Savannah Bananas,Montreal Expos,A,30.23,,,,31.52,46.4,0.0,0.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,24.5
136322,Damon Buckley,SP,26.0,Chattanooga Scouts,Minnesota Twins,AA,34.02,,,,34.81,52.8,0.0,-2.0,-3.5,Las Vegas Knights Ballpark,True,,,,,,,,,,SP,38.41
136323,Isaias Wheeler,LF,25.0,Bowie Baysox,Baltimore Orioles,AA,37.79,44.32,50.31,31.54,,,0.19,-2.0,-3.5,Las Vegas Knights Ballpark,True,,43.35,,,,44.25,,45.02,44.32,RF,45.02
136324,Irvin Copeland,3B,22.0,Yakima Valley Pippins,Portland Hops,A-,33.33,35.49,45.27,45.6,,,0.0,-3.0,-3.5,Las Vegas Knights Ballpark,True,,37.75,,,,36.81,,,35.49,1B,37.75
136325,Dilson Lugo,RF,22.0,Olympia Spartans,Chicago White Sox,A-,48.34,41.46,54.74,68.61,,,0.31,-3.0,-3.5,Las Vegas Knights Ballpark,True,,42.97,,45.59,,46.98,55.31,47.29,41.46,CF,55.31
