ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
55981,Dale Hardy,CF,18,,,,45.58,56.32,25.27,49.56,50.72,39.34,,,,0.69,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,30.11,44.22,,25.27,CF,44.22
55190,Leo Talley,SS,18,,,,39.29,56.13,25.27,53.62,53.22,46.65,,,,0.94,0,0,Atlanta Bandits Ballpark,TRUE,,29.32,40.74,39.68,,31.05,,31.39,25.27,2B,40.74
56752,Sixto Maldonado,LF,17,,,,33.62,56.12,27.32,53.84,48.2,34.34,,,,0.81,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,31.15,,,27.32,LF,31.15
45862,Dani Romano,3B,17,,,,40.23,56.11,28.07,51.34,47.98,38.63,,,,0.69,0,2.5,Atlanta Bandits Ballpark,TRUE,,30.29,,39.57,,31.7,,32.31,28.07,3B,39.57
50207,Millard Gómez,1B,20,,,,37.81,56.07,39.05,53.81,0,35.05,,,,0.69,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,39.05,DH,39.05
55850,Deybis Harrison,SS,21,,,,51.21,56.05,35.82,42.84,55.91,47.69,,,,0,0,2,Atlanta Bandits Ballpark,TRUE,,39.03,48.63,48.16,,38.56,,38.8,35.82,2B,48.63
56005,Ken Love,RF,22,,,,52.19,56.04,40.33,50.88,55.91,41.65,,,,0.56,0,1,Atlanta Bandits Ballpark,TRUE,,42.47,,,,42.48,49.62,42.56,40.33,CF,49.62
55956,Dominic Rice,CF,19,,,,34.93,55.98,30.08,54.73,50.75,48.7,,,,0.81,0,-1,Atlanta Bandits Ballpark,TRUE,,,,,,35.05,,,30.08,LF,35.05
51192,Augusto Guerrero,SS,19,,,,42.22,55.89,35.59,52.66,50.66,32.79,,,,0.88,0,1,Atlanta Bandits Ballpark,TRUE,,37.19,42.87,,,37.01,,37.51,35.59,2B,42.87
55059,Luke Lee,SP,19,,,,33.87,55.85,,,,,21.84,47.95,58.88,-0.19,0,3.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,29.25
54922,Ken Cook,SP,18,,,,35.85,55.82,,,,,27.38,49.45,67.73,0.67,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,35.45
55987,Scott Weston,RP,21,,,,42.78,55.82,,,,,39.85,51.89,62.76,0.67,0,-1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,45.58
55127,Dave Collier,SS,18,,,,38.04,55.81,24.29,53.39,48.95,44.14,,,,1,0,0,Atlanta Bandits Ballpark,TRUE,,27.15,38.91,39.06,,29.41,,30.02,24.29,3B,39.06
55191,Darren Hughes,CF,18,,,,43.77,55.8,23.03,47.09,59.22,41.65,,,,-0.31,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,30.26,46.38,30.64,23.03,CF,46.38
52023,Tony John,2B,23,,,,50.68,55.78,38.82,49.1,55.01,40.4,,,,0.5,0,0.5,Atlanta Bandits Ballpark,TRUE,,40.62,46.43,47.94,49.35,40.96,48.29,41.15,38.82,SS,49.35
55770,Pete Made,C,22,,,,53.74,55.77,39.58,46.83,50.13,35.84,,,,0.38,0,0,Atlanta Bandits Ballpark,TRUE,51.76,,,,,39.93,,40.58,39.58,C,51.76
56802,Chris Brown,SP,17,,,,37.12,55.76,,,,,30.38,50.18,64.6,1,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,37.22
55832,Mike Archer,C,22,,,,44.85,55.75,44.32,55.56,49.32,27.54,,,,0.56,0,-2,Atlanta Bandits Ballpark,TRUE,48.33,,,,,43.19,,43.31,44.32,C,48.33
49720,Fred Brown,CF,21,,,,52.49,55.74,36.05,44.82,56.87,43.15,,,,0.44,0,-2.5,Atlanta Bandits Ballpark,TRUE,,,,,,39.82,53.42,39.14,36.05,CF,53.42
55791,Will Peters,SP,18,,,,33.68,55.71,,,,,24.12,51.97,49.75,0.88,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,29.24
46220,David Spencer,SP,22,,,,42.32,55.64,,,,,36.89,48.18,74.65,0.4,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,44.45
56778,Nick Teek,CF,22,,,,39.4,55.64,40.37,54.47,46.02,48.42,,,,0.75,0,-1,Atlanta Bandits Ballpark,TRUE,,,,,,42.06,,41.99,40.37,LF,42.06
55098,John Herbek,SS,18,,,,38.83,55.6,23.03,47.09,52.02,48.17,,,,-0.31,0,3,Atlanta Bandits Ballpark,TRUE,,27.59,38.2,38.42,,29.07,,,23.03,3B,38.42
55004,Dan L Gilmore,SP,18,,,,34.66,55.58,,,,,23.85,48.69,59.9,0.75,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,31.06
55829,Steve MacIntosh,3B,22,,,,45.98,55.43,39.34,51.86,50.12,47.95,,,,0.62,0,0.5,Atlanta Bandits Ballpark,TRUE,,40.24,44.39,46.56,,42.14,,42,39.34,3B,46.56
51568,Rob Moore,C,21,,,,45.42,55.42,39.8,53.31,47.86,20.44,,,,0.62,0,0,Atlanta Bandits Ballpark,TRUE,46.67,,,,,,,38.6,39.8,C,46.67
55782,Merrill Jones,CF,21,,,,50.96,55.42,39.84,51.08,55.55,44.66,,,,0.56,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,42.68,50.44,42.65,39.84,CF,50.44
55916,Jason Wheeler,RF,18,,,,33.6,55.42,26.03,54.31,47.69,52.23,,,,0.94,0,-1,Atlanta Bandits Ballpark,TRUE,,,,,,31.82,,31.98,26.03,RF,31.98
55919,Nick McAree,C,21,,,,37.06,55.36,37.3,52.76,0,24.23,,,,0.81,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,37.3,DH,37.3
55173,Gerald Bush,SS,17,,,,43.7,55.32,24.55,51.34,49.8,49.21,,,,0.81,0,0,Atlanta Bandits Ballpark,TRUE,,28.33,40.22,38.55,45.2,29.62,,30.12,24.55,SS,45.2
56749,John Collens,SS,22,,,,48.43,55.32,38.59,47.58,54.39,40.63,,,,0.44,0,0,Atlanta Bandits Ballpark,TRUE,,41.23,45.67,48.73,,39.66,,40.31,38.59,3B,48.73
55129,Will Whitney,2B,18,,,,36.33,55.29,25.08,53.71,49.2,34.32,,,,1,0,-0.5,Atlanta Bandits Ballpark,TRUE,,27.93,36.95,,,,,,25.08,2B,36.95
54927,Pat Austin,SP,18,,,,35.29,55.26,,,,,28.38,51.21,63.6,0.65,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,35.42
55036,Mark Dalena,SP,18,,,,33.79,55.2,,,,,27.88,54.96,73.4,0.88,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,31.99
55188,Alejandro Torres,C,18,,,,44.25,55.19,24.02,49.82,48.66,20.19,,,,-0.25,0,1,Atlanta Bandits Ballpark,TRUE,45.69,,,,,26.85,,26.83,24.02,C,45.69
55749,Andrew Haynes,SP,22,,,,39.63,55.17,,,,,32.38,46.91,75.45,0.58,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,40.99
55939,Raúl Rodríguez,RF,21,,,,41.94,55.17,43.83,53.12,52.02,32.04,,,,0.5,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,43.76,,43.99,43.83,RF,43.99
55071,Tim Stevenson,C,17,,,,40.42,55.13,22.31,49.6,45.55,32.81,,,,-0.12,0,3.5,Atlanta Bandits Ballpark,TRUE,39.59,,,,,26.41,,27.17,22.31,C,39.59
55962,Dragutin Nikolic,C,18,,,,40.32,55.12,23.79,50.09,46.25,34.3,,,,-0.19,0,3,Atlanta Bandits Ballpark,TRUE,40.04,,,,,,,,23.79,C,40.04
55998,Quinton English,CF,21,,,,49.61,55.06,33.58,44.59,54.32,30.79,,,,0.06,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,36.35,49.74,35.82,33.58,CF,49.74
54980,Wilton Carpenter,SP,17,,,,32.93,54.95,,,,,27.37,57.01,39.3,0.94,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,29.76
56722,António Matos,SP,18,,,,34.09,54.92,,,,,24.6,49.2,52.9,-0.21,0,3,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,30.26
56716,Artie Taylor,LF,21,,,,37.59,54.89,41.35,55.92,42.15,43.36,,,,0.75,0,-3,Atlanta Bandits Ballpark,TRUE,,,,,,41.67,,,41.35,LF,41.67
55971,Jesús Fernández,C,21,,,,49.57,54.88,33.08,46.1,46.83,26.25,,,,0.12,0,3.5,Atlanta Bandits Ballpark,TRUE,46.16,,,,,33.65,,,33.08,C,46.16
56782,Alfonso López,SP,21,,,,41.18,54.87,,,,,40.94,53.23,41.6,0.69,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,41.07
55881,James Devoir,C,21,,,,51.96,54.72,40.04,48.8,52.72,28.5,,,,0.44,0,0.5,Atlanta Bandits Ballpark,TRUE,50.11,,,,,40.72,48.55,40.28,40.04,C,50.11
54952,Dan González,1B,17,,,,32.2,54.66,25.54,52.76,38.9,22.46,,,,0.88,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,27.23,,,25.54,LF,27.23
55146,Joe Holland,SP,18,,,,34.97,54.65,,,,,26.38,49.45,58.45,0.65,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,32.79
55008,Eddie Lawson,SP,18,,,,34.06,54.6,,,,,24.62,50.21,52.75,0.75,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,30.25
54986,Joe Woodward,SP,17,,,,33.99,54.57,,,,,28.87,54.72,72.1,0.81,0,-3,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,35.02
45482,Neal Childs,SP,17,,,,36.27,54.5,,,,,29.37,48.95,62.45,0.35,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,35.98
55172,Travis Johnson,CF,18,,,,42.28,54.5,22.05,47.56,56.72,39.34,,,,-0.19,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,28.91,44.99,29.14,22.05,CF,44.99
55970,Gregg Simmons,2B,18,,,,38.07,54.5,27.32,50.65,45.19,34.81,,,,0.69,0,2,Atlanta Bandits Ballpark,TRUE,,29.56,36.99,37.42,,30.14,,30.38,27.32,3B,37.42
55875,Héctor Areco,CF,19,,,,44.82,54.46,30.05,51.08,53.05,40.37,,,,0.56,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,34.53,46.31,34.35,30.05,CF,46.31
55044,Vic Lewis,SP,17,,,,33.79,54.42,,,,,21.85,46.94,70.2,-0.15,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,31.52
56770,Brent Sears,LF,17,,,,35.96,54.39,29.06,51.57,49.16,26.5,,,,0.62,0,1,Atlanta Bandits Ballpark,TRUE,,,,35.18,,31.98,,32.59,29.06,3B,35.18
56809,Paul Latcham,SP,18,,,,36.52,54.36,,,,,31.63,51.21,57.9,0.88,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,36.89
55922,David Halys,2B,22,,,,48.16,54.31,35.29,42.28,56.05,42.64,,,,0,0,2.5,Atlanta Bandits Ballpark,TRUE,,37.93,,46.52,,,,38.34,35.29,3B,46.52
54919,Bryan Christensen,1B,18,,,,31.38,54.29,23.76,52,37,22.46,,,,-0.06,0,0.5,Atlanta Bandits Ballpark,TRUE,,25.02,,,,,,,23.76,1B,25.02
55130,Randy Payne,SS,18,,,,36.42,54.29,24.05,53.88,49.69,56,,,,0,0,-1.5,Atlanta Bandits Ballpark,TRUE,,28.35,39.1,39.09,,30.3,,30.95,24.05,2B,39.1
49777,Mehret Jenebi,SP,23,,,,42,54.28,,,,,39.67,50.21,49.12,0.48,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,41.56
56758,Yolberth Yates,SP,21,,,,45.68,54.28,,,,,36.9,44.66,78.85,1.19,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,45.29
54981,Emílio Ramos,SP,18,,,,34.33,54.11,,,,,24.12,48.45,58.1,0.69,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,30.91
46195,Duane Sanchez,1B,18,,,,33.99,54.06,29.06,50.35,38.9,26.5,,,,0.56,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,30.28,,,29.06,LF,30.28
55159,Tom Palm,3B,18,,,,36.66,54.05,23.56,52.13,48.49,50.24,,,,-0.06,0,-0.5,Atlanta Bandits Ballpark,TRUE,,27.64,37.51,38.56,,28.76,,,23.56,3B,38.56
55114,Ernie Stephens,2B,18,,,,37.63,54.04,24.28,51.83,47.92,49.46,,,,-0.12,0,0.5,Atlanta Bandits Ballpark,TRUE,,27.91,39.11,,,30.1,,30.03,24.28,2B,39.11
55152,Jim Thomas,SP,18,,,,32.78,53.98,,,,,24.6,52.72,48.1,-0.02,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,29.3
55164,Denny Ingram,RP,18,,,,34.27,53.92,,,,,23.58,49.62,54.16,0.75,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,31.23
55892,Carlos Rodríguez,SP,21,,,,43.3,53.88,,,,,39.41,47.95,54.35,0.29,0,3,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,42.4
56820,Willie Isturiz,SP,20,,,,38.66,53.84,,,,,39.67,54.73,47.1,0.73,0,-1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,41.16
56768,Ken Krieger,C,21,,,,50.71,53.81,39.05,48.31,51.02,32.05,,,,0.5,0,0,Atlanta Bandits Ballpark,TRUE,49.86,,,,,39.8,,39.89,39.05,C,49.86
56735,Andrew Robbins,SP,18,,,,35.98,53.78,,,,,30.63,50.44,59.05,0.52,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,36.31
55869,Parrish Sampson,RF,20,,,,37.76,53.69,35.32,51.6,52.52,34.85,,,,0.81,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,37.37,,38.35,35.32,RF,38.35
55934,Claudio Ramos,1B,21,,,,38.67,53.68,40.33,52.09,41.31,24.23,,,,0.56,0,0,Atlanta Bandits Ballpark,TRUE,,,37.97,,,39.26,,,40.33,DH,40.33
55009,Jerry Howe,CF,18,,,,33.69,53.66,23.79,50.09,48.77,50.19,,,,-0.19,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,30.33,,30.03,23.79,LF,30.33
55752,Cecil Ward,SS,18,,,,38.65,53.66,27.55,50.58,49.21,33.81,,,,0.69,0,1.5,Atlanta Bandits Ballpark,TRUE,,29.81,38.68,38.61,,31.23,,31.36,27.55,2B,38.68
56780,Benoît Auffret,2B,21,,,,43.96,53.64,38.09,51.6,55.37,40.13,,,,0.69,0,0,Atlanta Bandits Ballpark,TRUE,,40.58,45.53,43.52,,,,,38.09,2B,45.53
53487,Don McMachen,RP,21,,,,39.49,53.62,,,,,34.59,48.87,59.62,0.56,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,40.85
54964,Bob Bennett,SP,18,,,,32.61,53.62,,,,,27.87,57.49,55.35,0.96,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,28.37
55907,Michael Robison,LF,22,,,,37.6,53.62,39.31,52.56,40.4,32.05,,,,0.62,0,-0.5,Atlanta Bandits Ballpark,TRUE,,,,,,38.75,,,39.31,DH,39.31
55827,Ronnie Douglas,LF,18,,,,34.49,53.6,30.54,51.04,46.07,25.23,,,,0.56,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,32.39,,32.29,30.54,LF,32.39
55029,Kas Roks,1B,18,,,,33.71,53.59,26.03,49.04,39.34,30.04,,,,0.69,0,3,Atlanta Bandits Ballpark,TRUE,,27.53,,,,,,28.48,26.03,RF,28.48
55143,Flint Cox,SP,17,,,,33.87,53.53,,,,,30.63,55.96,63.65,0.81,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,29.74
55139,Jesse Veeck,SP,18,,,,31.76,53.49,,,,,22.08,53.49,45.93,-0.1,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,26.85
55031,Daniel Hanson,RP,19,,,,36.02,53.45,,,,,26.8,46.85,67.25,0,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,36.92
55171,Desi Dickson,C,19,,,,45.52,53.43,24.55,45.08,50.11,33.3,,,,0.56,0,0.5,Atlanta Bandits Ballpark,TRUE,46.3,,,,,,,28.52,24.55,C,46.3
55908,Stan Collier,CF,22,,,,48.88,53.37,34.83,43.1,51.41,44.38,,,,0,0,0.5,Atlanta Bandits Ballpark,TRUE,,35.73,,,,38.89,48.92,38.86,34.83,CF,48.92
56772,Hal Bellatti,SP,21,,,,38,53.35,,,,,37.16,52.96,77.6,0.75,0,-1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,40.25
56765,Vic MacRaild,C,21,,,,49.73,53.33,39.05,49.07,49.56,35.08,,,,0.5,0,-1,Atlanta Bandits Ballpark,TRUE,50.37,,,40.15,,40.37,,40.34,39.05,C,50.37
55108,Mathew Stringer,SP,18,,,,31.88,53.31,,,,,28.64,60.79,41.15,0.98,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,26.14
52123,Ryan Thomas,2B,21,,,,42.64,53.28,38.59,50.84,49.12,37.34,,,,0.56,0,1,Atlanta Bandits Ballpark,TRUE,,39.77,43.56,,,39.64,,,38.59,2B,43.56
56729,John Allen,1B,21,,,,39.03,53.22,40.79,51.8,49,28.03,,,,0.56,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,40.75,,,40.79,DH,40.79
45495,Pat Smith,LF,18,,,,35.23,53.21,29.82,48.8,46.32,25.73,,,,0.44,0,3,Atlanta Bandits Ballpark,TRUE,,,,,,31.75,,32.02,29.82,RF,32.02
55975,Eduardo Chávez,SP,18,,,,34.19,53.18,,,,,31.89,56.49,45.42,1.19,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,32.1
50871,Brad Bachleitner,RP,23,,,,45.96,53.09,,,,,42.12,47.89,51.23,0.27,0,3,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,44.4
55093,Bach Nguyen-Khoa,CF,17,,,,42.12,53.08,24.05,46.33,55.6,44.42,,,,-0.38,0,-2,Atlanta Bandits Ballpark,TRUE,,,,,,30.82,47.03,30.49,24.05,CF,47.03
55799,Jason King,SS,21,,,,45.63,53.06,37.07,46.59,52.69,57.77,,,,0.5,0,-1,Atlanta Bandits Ballpark,TRUE,,40.9,44.13,47.94,,,,39.38,37.07,3B,47.94
55952,Alonso Bryant,SP,21,,,,41.13,52.99,,,,,40.18,50.72,55.42,0.48,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,43.23
56736,Tom Stone,RP,22,,,,40.23,52.96,,,,,38.88,51.66,37.58,0.71,0,3.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,38.55
49572,Bryant Stanley,1B,22,,,,38.86,52.87,39.08,50.09,42.25,29.32,,,,0.56,0,1.5,Atlanta Bandits Ballpark,TRUE,,38.58,,,,39.07,,,39.08,DH,39.08
55112,Bryan House,3B,18,,,,33.04,52.86,25.8,50.08,38.68,31.52,,,,0.69,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,28.3,25.8,RF,28.3
55839,Pat McGhee,1B,22,,,,40.47,52.84,42.58,51.57,45.7,31.77,,,,0.44,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,41.96,,,42.58,DH,42.58
56008,Ricardo Galleyos,SP,17,,,,34.14,52.82,,,,,24.12,47.95,43.5,0.69,0,4.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,27.99
55959,Ryan Gray,2B,22,,,,46.14,52.67,40.33,49.63,49.3,43.9,,,,0.5,0,0.5,Atlanta Bandits Ballpark,TRUE,,40.78,46.79,,,42.36,,41.96,40.33,2B,46.79
49854,Michael Coleman,LF,22,,,,47.95,52.66,33.09,41.62,54.41,54.5,,,,0,0,0,Atlanta Bandits Ballpark,TRUE,,35.95,,,,38.6,48.9,38.56,33.09,CF,48.9
55195,Wilber Jones,C,19,,,,42.14,52.6,22.31,48.57,48.41,42.63,,,,-0.19,0,-1,Atlanta Bandits Ballpark,TRUE,45.86,,,,,27.81,,27.78,22.31,C,45.86
56808,Chris Williamson,SP,18,,,,37.61,52.56,,,,,30.38,46.18,62.3,0.69,0,2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,36.76
55847,Bob Thompson,2B,22,,,,46.71,52.5,36.8,49.59,47.3,50.22,,,,0.62,0,0,Atlanta Bandits Ballpark,TRUE,,37.69,43.59,,,39.98,47.53,,36.8,CF,47.53
50192,Jeff Roberts,LF,19,,,,36.75,52.48,32.33,47.35,43.32,30.77,,,,0.25,0,4,Atlanta Bandits Ballpark,TRUE,,,,,,33.76,,33.88,32.33,RF,33.88
55773,Kel Welter,C,18,,,,42.87,52.46,28.04,51.34,51.1,24.48,,,,0.69,0,0,Atlanta Bandits Ballpark,TRUE,44.63,,,,,30.9,,31.25,28.04,C,44.63
54961,Henry Romano,SP,18,,,,34.8,52.45,,,,,26.12,47.69,65.88,0.52,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,34.07
55116,Travis Denton,C,18,,,,42.03,52.45,22.31,48.61,49.19,45.19,,,,-0.19,0,0,Atlanta Bandits Ballpark,TRUE,44.76,,,37.91,,27.31,,,22.31,C,44.76
55764,Matt Hughes,SP,18,,,,34.74,52.44,,,,,27.38,49.21,47.3,0.6,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,31.36
55918,Rich Bailey,C,21,,,,48.92,52.43,36.31,45.84,52.1,27.25,,,,0.5,0,0,Atlanta Bandits Ballpark,TRUE,48.94,,,,,37.39,,37.73,36.31,C,48.94
55973,Mark Newell,LF,18,,,,32.66,52.41,26.3,51.31,41.94,25.73,,,,0.75,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,28.47,,28.71,26.3,RF,28.71
55054,Greg Locke,1B,18,,,,31.07,52.4,22.05,48.8,0,36.86,,,,-0.19,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,22.05,DH,22.05
56003,Craig Connor,SP,21,,,,39.31,52.37,,,,,39.67,52.47,59.05,0.65,0,-2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,43.55
55932,Raúl Murillo,SP,22,,,,41.22,52.36,,,,,41.43,51.46,45.55,0.54,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,42.26
56771,Francisco Colón,SP,22,,,,40.41,52.36,,,,,38.41,49.45,58.6,0.5,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,42.45
55154,Paco Reyes,SP,17,,,,34.32,52.35,,,,,23.85,46.91,68.7,0.75,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,32.82
55187,Rod Owen,SP,17,,,,33.69,52.32,,,,,21.85,45.43,62.05,-0.27,0,2.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,29.89
55820,Stanley Rainey,SP,21,,,,40.14,52.18,,,,,42.43,53.73,45.97,0.52,0,-1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,43.14
54913,Jaime Hernández,SP,17,,,,33.99,52.15,,,,,25.61,49.44,53,0.75,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,31.09
50660,Tommy Rivera,RP,21,,,,36.54,52.1,,,,,28.08,45.85,66.95,0,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,37.8
55104,Conan Jones,RP,18,,,,33.87,52.08,,,,,22.3,46.62,58.6,-0.33,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,31.38
55741,Ezra Cameron,1B,17,,,,32.21,52.03,26.03,49.59,0,34.33,,,,0.62,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,26.03,DH,26.03
55022,Todd Kline,3B,17,,,,35.9,52,23.03,51.07,46.07,43.14,,,,-0.12,0,0,Atlanta Bandits Ballpark,TRUE,,26.43,35.22,36.81,,,,27.62,23.03,3B,36.81
55150,Norm Tucker,SP,18,,,,33.31,51.97,,,,,26.87,52.71,66.95,0.79,0,-2,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,32.39
54931,Larry Thomas,SP,18,,,,34.33,51.78,,,,,26.12,48.45,55.92,0.52,0,1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,32.08
55066,Chester Clark,CF,18,,,,40.63,51.78,21.02,46.07,51.16,29.77,,,,-0.25,0,1.5,Atlanta Bandits Ballpark,TRUE,,,,,,26.22,41.93,,21.02,CF,41.93
55067,Ernie Walker,CF,17,,,,40.3,51.75,22.8,49.36,52.52,46.64,,,,-0.12,0,-1,Atlanta Bandits Ballpark,TRUE,,,,35.31,,29.68,43.96,30.14,22.8,CF,43.96
51620,José García,RP,21,,,,35.36,51.72,,,,,26.07,46.35,68.6,0,0,-1,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,36.7
54930,Johnny Carter,C,18,,,,38.64,51.56,25.04,55.32,49.02,38.62,,,,0.94,0,-4.5,Atlanta Bandits Ballpark,TRUE,44.42,,,,,29.69,,29.89,25.04,C,44.42
54966,Mark Smith,SP,18,,,,34.32,51.54,,,,,24.12,46.43,65.83,0.62,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,32.46
24987,Tom Wagner,3B,21,,,,43.44,51.52,36.31,47.32,55.97,26.5,,,,0.5,0,2,Atlanta Bandits Ballpark,TRUE,,38.09,,43.3,,,,,36.31,3B,43.3
55823,T J Barton,SP,21,,,,40.7,51.51,,,,,40.17,50.21,53.12,0.5,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,42.76
56774,Mike Rucker,SS,21,,,,43.34,51.51,36.05,47.32,50.41,45.92,,,,0.56,0,-1,Atlanta Bandits Ballpark,TRUE,,38.24,44.39,46.16,,38.42,44.97,38.43,36.05,3B,46.16
56805,David Doyle,SP,17,,,,35.28,51.47,,,,,28.87,48.45,57.55,0.44,0,0.5,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,SP,34.61
55890,Dan Blakey,SS,18,,,,38.33,51.43,23.76,45.81,52.7,35.57,,,,-0.38,0,3,Atlanta Bandits Ballpark,TRUE,,27.27,37.83,,,,,,23.76,2B,37.83
55124,Julius Lake,RP,17,,,,35.34,51.38,,,,,28.08,48.87,56.3,0.52,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,35.14
54914,Gary Grimsey,C,18,,,,41.63,51.35,22.28,47.32,45.09,26.48,,,,-0.25,0,1.5,Atlanta Bandits Ballpark,TRUE,42.94,,,,,,,25.16,22.28,C,42.94
55003,Bobby West,3B,19,,,,36.01,51.31,22.28,49.6,49.77,39.88,,,,-0.12,0,-1.5,Atlanta Bandits Ballpark,TRUE,,25.83,,38.52,,27.21,,28.23,22.28,3B,38.52
56712,Ed Bradford,RP,21,,,,40.32,51.28,,,,,39.61,50.89,50,0.65,0,0,Atlanta Bandits Ballpark,TRUE,,,,,,,,,,RP,42.21
