ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,Batting_Score,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
102854,Gildun Ezeamaka,SS,27.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,40.46,37.93,56.7,42.32,,,0.0,-3.0,-1.5,Nationals Park,True,,40.36,47.5,47.48,,,,40.17,37.93,2B,47.5
102855,Declan Kimani,2B,27.0,Theunissen Blue Devils,Welkom Whitecaps,AA,37.35,37.24,43.66,50.38,,,0.0,-3.0,0.5,Nationals Park,True,,38.87,41.56,,,38.97,,,37.24,2B,41.56
102856,Craig Ochiang,C,23.0,Theunissen Blue Devils,Welkom Whitecaps,AA,34.7,34.39,0.0,30.25,,,0.0,2.0,-2.0,Nationals Park,True,,,,,,,,,34.39,DH,34.39
102857,Gildon Kipkunui,SP,27.0,Delmas Snake Eyes,Soweto Dingos,AA,35.45,,,,38.19,46.62,0.0,-3.0,-1.0,Nationals Park,True,,,,,,,,,,SP,39.87
102858,Danny Salehe,RP,24.0,Witbank Seadogs,Tembisa Brawlers,AA,35.36,,,,43.04,45.55,0.0,1.67,0.5,Nationals Park,True,,,,,,,,,,SP,33.54
102859,Fekadu Shomari,RP,23.0,Worcester Gulls,Cape Town Flying Tigers,AA,33.93,,,,29.48,45.5,0.0,2.5,0.0,Nationals Park,True,,,,,,,,,,SP,30.19
102860,Leta Boumedienne,RP,27.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,32.12,,,,44.81,30.15,0.0,-3.0,1.5,Nationals Park,True,,,,,,,,,,SP,29.38
102861,David Brooks,RF,27.0,Theunissen Blue Devils,Welkom Whitecaps,AA,36.65,36.2,54.67,62.22,,,0.0,-3.0,-1.0,Nationals Park,True,,,,,,41.17,,41.97,36.2,RF,41.97
102862,Enneber Tayari,SP,27.0,Worcester Gulls,Cape Town Flying Tigers,AA,35.72,,,,38.95,43.58,0.0,-3.0,-0.5,Nationals Park,True,,,,,,,,,,SP,39.88
102863,Theo Pocock,CF,27.0,Welkom Whitecaps,Welkom Whitecaps,INT,63.92,47.49,54.88,71.55,,,1.0,0.0,3.5,Nationals Park,True,,47.95,,,,51.88,58.48,51.22,47.49,CF,58.48
102864,Jake Dibia,SS,26.0,Cape Town Flying Tigers,Cape Town Flying Tigers,INT,57.14,41.06,58.24,32.75,,,0.0,0.0,0.5,Nationals Park,True,,42.54,50.56,49.93,54.19,41.12,,41.92,41.06,SS,54.19
102865,Denboba Muriu,RP,26.0,Koffiefontein Lords,Bloemfontein Nailers,AA,28.73,,,,25.68,37.05,0.0,-2.0,0.0,Nationals Park,True,,,,,,,,,,SP,15.46
102866,Ghedi Rejalla,RP,23.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,41.15,,,,40.72,43.25,0.0,2.5,0.0,Nationals Park,True,,,,,,,,,,SP,41.23
102867,Shiferaw Baiya,RF,27.0,Knysna Sand Gnats,Vereeniging Typhoon,AA,35.2,34.9,49.8,47.36,,,0.0,-3.0,0.0,Nationals Park,True,,,,,,38.38,,38.39,34.9,RF,38.39
102868,Shenouda Berioui,LF,24.0,Groblersdal 76ers,Botshabelo Matadors,AA,36.66,35.47,51.94,40.05,,,0.0,0.0,-0.5,Nationals Park,True,,,,,,38.48,,38.31,35.47,LF,38.48
102869,Moktar Mwanza,2B,24.0,Bloemfontein Nailers,Bloemfontein Nailers,INT,53.39,41.23,54.77,50.14,,,0.25,0.0,0.5,Nationals Park,True,,43.05,48.54,48.63,51.16,,,43.49,41.23,SS,51.16
102870,Wolashe Kakungulu,RP,27.0,Groblersdal 76ers,Botshabelo Matadors,AA,31.24,,,,31.33,39.55,0.0,-3.0,0.0,Nationals Park,True,,,,,,,,,,SP,27.97
102872,Lenny Isa,1B,27.0,Dundee Crawfish,Johannesburg Jesters,AA,37.34,40.22,43.84,42.07,,,0.0,-3.0,0.5,Nationals Park,True,,40.19,41.17,,,41.35,,41.55,40.22,RF,41.55
102873,Assefa Bilali,RP,27.0,Koffiefontein Lords,Bloemfontein Nailers,AA,34.28,,,,36.4,34.38,0.0,-3.0,3.0,Nationals Park,True,,,,,,,,,,SP,33.49
102874,Anaba Njata,LF,24.0,Dundee Crawfish,Johannesburg Jesters,AA,39.08,40.5,46.19,37.55,,,0.31,0.0,0.0,Nationals Park,True,,,,,,41.11,,41.01,40.5,LF,41.11
102875,Nathan Bath,SP,24.0,Knysna Sand Gnats,Vereeniging Typhoon,AA,37.69,,,,35.9,58.4,0.0,1.67,0.0,Nationals Park,True,,,,,,,,,,SP,37.9
102876,Mesrak Laliza,LF,24.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,38.31,38.87,46.09,45.11,,,0.0,0.0,-0.5,Nationals Park,True,,,,,,40.24,,40.92,38.87,RF,40.92
102877,Roble Babla,RP,24.0,Delmas Snake Eyes,Soweto Dingos,AA,31.25,,,,28.96,65.85,0.0,1.67,-3.0,Nationals Park,True,,,,,,,,,,SP,26.34
102878,Leta Mwinyi,1B,27.0,Koffiefontein Lords,Bloemfontein Nailers,AA,32.8,31.33,0.0,20.15,,,0.0,-3.0,1.5,Nationals Park,True,,,,,,,,,31.33,DH,31.33
102879,Umar Bbosa,RP,27.0,Phalaborwa Cannoneers,Newcastle Walruses,AA,31.3,,,,34.65,39.7,0.0,-3.0,0.0,Nationals Park,True,,,,,,,,,,SP,28.16
102880,Ayuba Hali,SP,27.0,Temba Seagulls,Krugersdorp Devil Dogs,AA,31.95,,,,34.97,36.85,0.0,-3.0,0.0,Nationals Park,True,,,,,,,,,,SP,30.35
102882,Dahab al-Qadhafi,RP,24.0,Phalaborwa Cannoneers,Newcastle Walruses,AA,32.95,,,,36.11,45.93,0.0,1.67,3.0,Nationals Park,True,,,,,,,,,,SP,25.57
102885,Jafar Imamu,C,23.0,Delmas Snake Eyes,Soweto Dingos,AA,53.8,37.24,52.25,40.3,,,0.0,2.0,-3.5,Nationals Park,True,53.67,38.07,,,,,,,37.24,C,53.67
102886,Logan Mbareck,RP,23.0,Koffiefontein Lords,Bloemfontein Nailers,AA,33.95,,,,30.7,45.93,0.0,2.5,-1.0,Nationals Park,True,,,,,,,,,,SP,31.24
102887,Firhoun Khalfan,RP,23.0,,,,29.82,,,,25.36,44.35,0.0,0.0,-2.5,Nationals Park,True,,,,,,,,,,SP,21.66
102888,Taddese Ongweng,RP,23.0,Theunissen Blue Devils,Welkom Whitecaps,AA,32.75,,,,34.86,41.6,0.0,2.5,1.0,Nationals Park,True,,,,,,,,,,SP,26.21
102889,Akaday Zikomo,CF,23.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,56.48,31.58,59.82,74.56,,,0.0,2.0,-3.0,Nationals Park,True,,,,,,40.24,55.13,39.28,31.58,CF,55.13
102890,Samuel Kokayi,1B,22.0,Theunissen Blue Devils,Welkom Whitecaps,AA,36.44,35.63,0.0,49.1,,,0.0,3.0,-1.0,Nationals Park,True,,,,,,,,,35.63,DH,35.63
102891,Kieron Seymour,RP,23.0,Dundee Crawfish,Johannesburg Jesters,AA,36.68,,,,37.19,42.6,0.25,2.5,4.5,Nationals Park,True,,,,,,,,,,SP,30.77
102892,Kutre Luzige,3B,22.0,Theunissen Blue Devils,Welkom Whitecaps,AA,51.35,37.72,53.5,43.84,,,0.0,3.0,1.5,Nationals Park,True,,39.75,46.21,45.87,,39.99,,40.68,37.72,2B,46.21
102893,Mulatu Oluoch,RF,23.0,Thohoyandou Tourists,Brakpan Barons,AA,37.21,33.38,52.19,43.83,,,0.0,2.0,-0.5,Nationals Park,True,,,,,,37.15,,37.35,33.38,RF,37.35
102894,Kifle Mutua,2B,22.0,Thohoyandou Tourists,Brakpan Barons,AA,53.46,35.43,51.26,64.51,,,0.0,3.0,2.5,Nationals Park,True,,38.84,46.46,,,39.82,,,35.43,2B,46.46
102895,Zakayo Gacoki,RP,23.0,Theunissen Blue Devils,Welkom Whitecaps,AA,31.65,,,,30.25,53.3,0.0,2.5,1.5,Nationals Park,True,,,,,,,,,,SP,22.36
102896,Uksem Maabade,3B,23.0,Thohoyandou Tourists,Brakpan Barons,AA,42.56,28.0,50.01,70.8,,,0.0,2.0,2.5,Nationals Park,True,,32.44,,40.55,,,,35.27,28.0,3B,40.55
102897,Kumsa Suja,C,23.0,Koffiefontein Lords,Bloemfontein Nailers,AA,43.32,35.27,40.65,23.17,,,0.0,2.0,1.0,Nationals Park,True,42.7,,,,,33.95,,,35.27,C,42.7
102898,Malik Abeeku,RF,23.0,Groblersdal 76ers,Botshabelo Matadors,AA,36.75,29.36,50.3,41.8,,,0.0,2.0,2.0,Nationals Park,True,,,,,,33.37,,34.13,29.36,RF,34.13
102899,Safi Ouma,CF,23.0,Dundee Crawfish,Johannesburg Jesters,AA,37.76,32.34,48.17,45.58,,,0.0,2.0,1.5,Nationals Park,True,,,,,,36.16,,35.92,32.34,LF,36.16
102900,Ghafar Ghodbane,RP,23.0,Thohoyandou Tourists,Brakpan Barons,AA,34.71,,,,27.9,45.5,0.0,2.5,0.5,Nationals Park,True,,,,,,,,,,SP,31.42
102901,Akatelaji Ipyana,3B,23.0,Witbank Seadogs,Tembisa Brawlers,AA,39.75,35.66,45.65,34.01,,,0.0,2.0,-3.0,Nationals Park,True,,36.82,39.33,43.22,,36.08,,36.73,35.66,3B,43.22
102902,Bart Ubora,3B,23.0,Temba Seagulls,Krugersdorp Devil Dogs,AA,57.32,37.72,56.44,42.08,,,0.0,2.0,2.0,Nationals Park,True,,40.26,,46.44,,40.85,50.85,40.19,37.72,CF,50.85
102903,Mwai Aziz,LF,23.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,52.63,33.15,50.89,55.67,,,0.0,2.0,3.0,Nationals Park,True,,,,,,38.0,46.44,37.98,33.15,CF,46.44
102904,Mengistu Nyambek,1B,23.0,Delmas Snake Eyes,Soweto Dingos,AA,43.46,30.64,51.0,29.21,,,0.0,2.0,-1.0,Nationals Park,True,44.82,,,,,,,,30.64,C,44.82
102905,Yakubu Manzili,SS,22.0,Temba Seagulls,Krugersdorp Devil Dogs,AA,51.57,33.38,52.78,64.24,,,0.0,3.0,0.5,Nationals Park,True,,,47.33,46.54,,38.44,,38.64,33.38,2B,47.33
102906,Bhuridyumna Kotla,RP,23.0,Phalaborwa Cannoneers,Newcastle Walruses,AA,32.65,,,,29.0,46.08,0.0,2.5,-3.0,Nationals Park,True,,,,,,,,,,SP,29.92
102907,Ibrahim Gahima,RF,23.0,Worcester Gulls,Cape Town Flying Tigers,AA,35.92,33.15,41.55,21.4,,,0.0,2.0,1.5,Nationals Park,True,,,,,,33.24,,,33.15,LF,33.24
102908,Wole Msanaa,RP,22.0,Delmas Snake Eyes,Soweto Dingos,AA,32.85,,,,27.93,43.25,0.0,2.5,1.5,Nationals Park,True,,,,,,,,,,SP,25.99
102909,Amri Karamera,CF,23.0,Dundee Crawfish,Johannesburg Jesters,AA,38.01,30.41,46.85,52.64,,,0.25,2.0,-3.0,Nationals Park,True,,32.68,40.76,40.18,,35.01,,35.25,30.41,2B,40.76
102910,Ndaula Nyachae,SS,23.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,52.57,36.95,51.15,62.47,,,0.0,2.0,2.0,Nationals Park,True,,39.53,47.41,46.21,,,,40.77,36.95,2B,47.41
102911,Jared Sthele,RP,22.0,Bisho Fighting Knights,Port Elizabeth Monarchs,AA,38.72,,,,33.02,52.75,0.0,2.5,1.5,Nationals Park,True,,,,,,,,,,SP,36.97
102912,Louie Hook,SS,23.0,Phalaborwa Cannoneers,Newcastle Walruses,AA,49.83,35.43,54.9,39.55,,,0.0,2.0,-1.5,Nationals Park,True,,37.7,45.77,46.33,49.42,37.33,,38.54,35.43,SS,49.42
102913,Alemayehe Osewe,2B,22.0,Theunissen Blue Devils,Welkom Whitecaps,AA,45.26,37.68,45.34,62.22,,,0.0,3.0,0.0,Nationals Park,True,,39.54,44.18,,,,,,37.68,2B,44.18
102914,Mishago Azagba,LF,22.0,Delmas Snake Eyes,Soweto Dingos,AA,44.61,34.94,47.39,43.57,,,0.0,3.0,2.5,Nationals Park,True,,36.17,41.21,,,38.02,,38.04,34.94,2B,41.21
102915,Amezwaru Jawaad,2B,22.0,Phalaborwa Cannoneers,Newcastle Walruses,AA,39.18,35.12,49.48,49.86,,,0.0,3.0,-4.5,Nationals Park,True,,37.05,43.04,,,39.13,,,35.12,2B,43.04
102916,Sillvestre Castello,CF,23.0,Pensacola Blue Wahoos,Minnesota Twins,AA,62.17,44.6,61.34,42.33,,,1.12,2.0,-0.5,Nationals Park,True,,,,,,47.2,57.61,46.05,44.6,CF,57.61
102917,Aiichi Hara,RF,23.0,Down East Wood Ducks,Texas Rangers,A,44.3,42.94,53.06,38.0,,,0.31,-3.0,1.0,Nationals Park,True,,,,,,43.65,48.17,44.53,42.94,CF,48.17
102918,Bill Moya,1B,24.0,Norfolk Sky Chiefs,Norfolk Sky Chiefs,IND,38.6,40.5,43.0,28.71,,,0.31,0.0,0.0,Nationals Park,True,,40.16,,,,,,,40.5,DH,40.5
102919,Iain Kamperman,LF,24.0,Lancaster JetHawks,Colorado Rockies,A,42.16,35.91,52.48,48.38,,,0.0,-3.0,-1.0,Nationals Park,True,,37.34,45.4,,,39.98,48.69,40.0,35.91,CF,48.69
102920,Danny Dominguez,RF,23.0,,,,41.76,39.54,51.92,48.63,,,0.0,0.0,1.5,Nationals Park,True,,,,,,41.79,,42.82,39.54,RF,42.82
102921,Juan Carranza,C,24.0,Memphis Redbirds,St. Louis Cardinals,AAA,60.44,45.33,49.25,47.88,,,1.12,3.0,-1.5,Nationals Park,True,55.38,44.82,,,,,,,45.33,C,55.38
102922,Julian Talavera,LF,24.0,Chicago White Sox,Chicago White Sox,ML,48.49,40.41,48.25,44.08,,,0.75,3.0,3.5,Nationals Park,True,,,,,,41.96,,,40.41,LF,41.96
102923,Omar Mejia,C,24.0,Frisco RoughRiders,Texas Rangers,AA,56.39,37.88,49.15,32.75,,,0.0,0.0,2.0,Nationals Park,True,52.06,,,,,37.66,,,37.88,C,52.06
102924,Felix Briceno,2B,25.0,Gateway Grizzlies,Gateway Grizzlies,IND,45.62,40.97,47.56,41.3,,,0.0,0.0,1.5,Nationals Park,True,,41.29,45.94,,,41.87,,,40.97,2B,45.94
102925,Arturo Davalos,LF,24.0,St. Lucie Mets,New York Mets,A,48.27,40.66,51.17,56.95,,,0.0,-3.0,3.0,Nationals Park,True,,,,,,43.69,49.08,,40.66,CF,49.08
102926,Adalberto Achando,RP,24.0,Delmarva Shorebirds,Baltimore Orioles,A,34.16,,,,37.11,50.17,0.0,-3.0,1.5,Nationals Park,True,,,,,,,,,,SP,34.72
102927,Ed Ramirez,RP,24.0,,,,30.45,,,,36.11,42.7,0.0,0.0,-3.0,Nationals Park,True,,,,,,,,,,SP,24.93
102928,Edgar Fuentes,2B,23.0,Syracuse Mets,New York Mets,AAA,54.65,42.43,49.66,73.06,,,0.19,3.0,0.0,Nationals Park,True,,45.12,49.56,48.57,,45.21,,,42.43,2B,49.56
102929,David Magana,2B,23.0,West Virginia Power,Seattle Mariners,A,46.9,42.75,45.83,58.94,,,0.19,-3.0,4.5,Nationals Park,True,,44.08,46.58,,,44.22,,,42.75,2B,46.58
102930,Javy Motta,SS,23.0,St. Louis Diamondbacks,St. Louis Diamondbacks,IND,46.35,32.11,51.06,46.59,,,0.0,0.0,0.0,Nationals Park,True,,35.02,43.97,42.77,47.92,35.2,,35.32,32.11,SS,47.92
102931,Victor Ortiz,SS,25.0,Trenton Thunder,New York Yankees,AA,45.24,31.81,59.9,56.95,,,0.19,-2.0,-5.0,Nationals Park,True,,35.99,48.93,47.64,53.98,36.98,,37.93,31.81,SS,53.98
102932,Ramon Salas,SP,24.0,Fredericksburg Nationals,Washington Nationals,A,34.9,,,,36.63,47.62,0.48,-3.0,-1.5,Nationals Park,True,,,,,,,,,,SP,38.83
102933,Victor Belen,2B,24.0,Kansas City T-Bones,Kansas City T-Bones,IND,47.35,38.73,59.09,28.48,,,0.38,0.0,-1.5,Nationals Park,True,,40.44,46.04,49.67,,,,39.98,38.73,3B,49.67
102934,Sergio Balleza,SS,24.0,Oakland Athletics,Oakland Athletics,ML,63.51,49.05,55.66,65.24,,,1.06,3.0,0.5,Nationals Park,True,,50.65,55.49,56.22,57.73,49.58,,51.02,49.05,SS,57.73
102935,Bob Alba,CL,24.0,Boston Men-O-War,Boston Men-O-War,IND,30.72,23.03,0.0,23.94,,,0.0,0.0,0.0,Nationals Park,True,,,,,,,,,23.03,DH,23.03
102936,Tony Avina,2B,24.0,San Diego Padres,San Diego Padres,ML,63.23,50.8,56.8,61.97,,,1.0,3.0,0.5,Nationals Park,True,,51.48,55.39,55.36,57.33,52.61,55.28,52.59,50.8,SS,57.33
102937,Octavio Gatica,C,24.0,St. Lucie Mets,New York Mets,A,45.56,41.03,51.07,36.29,,,0.25,-3.0,-2.0,Nationals Park,True,52.15,,,,,,,41.13,41.03,C,52.15
102938,Edwin Ruiz,RP,24.0,Washington Nationals,Washington Nationals,ML,51.01,,,,48.13,50.3,0.96,2.5,1.0,Nationals Park,True,,,,,,,,,,SP,46.07
102939,Jon Duran,CF,23.0,Erie SeaWolves,Detroit Tigers,AA,61.79,46.53,53.25,68.27,,,1.31,2.0,0.0,Nationals Park,True,,47.37,50.59,,,50.3,56.4,49.87,46.53,CF,56.4
102940,Mamoru Akiyama,RF,24.0,St. Paul Saints,St. Paul Saints,IND,48.7,35.88,54.39,57.18,,,0.0,0.0,1.5,Nationals Park,True,,,,,,40.54,47.82,41.3,35.88,CF,47.82
102941,Eddie Perez,SS,24.0,Jacksonville Jumbo Shrimp,Miami Marlins,AA,57.52,40.97,61.27,42.83,,,0.0,0.0,0.0,Nationals Park,True,,43.57,51.41,53.09,55.02,42.7,,43.24,40.97,SS,55.02
102942,Jose Barcelo,LF,24.0,Campeche Piratas,Campeche Piratas,INT,35.76,39.43,44.22,42.07,,,0.0,0.0,-4.0,Nationals Park,True,,,,,,40.39,,40.44,39.43,RF,40.44
102943,Alex Barragan,3B,23.0,New York Yankees,New York Yankees,ML,60.62,48.82,55.56,28.46,,,1.0,3.0,1.0,Nationals Park,True,,48.52,51.47,52.46,53.22,46.51,,47.31,48.82,SS,53.22
102944,Alexis Villarreal,3B,24.0,Syracuse Mets,New York Mets,AAA,50.56,43.59,50.34,42.59,,,0.38,3.0,-2.5,Nationals Park,True,,43.78,43.53,49.41,,44.38,,45.33,43.59,3B,49.41
102946,Melvin Lopez,RP,23.0,Fort Myers Mighty Mussels,Minnesota Twins,A,32.32,,,,42.27,38.25,0.0,-2.5,2.0,Nationals Park,True,,,,,,,,,,SP,28.97
102947,Raul Rodriguez,SS,24.0,,,,55.63,42.55,61.34,61.47,,,0.12,0.0,-1.0,Nationals Park,True,,46.14,51.84,53.45,54.34,46.57,51.34,48.01,42.55,SS,54.34
102948,Jesus Cedillo,CF,24.0,Jackson Generals,Arizona Diamondbacks,AA,56.57,44.71,49.46,70.79,,,0.31,0.0,0.0,Nationals Park,True,,45.35,45.96,,,48.93,53.89,48.91,44.71,CF,53.89
102949,Alex Maestas,3B,23.0,Richmond Flying Squirrels,San Francisco Giants,AA,53.75,37.68,54.9,41.09,,,0.0,2.0,-1.0,Nationals Park,True,,39.69,47.72,47.53,51.14,39.05,,40.0,37.68,SS,51.14
102950,Wilson Mendoza,1B,24.0,New York Mets,New York Mets,ML,56.59,51.16,41.34,25.19,,,1.06,3.0,-1.0,Nationals Park,True,,48.65,45.2,,,,,,51.16,DH,51.16
102951,Willie Perez,RP,24.0,Seattle Mariners,Seattle Mariners,ML,44.83,,,,51.9,44.4,0.98,2.5,-2.0,Nationals Park,True,,,,,,,,,,SP,45.4
102952,Walter Grenfell,SS,24.0,Florence Y'alls,Florence Y'alls,IND,39.78,37.63,48.75,36.51,,,0.0,0.0,-0.5,Nationals Park,True,,38.11,,42.75,,39.45,,39.73,37.63,3B,42.75
102953,Danny Aguiar,C,24.0,Kane County Cougars,Arizona Diamondbacks,A,40.68,35.43,46.62,22.17,,,0.0,-3.0,-1.0,Nationals Park,True,47.24,35.23,,,,,,,35.43,C,47.24
102954,Vinny Flores,C,24.0,Salt Lake Bees,Los Angeles Angels,AAA,60.82,48.04,55.59,25.19,,,1.06,3.0,0.0,Nationals Park,True,54.39,,,,,,,46.41,48.04,C,54.39
102955,Corrado Scuderi,C,23.0,Reno Aces,Arizona Diamondbacks,AAA,62.61,38.76,48.8,44.83,,,0.0,3.0,1.5,Nationals Park,True,56.38,39.59,,,,,,39.39,38.76,C,56.38
102956,Vinny Ortiz,LF,23.0,Columbia Fireflies,New York Mets,A,41.02,43.7,49.39,44.57,,,0.0,-3.0,-1.0,Nationals Park,True,,,,,,44.39,47.59,44.86,43.7,CF,47.59
102957,Orlando Vazquez,2B,24.0,Boston Men-O-War,Boston Men-O-War,IND,48.06,35.43,52.61,73.06,,,0.81,0.0,0.5,Nationals Park,True,,38.87,47.65,,,,,,35.43,2B,47.65
102958,Jordan Morales,2B,24.0,Iowa Cubs,Chicago Cubs,AAA,61.19,49.83,54.44,34.0,,,1.25,3.0,2.0,Nationals Park,True,,49.45,52.68,48.95,,,,,49.83,2B,52.68
102959,Bobby Hinojosa,3B,23.0,Boston Men-O-War,Boston Men-O-War,IND,46.08,42.75,50.43,27.21,,,0.12,0.0,-1.5,Nationals Park,True,,43.09,42.51,49.12,,,,41.29,42.75,3B,49.12
102960,Juan Cordova,3B,24.0,Louisville Bats,Cincinnati Reds,AAA,56.14,45.56,48.51,26.71,,,1.19,3.0,3.0,Nationals Park,True,,44.76,,46.68,,,,44.1,45.56,3B,46.68
102961,Luis Cardenas,1B,24.0,Winston-Salem Dash,Chicago White Sox,A,49.44,41.98,48.73,62.22,,,0.0,-3.0,4.0,Nationals Park,True,,43.3,48.72,,,,,,41.98,2B,48.72
102962,Jose Ortiz,LF,24.0,Syracuse Mets,New York Mets,AAA,58.08,46.8,47.38,73.06,,,1.12,3.0,0.0,Nationals Park,True,,47.43,48.26,,,49.98,51.4,49.95,46.8,CF,51.4
102963,Robby Estrada,C,24.0,San Antonio Missions,Milwaukee Brewers,AAA,58.61,35.27,50.35,24.42,,,0.0,3.0,1.0,Nationals Park,True,52.04,,,40.75,,,,35.25,35.27,C,52.04
102964,Enrico Salimbeni,2B,24.0,Columbus Clippers,Cleveland Guardians,AAA,57.58,49.04,46.35,74.56,,,1.25,3.0,0.0,Nationals Park,True,,50.02,,50.37,,,,50.82,49.04,RF,50.82
102965,Sergio Noguera,CF,24.0,Trenton Thunder,New York Yankees,AA,46.59,42.98,52.04,49.89,,,0.38,0.0,-4.0,Nationals Park,True,,43.02,,,,45.69,51.7,45.6,42.98,CF,51.7
102966,Etienne Poliziano,3B,23.0,Lincoln Argonauts,Lincoln Argonauts,IND,45.06,35.91,52.01,26.46,,,0.0,0.0,2.5,Nationals Park,True,,37.15,,44.54,,36.78,,37.21,35.91,3B,44.54
102967,Danny Ortega,SS,24.0,Las Vegas Aviators,Oakland Athletics,AAA,63.11,42.94,57.27,55.93,,,0.38,3.0,3.0,Nationals Park,True,,45.3,52.15,52.03,55.27,45.11,,45.5,42.94,SS,55.27
102968,Esteban Sibrian,C,23.0,Columbia Fireflies,New York Mets,A,51.72,36.67,53.09,46.33,,,0.0,-3.0,-1.5,Nationals Park,True,55.41,,,42.76,,,,39.25,36.67,C,55.41
102969,Heriberto Briseno,LF,24.0,Tacoma Rainiers,Seattle Mariners,AAA,62.56,45.03,58.01,54.42,,,1.19,3.0,2.5,Nationals Park,True,,,,,,47.6,54.12,48.18,45.03,CF,54.12
102970,Nick Ramirez,2B,24.0,,,,36.34,22.53,53.69,44.86,,,0.0,0.0,-2.0,Nationals Park,True,,26.99,,39.46,,,,28.49,22.53,3B,39.46
102971,Jose Coronado,2B,23.0,Rocket City Trash Pandas,Los Angeles Angels,AA,48.33,44.09,55.48,56.17,,,0.38,2.0,-3.0,Nationals Park,True,,45.98,49.74,,,,,,44.09,2B,49.74
102972,Manny Meneses,LF,24.0,Gwinnett Stripers,Atlanta Braves,AAA,58.3,46.57,47.82,58.7,,,1.19,3.0,3.5,Nationals Park,True,,,,,,47.89,,48.05,46.57,RF,48.05
102973,Tony Esparza,LF,23.0,Fredericksburg Nationals,Washington Nationals,A,33.81,35.18,46.44,49.12,,,0.0,-3.0,-3.0,Nationals Park,True,,,,,,38.13,,38.4,35.18,RF,38.4
102974,Juan Collado,C,23.0,Fort Myers Mighty Mussels,Minnesota Twins,A,36.83,39.73,43.78,24.19,,,0.0,-3.0,-4.0,Nationals Park,True,45.27,,,,,38.26,,38.57,39.73,C,45.27
102975,Raul Cervantes,RP,24.0,Sacramento River Cats,San Francisco Giants,AAA,51.77,,,,48.1,44.6,1.04,2.5,0.0,Nationals Park,True,,,,,,,,,,SP,47.4
102976,Ruben Salazar,RP,24.0,Winston-Salem Dash,Chicago White Sox,A,32.26,,,,43.49,44.15,0.17,-3.0,0.0,Nationals Park,True,,,,,,,,,,SP,31.12
102977,Alex Cuevas,3B,24.0,Norfolk Sky Chiefs,Norfolk Sky Chiefs,IND,41.89,35.95,48.68,22.17,,,0.0,0.0,1.0,Nationals Park,True,,36.16,,43.44,,,,36.21,35.95,3B,43.44
102978,Oscar Zuccaro,C,23.0,Texas AirHogs,Texas AirHogs,IND,51.47,34.9,47.46,25.44,,,0.0,0.0,0.0,Nationals Park,True,50.77,,,,,34.91,,35.15,34.9,C,50.77
102979,Jose Escobar,1B,23.0,Toledo Mud Hens,Detroit Tigers,AAA,53.75,46.47,47.84,53.16,,,1.38,3.0,0.0,Nationals Park,True,,46.85,,47.77,,,,47.35,46.47,3B,47.77
102981,Juan Banegas,2B,23.0,Tacoma Rainiers,Seattle Mariners,AAA,60.93,48.85,51.61,55.19,,,1.25,3.0,2.0,Nationals Park,True,,49.08,52.35,,,,,,48.85,2B,52.35
102982,David Armijo,3B,24.0,Modesto Nuts,Seattle Mariners,A,48.79,47.81,46.36,30.75,,,1.06,-3.0,3.5,Nationals Park,True,,46.47,,47.55,,,,45.97,47.81,DH,47.81
102983,Manny Pacheco,2B,23.0,,,,50.72,36.42,52.47,43.1,,,0.0,0.0,1.5,Nationals Park,True,,38.51,45.56,44.75,48.87,,,38.06,36.42,SS,48.87
102984,Jesus Giron,CF,24.0,Pittsburgh Pirates,Pittsburgh Pirates,ML,66.46,49.69,59.9,73.06,,,1.44,3.0,2.0,Nationals Park,True,,,,49.04,,54.27,61.79,53.99,49.69,CF,61.79
102985,Willie Cervantes,CL,24.0,Tacoma Rainiers,Seattle Mariners,AAA,35.42,32.82,0.0,25.44,,,0.0,3.0,0.0,Nationals Park,True,,,,,,,,,32.82,DH,32.82
102986,David Perez,CF,23.0,Fayetteville Woodpeckers,Houston Astros,A,51.62,34.39,51.89,58.43,,,0.12,-3.0,0.0,Nationals Park,True,,36.25,40.41,,,40.63,53.73,39.71,34.39,CF,53.73
102987,Urbano Gallizio,RP,25.0,New Hampshire Fisher Cats,Toronto Blue Jays,AA,35.75,,,,48.65,40.0,1.0,0.0,1.0,Nationals Park,True,,,,,,,,,,SP,34.42
102988,Danny Paramo,CF,24.0,Fort Myers Mighty Mussels,Minnesota Twins,A,36.81,40.69,45.87,32.25,,,0.0,-3.0,0.0,Nationals Park,True,,40.0,,,,41.21,,41.22,40.69,RF,41.22
