ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
107763,Edgar Aquino,RP,22.0,Delmarva Shorebirds,Baltimore Orioles,A,37.98,43.65,,,,,36.75,45.5,49.4,0.56,0.0,-0.5,N/A,False,,,,,,,,,,RP,39.91
107765,Jose Toscano,SP,29.0,,,,45.75,44.3,,,,,48.0,48.0,40.42,1.04,0.0,0.0,N/A,False,,,,,,,,,,SP,46.49
107766,Jose Espinal,SP,22.0,,,,33.55,36.66,,,,,27.0,34.75,45.97,0.0,0.0,1.0,N/A,False,,,,,,,,,,SP,30.8
107767,Tony Henriquez,3B,21.0,Cleveland (CMPX) Indians,Cleveland Guardians,R,36.82,37.39,33.0,34.75,46.17,48.5,,,,0.0,-3.0,0.5,N/A,False,,35.47,,40.75,,35.6,,,33.0,3B,40.75
107768,Omar Lebron,2B,22.0,Trenton Thunder,New York Yankees,AA,47.69,60.22,45.25,55.75,43.0,48.25,,,,1.5,3.0,-1.0,N/A,False,,,44.54,,,,,,45.25,DH,45.25
107769,Nelson Holguin,SP,21.0,Saranac Lake Surge,Saranac Lake Surge,IND,30.84,33.76,,,,,21.0,32.0,40.95,0.0,0.0,3.5,N/A,False,,,,,,,,,,SP,19.99
107770,Sal Goicochea,SS,22.0,Chandler Legion,Chandler Legion,IND,37.45,41.83,28.0,39.5,47.94,63.0,,,,0.0,0.0,-0.5,N/A,False,,31.95,39.71,38.98,,,,34.35,28.0,2B,39.71
107771,Izzy Aleman,RF,22.0,Winnipeg Goldeyes,Winnipeg Goldeyes,IND,32.6,36.17,28.75,39.25,51.25,32.0,,,,0.0,0.0,-3.5,N/A,False,,,,,,32.11,,32.79,28.75,RF,32.79
107772,Tony Gonzalez,3B,22.0,,,,43.11,50.9,34.5,45.5,51.38,45.75,,,,0.56,0.0,0.0,N/A,False,,36.21,,44.96,,37.65,,38.7,34.5,3B,44.96
107773,Tony Serna,SP,21.0,San Jose Giants,San Francisco Giants,A,37.23,50.5,,,,,31.5,46.0,61.85,0.23,2.08,1.5,N/A,False,,,,,,,,,,SP,35.07
107774,Alex Cortinas,2B,22.0,Durham Bulls,Montreal Expos,AAA,59.6,60.39,46.5,54.25,51.75,55.25,,,,1.44,3.0,0.0,N/A,False,,47.49,50.98,,52.62,47.19,,,46.5,SS,52.62
107775,Erick Aguilar,SP,22.0,Biloxi Shuckers,Milwaukee Brewers,AA,39.65,54.63,,,,,36.5,50.5,54.17,0.56,2.5,1.5,N/A,False,,,,,,,,,,SP,37.54
107777,Sandy Moreno,LF,22.0,Inland Empire 66ers,Los Angeles Angels,A,33.74,39.15,33.25,42.5,0.0,40.5,,,,0.0,-2.5,1.5,N/A,False,,,,,,,,,33.25,DH,33.25
107778,Juan Quintero,RP,22.0,Trois-Rivieres Aigles,Trois-Rivieres Aigles,IND,34.49,38.95,,,,,26.75,36.5,43.5,0.0,0.0,3.0,N/A,False,,,,,,,,,,RP,30.94
107780,Tony Curet,C,22.0,Cleburne Railroaders,Cleburne Railroaders,IND,38.89,40.98,29.0,38.5,46.25,31.0,,,,0.0,0.0,0.0,N/A,False,41.17,,,,,,,,29.0,C,41.17
107781,Willie Ochoa,SS,21.0,Atlanta (CMPX) Braves,Atlanta Braves,R,34.61,36.57,23.25,35.0,51.65,37.5,,,,0.0,-3.0,-3.5,N/A,False,,27.64,36.15,38.48,,27.94,40.7,,23.25,CF,40.7
107782,Raul Cabrera,2B,21.0,West Michigan Whitecaps,Detroit Tigers,A,38.75,42.03,41.75,46.25,50.0,45.25,,,,0.25,0.0,-2.0,N/A,False,,42.75,,,,,,,41.75,1B,42.75
107783,Danny Zuniga,RP,22.0,Sugar Land Skeeters,Sugar Land Skeeters,IND,34.17,38.0,,,,,28.75,37.75,40.76,0.0,0.0,1.5,N/A,False,,,,,,,,,,RP,31.75
107784,Luis Rosales,LF,19.0,Chicago White Sox,Chicago White Sox,,35.75,50.1,27.25,46.0,49.5,46.25,,,,0.44,0.0,3.5,N/A,False,,,,,,32.49,,,27.25,LF,32.49
107785,Sung-woo Kim,2B,24.0,Gyeongsan Lions,Samsung Lions,R,33.96,36.34,31.75,38.0,47.38,64.0,,,,0.0,-3.0,-1.0,N/A,False,,35.29,,,,36.77,,,31.75,LF,36.77
107787,Jung-joon Ju,RP,24.0,Sangdong Giants,Lotte Giants,R,33.49,34.12,,,,,37.75,39.75,37.27,0.0,-3.0,-3.0,N/A,False,,,,,,,,,,RP,37.63
107789,Jung-heum Kim,LF,25.0,KIA Tigers,KIA Tigers,INT,59.38,60.0,38.0,40.25,59.83,65.5,,,,0.0,0.0,2.5,N/A,False,,,,,,43.9,54.32,43.97,38.0,CF,54.32
107790,Je-myung Kim,SP,27.0,Samsung Lions,Samsung Lions,INT,37.5,37.5,,,,,37.5,37.5,46.42,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,39.28
107792,Kwang-myeong Park,SS,25.0,Lotte Giants,Lotte Giants,INT,56.16,56.16,39.5,39.5,60.18,35.75,,,,0.0,0.0,0.5,N/A,False,,41.76,49.7,49.66,53.38,41.56,49.55,41.83,39.5,SS,53.38
107793,Joon-ho Kim,3B,23.0,SK Wyverns,SK Wyverns,INT,41.94,43.3,32.5,36.5,50.33,61.5,,,,0.0,0.0,-1.0,N/A,False,,35.4,44.4,41.83,,37.84,45.49,38.55,32.5,CF,45.49
107795,Jun-seo Kim,2B,27.0,Hampyeong Tigers,KIA Tigers,R,38.62,39.02,35.5,36.5,49.0,33.75,,,,0.0,-3.0,1.0,N/A,False,,36.16,42.75,42.84,,,,,35.5,3B,42.84
107797,Sung-min Kim,2B,27.0,kt wiz,kt wiz,INT,44.39,44.79,39.0,40.0,50.94,30.75,,,,0.0,0.0,0.0,N/A,False,,39.79,44.81,,,39.49,46.55,,39.0,CF,46.55
107798,Chan-ho Jeon,2B,24.0,Lotte Giants,Lotte Giants,INT,46.71,47.73,40.75,42.0,47.0,42.0,,,,0.0,0.0,2.5,N/A,False,,41.74,45.15,45.65,,40.88,,41.14,40.75,3B,45.65
107799,Won-ho Park,1B,28.0,Goyang Heroes,Kiwoom Heroes,R,35.25,37.65,39.5,43.5,42.0,29.0,,,,0.0,-3.0,-1.0,N/A,False,,39.23,,,,,,,39.5,DH,39.5
107800,Young-shik Kim,RF,28.0,KIA Tigers,KIA Tigers,INT,51.9,53.03,38.75,41.0,57.17,39.25,,,,0.0,0.0,2.0,N/A,False,,,,,,41.31,49.01,42.21,38.75,CF,49.01
107802,Sung-jin Kim,RP,26.0,Icheon Twins,LG Twins,R,37.63,38.73,,,,,39.5,41.5,49.38,0.0,-3.0,0.5,N/A,False,,,,,,,,,,RP,41.97
107803,Jae-myung Lee,SP,28.0,NC Dinos,NC Dinos,INT,40.8,40.8,,,,,43.25,43.25,43.85,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,43.37
107804,Yeong-ha Park,C,28.0,Sangdong Giants,Lotte Giants,R,33.95,34.4,36.25,37.25,0.0,29.5,,,,0.0,-3.0,-0.5,N/A,False,,,,,,,,,36.25,DH,36.25
107805,Dong-hyun Park,LF,26.0,Lotte Giants,Lotte Giants,INT,44.71,45.55,40.25,42.25,51.38,26.25,,,,0.0,0.0,-3.0,N/A,False,,39.52,,,,41.21,49.79,40.84,40.25,CF,49.79
107807,Jae-shin Myung,2B,27.0,Kiwoom Heroes,Kiwoom Heroes,INT,52.64,53.61,39.0,41.0,56.83,35.0,,,,0.0,0.0,-0.5,N/A,False,,40.2,48.16,49.15,51.95,40.1,,41.08,39.0,SS,51.95
107810,Dong-hyun Im,SS,25.0,SK Wyverns,SK Wyverns,INT,54.06,52.48,44.25,44.25,54.45,38.75,,,,1.0,0.0,0.0,N/A,False,,44.75,49.1,50.16,51.35,,,44.41,44.25,SS,51.35
107811,Edgar Rubio,SP,28.0,Guantanamo Indios,Guantanamo Indios,INT,35.35,35.35,,,,,37.75,37.75,42.4,0.0,0.0,2.0,N/A,False,,,,,,,,,,SP,33.68
107812,Chan-woo Lee,C,26.0,NC Dinos,NC Dinos,INT,46.2,47.93,37.0,41.25,46.38,33.0,,,,0.0,0.0,0.0,N/A,False,47.82,37.1,,,,,,,37.0,C,47.82
107813,Min-soo Kwon,2B,28.0,LG Twins,LG Twins,INT,44.71,45.33,36.75,37.75,49.5,53.0,,,,0.0,0.0,2.0,N/A,False,,38.69,44.79,,,,,,36.75,2B,44.79
107815,Ji-hoon Kim,CF,26.0,Iksan Wiz,kt wiz,R,40.77,41.14,38.75,40.0,49.83,51.25,,,,0.0,-3.0,-1.0,N/A,False,,,,,,41.54,47.34,41.61,38.75,CF,47.34
107817,Ha-joon Kim,SP,25.0,LG Twins,LG Twins,INT,35.36,36.37,,,,,40.5,42.75,44.05,0.0,0.0,-3.0,N/A,False,,,,,,,,,,SP,38.71
107818,Young-jin Kim,RF,28.0,Hanwha Eagles,Hanwha Eagles,INT,56.94,57.29,41.75,42.75,54.5,52.0,,,,0.0,0.0,2.5,N/A,False,,42.29,,,,45.25,52.01,45.66,41.75,CF,52.01
107819,Jong-beom Hwang,RP,27.0,Doosan Bears,Doosan Bears,INT,37.89,37.89,,,,,40.75,40.75,43.13,0.0,0.0,-1.5,N/A,False,,,,,,,,,,RP,41.34
107820,Min-kyu Park,C,27.0,kt wiz,kt wiz,INT,56.65,56.65,43.75,43.75,51.12,30.25,,,,0.0,0.0,3.5,N/A,False,50.77,,,46.34,,42.62,,43.86,43.75,C,50.77
107821,Jin-ho Seo,RP,23.0,NC Dinos,NC Dinos,INT,44.27,52.41,,,,,38.75,45.75,48.0,0.4,0.0,5.0,N/A,False,,,,,,,,,,RP,41.06
107823,Jin-you Choi,3B,26.0,Sangdong Giants,Lotte Giants,R,38.84,40.33,39.0,42.5,50.5,44.75,,,,0.0,-3.0,-3.5,N/A,False,,40.69,44.08,47.61,,40.18,,41.23,39.0,3B,47.61
107825,Dae-jin Kim,CL,23.0,Doosan Bears,Doosan Bears,INT,54.79,57.09,,,,,45.5,49.25,54.83,1.02,0.0,4.0,N/A,False,,,,,,,,,,RP,47.83
107827,Dong-moon Kim,RF,25.0,Gyeongsan Lions,Samsung Lions,R,43.41,45.5,35.25,40.5,49.58,55.25,,,,0.0,-3.0,0.5,N/A,False,,37.02,41.41,42.44,,39.95,48.28,40.06,35.25,CF,48.28
107828,Wook-jin Kim,RP,27.0,Iksan Wiz,kt wiz,R,35.31,35.61,,,,,38.0,38.75,42.45,0.0,-3.0,-0.5,N/A,False,,,,,,,,,,RP,39.11
107829,Hyung-kwang Kim,SP,26.0,Icheon Bears,Doosan Bears,R,34.1,36.12,,,,,34.0,39.0,41.9,0.0,-3.0,0.5,N/A,False,,,,,,,,,,SP,35.58
107831,Ji-yong Kwon,RP,23.0,Hampyeong Tigers,KIA Tigers,R,33.4,36.43,,,,,31.0,39.25,44.66,0.0,-3.0,0.0,N/A,False,,,,,,,,,,RP,34.42
107832,Chang-jun Hwang,1B,22.0,Iksan Wiz,kt wiz,R,33.38,36.22,31.25,43.25,42.42,29.5,,,,0.0,-3.0,-3.0,N/A,False,,32.04,37.38,,,32.69,,,31.25,2B,37.38
107833,Chang-se Kim,SP,23.0,Changwon Dinos,NC Dinos,R,33.18,37.21,,,,,32.25,42.25,40.25,0.0,-3.0,0.0,N/A,False,,,,,,,,,,SP,33.85
107834,Ji-seong Choi,RP,26.0,Iksan Wiz,kt wiz,R,35.87,36.19,,,,,43.75,44.5,47.33,0.0,-3.0,-5.0,N/A,False,,,,,,,,,,RP,44.64
107835,Sung-hyun Kim,SP,22.0,Changwon Dinos,NC Dinos,R,40.68,56.22,,,,,39.25,53.25,64.1,0.52,-3.0,1.5,N/A,False,,,,,,,,,,SP,44.22
107836,Sung-min Park,2B,27.0,Icheon Bears,Doosan Bears,R,40.76,42.14,38.0,41.0,46.75,34.0,,,,0.0,-3.0,4.0,N/A,False,,38.5,42.32,,,,,,38.0,2B,42.32
107838,Won-keun Kim,RP,21.0,Changwon Dinos,NC Dinos,R,32.3,35.37,,,,,28.25,38.0,44.89,0.0,-3.0,-1.0,N/A,False,,,,,,,,,,RP,32.41
107840,Hyun-woo Dong,C,21.0,Icheon Bears,Doosan Bears,R,37.48,38.57,30.75,36.75,44.33,26.0,,,,0.0,-3.0,-4.0,N/A,False,46.26,31.34,,,,31.78,,,30.75,C,46.26
107842,Chan-ho Kim,RP,24.0,SK Wyverns,SK Wyverns,INT,38.99,44.59,,,,,37.25,45.0,49.8,0.42,0.0,0.5,N/A,False,,,,,,,,,,RP,40.39
107843,Jae-keol Kim,RF,22.0,Seosan Eagles,Hanwha Eagles,R,32.96,39.17,28.0,43.0,51.88,36.75,,,,0.0,-3.0,0.5,N/A,False,,,,,,32.14,,32.77,28.0,RF,32.77
107844,Kun-young Lee,RP,25.0,Goyang Heroes,Kiwoom Heroes,R,37.22,41.18,,,,,38.0,44.5,49.5,0.0,-3.0,1.0,N/A,False,,,,,,,,,,RP,40.88
107845,Sung-min Kim,RP,25.0,,,,35.71,38.08,,,,,34.0,39.0,43.43,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,36.36
107847,Sa-yoon Kim,CF,25.0,Iksan Wiz,kt wiz,R,45.99,50.52,34.75,45.0,49.67,50.75,,,,0.5,-3.0,0.5,N/A,False,,35.98,,,,39.16,49.69,,34.75,CF,49.69
107848,Dong-wook Im,C,25.0,Seosan Eagles,Hanwha Eagles,R,47.63,50.9,36.0,43.0,50.83,30.25,,,,0.0,-3.0,-1.5,N/A,False,53.21,37.01,,,,,,36.4,36.0,C,53.21
107850,Gyu-sik Kim,C,25.0,Samsung Lions,Samsung Lions,INT,58.97,61.17,33.75,43.75,52.62,24.75,,,,0.0,0.0,0.0,N/A,False,56.4,,,,,,,33.56,33.75,C,56.4
107851,Jun-ho Kim,CF,25.0,kt wiz,kt wiz,INT,62.19,63.18,39.0,45.0,55.62,59.75,,,,0.31,0.0,3.5,N/A,False,,40.04,,,,44.34,56.45,44.0,39.0,CF,56.45
107852,Jeong-hyun Lee,3B,22.0,Ganghwa Wyverns,SK Wyverns,R,35.19,38.66,26.25,38.5,43.75,46.25,,,,0.0,-3.0,0.0,N/A,False,,29.12,38.38,,,29.94,,,26.25,2B,38.38
107853,Kyung-bae Kim,LF,25.0,KIA Tigers,KIA Tigers,INT,40.54,42.25,40.75,43.0,48.88,44.5,,,,0.0,0.0,0.5,N/A,False,,,,,,42.1,,42.59,40.75,RF,42.59
107854,Byung-cheol Kim,LF,21.0,Icheon Bears,Doosan Bears,R,30.11,32.77,26.5,35.75,0.0,22.0,,,,0.0,-3.0,-3.0,N/A,False,,,,,,,,,26.5,DH,26.5
107855,Dong-hyun Kim,RF,24.0,Changwon Dinos,NC Dinos,R,45.86,49.85,35.25,43.0,52.5,39.75,,,,0.0,-3.0,0.5,N/A,False,,36.05,40.54,,,39.0,50.1,39.49,35.25,CF,50.1
107856,Won-il Lee,CL,25.0,Icheon Twins,LG Twins,R,36.71,40.93,,,,,37.0,44.25,41.25,0.0,-3.0,3.0,N/A,False,,,,,,,,,,RP,38.06
107857,Sung-hyun Lee,SP,25.0,Lotte Giants,Lotte Giants,INT,38.03,41.26,,,,,42.25,47.25,47.65,0.21,0.0,1.5,N/A,False,,,,,,,,,,SP,38.33
107858,Jong-su Kim,RP,24.0,Seattle Torpedoes,Seattle Torpedoes,IND,32.55,32.96,,,,,29.25,30.75,32.84,0.0,0.0,-1.0,N/A,False,,,,,,,,,,RP,30.15
107860,Jung-wan Park,CF,25.0,KIA Tigers,KIA Tigers,INT,63.11,63.31,44.75,50.0,59.5,73.0,,,,1.25,0.0,3.5,N/A,False,,,,,,49.53,56.89,,44.75,CF,56.89
107861,Sang-cheol Park,1B,25.0,Gyeongsan Lions,Samsung Lions,R,32.0,33.85,30.5,35.5,0.0,42.5,,,,0.0,-3.0,0.0,N/A,False,,,,,,,,,30.5,DH,30.5
107862,Young-jae Kim,RP,22.0,Ganghwa Wyverns,SK Wyverns,R,34.21,39.37,,,,,31.25,42.5,51.59,0.0,-3.0,0.0,N/A,False,,,,,,,,,,RP,36.33
107863,Tae-mok Hong,RP,26.0,Goyang Heroes,Kiwoom Heroes,R,34.47,37.04,,,,,31.75,38.0,42.38,0.0,-3.0,2.5,N/A,False,,,,,,,,,,RP,34.41
107864,Joon-ho Choi,3B,25.0,Icheon Twins,LG Twins,R,38.6,39.51,37.75,40.0,52.55,43.75,,,,0.0,-3.0,-2.0,N/A,False,,39.77,44.54,45.81,,39.92,,40.64,37.75,3B,45.81
107865,Ji-won Kyeon,RF,21.0,Sangdong Giants,Lotte Giants,R,42.7,47.93,31.5,44.5,53.83,29.0,,,,0.19,-3.0,1.5,N/A,False,,,,,,34.66,46.49,34.4,31.5,CF,46.49
107866,Myung-hwan Kim,SP,25.0,Seosan Eagles,Hanwha Eagles,R,36.01,38.66,,,,,37.25,42.25,42.95,0.0,-3.0,1.5,N/A,False,,,,,,,,,,SP,38.39
107868,Min-jin Im,RP,21.0,Icheon Twins,LG Twins,R,35.04,42.63,,,,,33.0,46.5,54.96,0.08,-3.0,-0.5,N/A,False,,,,,,,,,,RP,38.49
107869,Hee-joon Kim,3B,21.0,Changwon Dinos,NC Dinos,R,35.94,40.13,25.75,37.5,51.0,34.0,,,,0.0,-3.0,0.0,N/A,False,,29.19,,39.78,,29.46,,29.76,25.75,3B,39.78
107870,Min-kyu Kim,SS,21.0,Gyeongsan Lions,Samsung Lions,R,39.57,43.65,26.25,39.5,53.29,56.75,,,,0.0,-3.0,0.0,N/A,False,,30.35,40.33,41.39,,33.2,45.0,33.69,26.25,CF,45.0
107871,Jae-hyung Lee,SP,20.0,Gyeongsan Lions,Samsung Lions,R,31.57,40.66,,,,,28.0,50.0,63.6,0.48,0.0,-2.0,N/A,False,,,,,,,,,,SP,27.62
107872,Min-soo Kim,C,21.0,Icheon Twins,LG Twins,R,51.04,57.04,25.0,41.25,60.5,28.75,,,,0.0,-3.0,3.5,N/A,False,50.04,,,,,,,,25.0,C,50.04
107873,Yeong-il Kim,RP,20.0,Icheon Bears,Doosan Bears,R,33.85,41.49,,,,,29.25,45.0,41.25,0.25,0.0,0.0,N/A,False,,,,,,,,,,RP,32.25
107874,Yong-su Pyo,C,21.0,Icheon Bears,Doosan Bears,R,36.07,38.6,26.75,42.0,43.0,20.25,,,,0.0,-3.0,-2.0,N/A,False,42.0,,,,,,,27.64,26.75,C,42.0
107875,Gwang-soo Kim,SP,21.0,Seosan Eagles,Hanwha Eagles,R,34.15,42.27,,,,,27.5,42.0,58.45,0.0,-3.0,2.5,N/A,False,,,,,,,,,,SP,33.69
107876,Ji-man Yoo,1B,21.0,Ganghwa Wyverns,SK Wyverns,R,34.34,37.39,28.25,40.5,47.38,31.5,,,,0.0,-3.0,0.5,N/A,False,,29.99,36.11,,,31.69,,32.06,28.25,2B,36.11
107877,Il-sang Kim,SP,21.0,Seosan Eagles,Hanwha Eagles,R,33.01,41.33,,,,,28.75,46.0,50.53,0.31,-3.0,0.0,N/A,False,,,,,,,,,,SP,33.11
107878,Hae-chan Ko,CF,21.0,Lotte Giants,Lotte Giants,INT,51.31,56.61,32.25,44.5,50.44,43.0,,,,0.12,0.0,2.5,N/A,False,,,37.15,,,36.47,48.06,36.29,32.25,CF,48.06
107879,Kwang-sub Kim,RP,21.0,Icheon Bears,Doosan Bears,R,31.55,34.22,,,,,24.5,34.25,42.68,0.0,-3.0,0.0,N/A,False,,,,,,,,,,RP,29.04
107880,Joon-ho Kim,3B,20.0,Seosan Eagles,Hanwha Eagles,R,34.8,40.43,23.75,40.5,47.17,42.0,,,,0.0,-3.0,0.0,N/A,False,,26.79,,37.6,,,,28.61,23.75,3B,37.6
107881,Young-soo Lee,RP,21.0,Goyang Heroes,Kiwoom Heroes,R,32.18,38.45,,,,,24.5,41.25,48.68,0.0,-3.0,0.5,N/A,False,,,,,,,,,,RP,30.54
107882,Yong-woo Ahn,2B,21.0,Goyang Heroes,Kiwoom Heroes,R,36.22,39.46,29.75,40.0,42.5,62.25,,,,0.0,-3.0,-0.5,N/A,False,,32.2,40.76,,,,,,29.75,2B,40.76
107883,Yong-jik Lee,2B,21.0,Sangdong Giants,Lotte Giants,R,34.91,40.18,24.5,42.0,50.5,47.5,,,,0.0,-3.0,0.0,N/A,False,,28.4,37.83,,,,,,24.5,2B,37.83
107884,Jung-choon Lee,CF,20.0,Gyeongsan Lions,Samsung Lions,R,31.68,37.09,25.0,41.25,47.0,51.0,,,,0.0,-3.0,-1.5,N/A,False,,,,,,30.98,,30.83,25.0,LF,30.98
107885,Duk-yeo Lee,2B,21.0,Icheon Twins,LG Twins,R,43.11,49.03,24.5,37.75,56.71,30.25,,,,0.0,-3.0,2.0,N/A,False,,27.94,40.71,40.99,46.52,28.71,,29.73,24.5,SS,46.52
107886,Jung-wook Noh,SS,20.0,Changwon Dinos,NC Dinos,R,36.13,44.46,24.5,43.5,50.06,44.0,,,,0.0,-3.0,0.0,N/A,False,,27.52,36.69,40.1,,,,30.42,24.5,3B,40.1
107887,Chi-hoon Kye,LF,21.0,Seosan Eagles,Hanwha Eagles,R,32.27,39.15,28.25,43.5,43.5,26.25,,,,0.0,-3.0,1.0,N/A,False,,,,,,,,30.34,28.25,RF,30.34
107888,Dong-myung Ok,RP,21.0,Iksan Wiz,kt wiz,R,30.67,32.84,,,,,26.0,35.5,41.33,0.0,-3.0,-4.0,N/A,False,,,,,,,,,,RP,29.83
107889,Ki-heung Lee,C,20.0,Iksan Wiz,kt wiz,R,43.72,50.42,25.25,42.0,46.12,21.75,,,,0.0,-3.0,4.0,N/A,False,45.02,,,,,,,26.89,25.25,C,45.02
107890,Jun-seo Park,RF,20.0,Seosan Eagles,Hanwha Eagles,R,33.09,40.81,24.5,41.5,51.88,41.5,,,,0.0,-3.0,3.0,N/A,False,,,,,,29.99,,30.62,24.5,RF,30.62
107891,Do-hyun Kwok,RP,21.0,Goyang Heroes,Kiwoom Heroes,R,30.04,31.82,,,,,20.75,29.75,30.52,0.0,-3.0,0.0,N/A,False,,,,,,,,,,RP,23.19
107892,Yong-chan Kim,2B,21.0,Sangdong Giants,Lotte Giants,R,33.65,36.87,25.25,39.25,48.25,45.0,,,,0.0,-3.0,-3.0,N/A,False,,28.51,38.03,,,,,30.56,25.25,2B,38.03
107893,Woo-jin Kim,RF,20.0,,,,33.39,39.48,26.75,40.75,48.38,34.5,,,,0.0,0.0,0.5,N/A,False,,,,,,30.9,,30.64,26.75,LF,30.9
107894,Kap-yong Kim,C,21.0,,,,30.29,36.07,21.25,37.0,0.0,25.5,,,,0.0,0.0,0.0,N/A,False,,,,,,,,,21.25,DH,21.25
107895,Sung-tae Kim,SS,20.0,Ganghwa Wyverns,SK Wyverns,R,45.37,54.41,25.5,43.25,53.3,41.75,,,,0.0,-3.0,2.5,N/A,False,,28.26,37.7,,,31.93,47.76,31.78,25.5,CF,47.76
107896,Chang-woon Kim,RP,21.0,Ganghwa Wyverns,SK Wyverns,R,32.07,34.82,,,,,30.5,39.75,47.33,0.0,-3.0,-4.0,N/A,False,,,,,,,,,,RP,34.71
107897,Young-kwang Park,C,20.0,Icheon Twins,LG Twins,R,36.42,39.49,26.75,44.0,47.0,20.25,,,,0.0,-3.0,0.0,N/A,False,40.6,,,,,,,,26.75,C,40.6
107898,Dan Esquivel,SP,22.0,Rome Braves,Atlanta Braves,A,32.6,37.64,,,,,29.5,42.25,43.45,0.0,0.0,-3.0,N/A,False,,,,,,,,,,SP,32.29
107901,Lupe Vasquez,3B,21.0,Palm Beach Cardinals,St. Louis Cardinals,A,42.67,43.41,35.5,36.75,50.88,30.5,,,,0.0,0.0,0.0,N/A,False,,37.0,,45.15,,36.12,,37.17,35.5,3B,45.15
107902,Lennard Friedenberg,SP,28.0,,,,35.89,35.89,,,,,36.75,36.75,36.43,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,36.69
107903,Frank Buenrostro,C,22.0,Columbia Fireflies,New York Mets,A,42.1,43.7,39.25,44.75,51.75,22.0,,,,0.0,-2.5,0.0,N/A,False,47.14,,,,,,,,39.25,C,47.14
107904,Ivan Rodriguez,RP,21.0,Oakland Nationals,Oakland Nationals,IND,35.29,37.4,,,,,35.0,39.75,45.3,0.0,0.0,-2.0,N/A,False,,,,,,,,,,RP,37.58
107905,Bobby Vargas,RP,22.0,Trois-Rivieres Aigles,Trois-Rivieres Aigles,IND,32.81,36.18,,,,,24.5,34.25,45.98,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,29.87
107906,Luis Jacobo,RP,21.0,Seattle Torpedoes,Seattle Torpedoes,IND,36.09,44.95,,,,,31.0,44.25,51.1,0.0,0.0,1.0,N/A,False,,,,,,,,,,RP,36.03
107908,Pio Coqueno,SP,18.0,Houston Astros,Houston Astros,,29.02,29.59,,,,,21.0,24.75,34.0,0.0,0.0,-1.0,N/A,False,,,,,,,,,,SP,16.1
107909,Robby Camacho,SP,18.0,Cincinnati Reds,Cincinnati Reds,,30.54,35.9,,,,,23.5,41.5,35.0,0.0,0.0,1.5,N/A,False,,,,,,,,,,SP,20.8
107912,Jesus Herrera,SP,22.0,Monterrey Sultanes,Monterrey Sultanes,INT,29.51,31.05,,,,,23.0,31.25,46.3,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,17.66
107913,Jose Fernandez,CF,22.0,San Francisco (CMPX) Giants,San Francisco Giants,R,37.13,39.65,32.5,37.0,54.38,46.75,,,,0.0,-3.0,4.5,N/A,False,,,,,,37.19,,37.22,32.5,RF,37.22
107914,Jose Villalta,RP,22.0,Tabasco Olmecas,Tabasco Olmecas,INT,34.12,37.92,,,,,28.25,37.25,41.8,0.0,0.0,1.5,N/A,False,,,,,,,,,,RP,31.64
107915,Jose Carmona,RP,22.0,Lancaster JetHawks,Colorado Rockies,A,35.09,41.18,,,,,31.75,43.5,38.5,0.25,0.0,1.5,N/A,False,,,,,,,,,,RP,33.44
107916,Zhi-qiang Ku,LF,24.0,Aurora Bulldozers,Aurora Bulldozers,IND,47.07,49.03,46.25,48.5,49.12,39.5,,,,1.12,0.0,1.0,N/A,False,,,,,,46.18,,45.84,46.25,DH,46.25
107917,Alex Garced,2B,22.0,Arizona (CMPX) Diamondbacks,Arizona Diamondbacks,R,38.02,44.88,30.5,46.5,45.58,54.75,,,,0.31,-3.0,0.0,N/A,False,,33.16,42.71,,,34.27,,,30.5,2B,42.71
107918,Jesus Carabajal,SP,22.0,Frederick Keys,Baltimore Orioles,A,40.88,54.06,,,,,38.25,50.0,54.25,0.5,0.0,1.5,N/A,False,,,,,,,,,,SP,41.45
107919,Robbie Oceguera,RP,21.0,Seattle Mariners,Seattle Mariners,ML,47.39,58.47,,,,,39.0,49.5,65.11,0.54,2.5,0.0,N/A,False,,,,,,,,,,RP,45.53
107920,Willis Estrella,SP,18.0,Miami (DSL) Marlins,Miami Marlins,R,36.07,52.76,,,,,26.75,45.5,50.6,0.48,2.5,2.5,N/A,False,,,,,,,,,,SP,31.52
107921,Raul Lomeli,LF,20.0,Miami (DSL) Marlins,Miami Marlins,R,33.8,38.91,31.25,43.0,50.0,44.5,,,,0.0,-3.0,0.0,N/A,False,,,,,,35.39,,35.39,31.25,LF,35.39
107922,Mario Chacon,SP,21.0,Rome Braves,Atlanta Braves,A,39.54,57.46,,,,,32.0,49.25,62.4,0.81,2.08,1.0,N/A,False,,,,,,,,,,SP,38.08
