ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Ability_Potential,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
56409,Steve Stroud,CF,25.0,,,,51.5,53.74,38.5,43.0,53.33,56.0,,,,0.0,0.0,1.5,N/A,False,,,,,,42.16,49.29,42.73,38.5,CF,49.29
56410,Jamir Toodle,RP,26.0,Northwest Arkansas Naturals,Kansas City Royals,AA,44.85,52.3,,,,,43.75,50.0,50.98,0.33,-2.0,3.0,N/A,False,,,,,,,,,,RP,45.56
56411,Juan Orozco,RP,26.0,Baltimore Orioles,Baltimore Orioles,ML,63.94,62.72,,,,,59.75,59.75,56.9,1.98,2.0,0.0,N/A,False,,,,,,,,,,RP,59.04
56412,J.P. Thrasher,SP,23.0,Toledo Mud Hens,Detroit Tigers,AAA,49.57,50.36,,,,,43.25,45.0,48.4,1.0,2.5,2.0,N/A,False,,,,,,,,,,SP,44.28
56413,Sergio Sandoval,RF,25.0,Midland RockHounds,Las Vegas Athletics,AA,54.84,57.43,43.25,51.75,52.62,74.0,,,,0.5,-2.0,0.5,N/A,False,,44.66,,,,48.2,53.89,48.16,43.25,CF,53.89
56414,Mike Fields,RF,25.0,Fredericksburg Nationals,Washington Nationals,A,39.52,46.59,38.75,47.5,50.5,45.0,,,,0.44,-3.0,3.0,N/A,False,,,,,,40.76,,41.51,38.75,RF,41.51
56415,Juan Flores,RP,25.0,Albuquerque Isotopes,Colorado Rockies,AAA,57.17,61.16,,,,,49.5,56.75,57.27,1.27,2.5,-0.5,N/A,False,,,,,,,,,,RP,51.44
56416,Brad Privratsky,LF,22.0,Louisville Bats,Cincinnati Reds,AAA,44.91,48.02,40.5,44.75,52.0,42.0,,,,0.25,3.0,0.0,N/A,False,,,43.69,,,42.71,,42.75,40.5,2B,43.69
56417,Sean Tredway,RP,22.0,West Michigan Whitecaps,Detroit Tigers,A,45.12,55.09,,,,,40.25,48.75,66.0,0.4,0.0,0.0,N/A,False,,,,,,,,,,RP,46.69
56418,Jorge Zarza,1B,23.0,Tulsa Drillers,Los Angeles Dodgers,AA,47.17,53.53,37.25,45.25,51.75,38.0,,,,0.44,2.0,0.5,N/A,False,,39.56,41.71,45.5,,,,38.41,37.25,3B,45.5
56419,Bobby Deubler,RF,23.0,South Bend Cubs,Chicago Cubs,A,36.94,43.38,38.25,47.75,45.0,45.0,,,,0.5,-3.0,1.0,N/A,False,,,,,,39.94,,,38.25,LF,39.94
56420,Jesus Delgado,1B,25.0,,,,32.5,38.95,32.0,44.25,0.0,44.5,,,,0.0,0.0,-3.0,N/A,False,,,,,,,,,32.0,DH,32.0
56421,Chris Wells,RF,26.0,Norfolk Tides,Baltimore Orioles,AAA,62.31,63.43,44.0,51.0,63.67,72.5,,,,0.38,0.0,0.5,N/A,False,,,,,,49.74,59.56,49.55,44.0,CF,59.56
56422,Josh Ryan,2B,25.0,Sugar Land Space Cowboys,Houston Astros,AAA,53.82,54.95,48.0,52.5,45.25,56.0,,,,1.25,1.5,-1.5,N/A,False,,48.2,50.94,,,47.15,,,48.0,2B,50.94
56424,Ken Dowling,RP,23.0,Charleston RiverDogs,Tampa Bay Rays,A,42.11,45.15,,,,,41.5,45.0,51.43,0.17,-2.5,3.0,N/A,False,,,,,,,,,,RP,43.98
56425,Terrell Devorce,CF,23.0,San Diego Padres,San Diego Padres,ML,63.95,64.09,44.75,49.75,59.0,68.75,,,,1.25,3.0,0.0,N/A,False,,46.38,,,,49.66,58.79,49.59,44.75,CF,58.79
56426,Jonathan Kincaid,2B,25.0,Chattanooga Lookouts,Cincinnati Reds,AA,37.77,38.42,39.5,41.5,50.25,40.75,,,,0.0,-2.0,-2.0,N/A,False,,40.81,43.68,,,,,,39.5,2B,43.68
56427,Milt Rodgers,RP,22.0,,,,35.77,42.38,,,,,29.0,40.25,54.83,0.0,0.0,1.0,N/A,False,,,,,,,,,,RP,35.46
56428,Jon Reeves,SP,25.0,Norfolk Tides,Baltimore Orioles,AAA,50.28,54.4,,,,,46.25,50.75,47.38,1.17,2.5,0.0,N/A,False,,,,,,,,,,SP,46.48
56429,Mike Turner,C,25.0,Rochester Red Wings,Washington Nationals,AAA,54.79,55.72,41.5,45.0,46.25,31.75,,,,0.19,1.5,0.0,N/A,False,51.16,40.86,,,,40.64,44.42,,41.5,C,51.16
56430,Guadalupe Urena,SP,25.0,Toronto Blue Jays,Toronto Blue Jays,ML,48.52,55.18,,,,,44.5,51.0,51.65,1.29,2.5,-0.5,N/A,False,,,,,,,,,,SP,45.93
56431,Chris Williams,SP,26.0,Pensacola Blue Wahoos,Miami Marlins,AA,38.1,41.25,,,,,41.75,46.75,42.1,0.31,-2.0,0.0,N/A,False,,,,,,,,,,SP,41.82
56432,Wilson Ornelas,SP,23.0,Delmarva Shorebirds,Baltimore Orioles,A,32.2,37.03,,,,,36.75,50.75,42.38,0.73,-2.5,-0.5,N/A,False,,,,,,,,,,SP,30.38
56433,Chris Tibbetts,CF,26.0,Bowling Green Hot Rods,Tampa Bay Rays,A,52.48,54.36,36.0,40.0,50.1,57.75,,,,0.0,-3.0,1.5,N/A,False,,37.29,41.55,,,41.29,52.85,40.57,36.0,CF,52.85
56434,Sean Randall,SP,25.0,Toledo Mud Hens,Detroit Tigers,AAA,47.45,51.26,,,,,44.0,46.75,43.8,0.15,2.5,2.0,N/A,False,,,,,,,,,,SP,43.96
56435,Terrell Bonapart,SS,21.0,Mississippi Braves,Atlanta Braves,AA,58.77,59.78,39.75,43.25,56.42,46.75,,,,0.0,3.0,0.0,N/A,False,,42.12,49.67,49.89,53.2,41.2,,42.14,39.75,SS,53.2
56436,Joe Pringle,SP,26.0,,,,38.84,40.37,,,,,42.5,44.75,33.05,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,40.61
56437,Dave Wade,SP,25.0,Nashville Sounds,Milwaukee Brewers,AAA,43.22,51.53,,,,,46.75,55.0,59.02,1.42,2.5,0.0,N/A,False,,,,,,,,,,SP,41.7
56438,Kevin Waterman,SP,25.0,,,,38.27,39.21,,,,,39.5,41.0,48.85,0.0,0.0,-1.0,N/A,False,,,,,,,,,,SP,41.37
56439,Kevin Craig,SP,26.0,Tacoma Rainiers,Seattle Mariners,AAA,39.88,39.88,,,,,41.5,41.5,44.55,0.0,1.25,-1.0,N/A,False,,,,,,,,,,SP,42.11
56440,Chris Gibson,RP,25.0,Augusta GreenJackets,Atlanta Braves,A,36.86,40.63,,,,,39.25,45.75,49.5,0.0,-3.0,-0.5,N/A,False,,,,,,,,,,RP,41.81
56441,Jorge Mariscal,SS,25.0,Lansing Lugnuts,Las Vegas Athletics,A,47.97,51.27,40.0,43.5,51.55,57.25,,,,0.0,-3.0,2.5,N/A,False,,41.26,49.15,49.41,,42.66,,43.52,40.0,3B,49.41
56442,Jimmy Gelzer,RP,26.0,Reno Aces,Arizona Diamondbacks,AAA,47.13,48.19,,,,,45.0,47.25,49.4,1.06,1.25,0.0,N/A,False,,,,,,,,,,RP,46.1
56443,Phil Torbert,SP,26.0,,,,35.99,36.7,,,,,33.5,35.0,55.25,0.0,0.0,1.5,N/A,False,,,,,,,,,,SP,35.35
56444,Dusty Forbes,C,26.0,Bowie Baysox,Baltimore Orioles,AA,42.56,44.49,38.0,43.25,48.31,34.25,,,,0.0,-3.0,0.0,N/A,False,47.79,37.81,,,,39.31,48.05,,38.0,CF,48.05
56445,Danny Harris,C,26.0,Cincinnati Reds,Cincinnati Reds,ML,60.21,60.58,43.0,45.25,52.38,44.75,,,,0.12,1.2,-0.5,N/A,False,56.91,,,,,,,43.02,43.0,C,56.91
56446,Jamie Merrill,SS,25.0,Jacksonville Jumbo Shrimp,Miami Marlins,AAA,53.8,55.27,43.5,47.75,61.65,32.75,,,,0.25,1.5,-4.0,N/A,False,,45.11,51.31,52.64,54.42,,,43.62,43.5,SS,54.42
56447,Dylan Romanski,RP,25.0,,,,40.23,54.71,,,,,34.5,48.0,63.19,0.08,0.0,1.0,N/A,False,,,,,,,,,,RP,41.67
56449,Josh Seidensticker,SP,23.0,Augusta GreenJackets,Atlanta Braves,A,36.05,37.97,,,,,38.75,42.5,49.77,0.0,-2.5,1.0,N/A,False,,,,,,,,,,SP,38.45
56450,Ian Correll,RP,26.0,,,,40.69,47.27,,,,,36.5,43.5,51.5,0.0,0.0,3.0,N/A,False,,,,,,,,,,RP,40.25
56451,Chris Brady,RF,22.0,Tampa Tarpons,New York Yankees,A,38.01,46.09,43.0,51.25,49.38,34.0,,,,0.44,-2.5,-1.0,N/A,False,,,,,,43.04,,43.07,43.0,RF,43.07
56452,Jiovel Sandifer,SP,26.0,,,,37.43,40.62,,,,,37.75,42.75,44.9,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,39.18
56453,Bobby Bell,LF,26.0,Gwinnett Stripers,Atlanta Braves,AAA,54.54,55.19,45.0,46.75,57.67,44.75,,,,0.06,0.0,-0.5,N/A,False,,,,,,47.0,53.11,46.77,45.0,CF,53.11
56454,Ben Horn,RP,22.0,Cleveland (ACL) Guardians,Cleveland Guardians,R,39.59,43.79,,,,,39.25,45.0,59.35,0.25,-3.0,0.5,N/A,False,,,,,,,,,,RP,44.27
56455,Tim Geller,2B,22.0,Tri-City Dust Devils,California Angels,A,57.19,58.23,42.5,46.5,56.88,61.25,,,,0.25,-2.5,0.0,N/A,False,,44.79,54.16,,56.98,44.56,,,42.5,SS,56.98
56456,Alvaro Cardenas,CF,26.0,Round Rock Express,Texas Rangers,AAA,60.18,59.49,45.0,46.0,54.9,47.25,,,,1.06,0.0,-0.5,N/A,False,,44.71,45.68,,,47.85,57.14,47.7,45.0,CF,57.14
56457,Jeff Crick,3B,26.0,,,,38.08,40.69,40.0,43.25,47.75,26.25,,,,0.0,0.0,0.0,N/A,False,,40.11,,,,,,39.75,40.0,1B,40.11
56458,J.D. Read,SP,25.0,,,,36.29,46.92,,,,,29.0,42.75,62.93,0.08,0.0,1.5,N/A,False,,,,,,,,,,SP,35.79
56459,Vaughn Triska,RP,25.0,Louisville Bats,Cincinnati Reds,AAA,58.44,59.88,,,,,46.0,49.5,72.98,1.12,2.5,-0.5,N/A,False,,,,,,,,,,RP,52.74
56461,Joe Younkin,CF,23.0,,,,33.35,36.03,28.75,36.25,43.25,52.5,,,,0.0,0.0,-2.0,N/A,False,,,,,,33.3,,,28.75,LF,33.3
56462,Robby Kurth,1B,22.0,Portland Sea Dogs,Boston Red Sox,AA,56.92,55.68,48.0,48.0,0.0,21.0,,,,1.0,3.0,2.5,N/A,False,,,,,,,,,48.0,DH,48.0
56463,Steve Roberts,RP,26.0,,,,39.06,42.04,,,,,36.75,41.0,43.33,0.0,0.0,3.0,N/A,False,,,,,,,,,,RP,38.39
56464,Nate Sarracco,LF,26.0,,,,45.53,49.7,36.5,44.75,49.33,42.75,,,,0.0,0.0,0.0,N/A,False,,37.66,,,,39.19,47.38,,36.5,CF,47.38
56466,Derek Feldberg,CF,26.0,Bowie Baysox,Baltimore Orioles,AA,43.67,46.51,38.5,46.75,53.62,39.5,,,,0.44,-3.0,-3.0,N/A,False,,38.9,,,,41.45,51.55,41.3,38.5,CF,51.55
56467,Bobby Muenchow,2B,22.0,Inland Empire 66ers,California Angels,A,45.35,51.2,35.0,42.5,45.0,58.75,,,,0.0,-2.5,4.5,N/A,False,,37.09,45.25,,,37.9,,,35.0,2B,45.25
56468,Tim Halsey,SP,26.0,Kansas City (ACL) Royals Blue,Kansas City Royals,R,35.61,45.12,,,,,34.5,48.5,46.42,0.29,-3.0,2.0,N/A,False,,,,,,,,,,SP,36.89
56469,Alfredo Medina,3B,20.0,Philadelphia (DSL) Phillies,Philadelphia Phillies,R,35.7,39.43,31.25,42.25,44.25,51.25,,,,0.0,-3.0,0.0,N/A,False,,,,39.34,,,,34.79,31.25,3B,39.34
56470,Kurt Eline,3B,25.0,Tulsa Drillers,Los Angeles Dodgers,AA,41.35,44.73,41.25,47.75,49.5,26.0,,,,0.38,-2.0,0.0,N/A,False,,41.46,42.99,45.55,,,,40.44,41.25,3B,45.55
56471,Jimmy Lundgren,2B,22.0,Tulsa Drillers,Los Angeles Dodgers,AA,53.07,55.58,37.75,44.5,49.62,37.25,,,,0.31,3.0,0.5,N/A,False,,38.85,44.9,,47.9,38.19,,,37.75,SS,47.9
56472,Eric Jester,1B,25.0,Chicago White Sox,Chicago White Sox,ML,59.74,58.79,51.25,51.25,50.0,59.0,,,,1.0,2.4,1.0,N/A,False,,51.31,52.81,,,51.54,50.83,51.99,51.25,2B,52.81
56473,Kiele Farakiko,RP,25.0,,,,39.0,40.45,,,,,38.25,40.5,40.5,0.0,0.0,2.5,N/A,False,,,,,,,,,,RP,38.81
56474,Jeff Burbage,3B,26.0,Mississippi Braves,Atlanta Braves,AA,48.19,50.07,44.0,46.25,52.95,31.75,,,,0.12,-3.0,2.0,N/A,False,,44.39,44.24,49.91,,43.38,,44.72,44.0,3B,49.91
56475,Joe Young,RP,25.0,,,,35.07,41.37,,,,,29.75,41.5,43.28,0.0,0.0,2.0,N/A,False,,,,,,,,,,RP,33.13
56476,Geoff Grantham,2B,26.0,El Paso Chihuahuas,San Diego Padres,AAA,48.59,46.89,46.75,46.75,49.25,34.5,,,,1.0,0.0,1.5,N/A,False,,46.36,46.76,,,,,,46.75,2B,46.76
56477,Esteban Luna,RF,25.0,Binghamton Rumble Ponies,New York Mets,AA,40.03,45.71,43.5,49.5,47.0,44.75,,,,0.31,-2.0,0.0,N/A,False,,,,,,44.23,,44.08,43.5,LF,44.23
56478,Broderick Lemieux,RP,25.0,Hartford Yard Goats,Colorado Rockies,AA,39.43,41.33,,,,,39.75,42.5,48.1,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,41.84
56479,Dan Baria,CF,22.0,Amarillo Sod Poodles,Arizona Diamondbacks,AA,59.37,59.88,43.25,45.5,57.5,63.75,,,,0.12,3.0,-0.5,N/A,False,,,,,,47.44,54.19,47.29,43.25,CF,54.19
56480,Eric Quintana,LF,22.0,Bowling Green Hot Rods,Tampa Bay Rays,A,40.18,42.44,41.0,44.25,48.58,35.0,,,,0.19,-2.5,3.0,N/A,False,,,41.3,,,42.01,,41.9,41.0,LF,42.01
56481,Bobby Corcoran,CF,26.0,San Antonio Missions,San Diego Padres,AA,54.32,55.43,41.5,44.75,53.3,45.5,,,,0.19,-3.0,-0.5,N/A,False,,41.45,42.8,,,44.94,55.84,44.52,41.5,CF,55.84
56482,Dorian Martin,RP,22.0,,,,39.59,42.79,,,,,40.25,45.0,46.03,0.33,0.0,0.0,N/A,False,,,,,,,,,,RP,41.69
56483,Garrett Lukas Wade,RP,26.0,Hartford Yard Goats,Colorado Rockies,AA,49.44,53.47,,,,,44.25,48.75,53.6,1.12,-2.0,4.0,N/A,False,,,,,,,,,,RP,46.59
56484,Alpha McCalpine,SS,22.0,Louisville Bats,Cincinnati Reds,AAA,62.87,64.65,43.25,55.5,60.54,45.25,,,,0.62,3.0,1.0,N/A,False,,44.62,52.45,52.46,56.65,45.32,,45.89,43.25,SS,56.65
56485,Jonathan Korsmeyer,RP,26.0,,,,40.28,40.28,,,,,43.75,43.75,44.0,0.0,0.0,-1.0,N/A,False,,,,,,,,,,RP,43.81
56486,Robby Gagne,RP,26.0,,,,34.01,37.35,,,,,31.5,39.75,34.98,0.0,0.0,0.5,N/A,False,,,,,,,,,,RP,32.37
56488,Chad Carden,CL,21.0,Dayton Dragons,Cincinnati Reds,A,46.63,54.91,,,,,42.25,49.25,55.65,0.42,2.08,0.0,N/A,False,,,,,,,,,,RP,45.6
56490,Chris Langdon,RP,21.0,Bowling Green Hot Rods,Tampa Bay Rays,A,47.91,54.8,,,,,42.75,48.5,45.6,0.33,2.08,3.0,N/A,False,,,,,,,,,,RP,43.46
56492,Jaheim LaSane,SS,21.0,Kannapolis Cannon Ballers,Chicago White Sox,A,40.59,40.59,39.25,39.25,45.6,53.25,,,,0.0,0.0,-2.0,N/A,False,,40.62,45.15,45.01,,40.58,,41.29,39.25,2B,45.15
56494,Ben Manlove,RP,21.0,Salem Red Sox,Boston Red Sox,A,38.62,44.26,,,,,34.5,42.0,51.48,0.0,2.08,0.0,N/A,False,,,,,,,,,,RP,38.74
56495,Jon Stewart,1B,22.0,Syracuse Mets,New York Mets,AAA,60.54,64.35,54.25,61.25,44.25,65.25,,,,1.38,3.0,-0.5,N/A,False,,,,,,53.85,,,54.25,DH,54.25
56496,Sam Austin,RP,22.0,Pittsburgh (FCL) Pirates,Pittsburgh Pirates,R,40.33,55.74,,,,,34.25,48.5,76.7,0.0,-3.0,1.0,N/A,False,,,,,,,,,,RP,44.86
56497,Korren Cannon,LF,21.0,Pittsburgh (FCL) Pirates,Pittsburgh Pirates,R,37.7,50.0,35.0,49.0,48.62,42.25,,,,0.75,-3.0,4.0,N/A,False,,,,,,37.71,,37.83,35.0,RF,37.83
56498,Mike Lewis,SP,21.0,Erie SeaWolves,Detroit Tigers,AA,40.45,50.24,,,,,41.75,51.25,45.6,0.48,2.5,2.5,N/A,False,,,,,,,,,,SP,37.52
56499,Pete Faircloth,SS,20.0,Kannapolis Cannon Ballers,Chicago White Sox,A,56.27,60.76,32.0,45.5,59.12,50.75,,,,0.19,2.5,0.0,N/A,False,,35.64,46.48,49.14,51.28,36.24,,37.93,32.0,SS,51.28
56500,Juan Betancur,CF,21.0,Lake County Captains,Cleveland Guardians,A,48.85,50.59,39.25,42.25,46.33,46.75,,,,0.0,0.0,1.0,N/A,False,,39.3,,,,41.65,48.4,,39.25,CF,48.4
56501,Pat Law,C,21.0,Kansas City (ACL) Royals Blue,Kansas City Royals,R,32.86,33.33,35.5,36.75,0.0,31.0,,,,0.0,-3.0,-2.5,N/A,False,,,,,,,,,35.5,DH,35.5
56502,Ernie Brown,SP,22.0,West Michigan Whitecaps,Detroit Tigers,A,41.11,52.31,,,,,38.25,48.25,50.75,0.44,0.0,2.5,N/A,False,,,,,,,,,,SP,40.75
56504,Jahiem Esprit,SS,21.0,Tri-City Dust Devils,California Angels,A,45.51,56.61,39.5,55.0,49.95,55.25,,,,0.88,0.0,-1.0,N/A,False,,41.14,47.26,47.49,,41.6,,42.65,39.5,3B,47.49
56505,Myroslav Wiegand,RF,21.0,Dayton Dragons,Cincinnati Reds,A,40.22,42.09,38.0,40.5,43.75,50.5,,,,0.0,0.0,2.0,N/A,False,,,,,,39.47,,40.75,38.0,RF,40.75
56506,Alpha Anyanwu,SP,22.0,Louisville Bats,Cincinnati Reds,AAA,39.69,51.23,,,,,38.25,49.5,42.7,0.5,2.5,0.0,N/A,False,,,,,,,,,,SP,39.14
56508,Bobby Esparza,RP,21.0,St. Lucie Mets,New York Mets,A,39.53,49.48,,,,,38.0,49.25,50.85,0.67,2.08,-2.0,N/A,False,,,,,,,,,,RP,41.21
56509,Brad Wolfram,SP,21.0,Visalia Rawhide,Arizona Diamondbacks,A,49.17,58.41,,,,,40.5,48.75,66.28,0.33,2.08,1.5,N/A,False,,,,,,,,,,SP,45.66
56510,Emmett Langille,CF,22.0,Modesto Nuts,Seattle Mariners,A,44.51,45.44,38.25,40.5,47.67,40.5,,,,0.0,-2.5,2.0,N/A,False,,,40.16,,,40.12,47.14,,38.25,CF,47.14
56511,Bob Lawal,2B,21.0,Fayetteville Woodpeckers,Houston Astros,A,38.9,40.98,31.75,37.0,46.25,48.0,,,,0.0,0.0,0.5,N/A,False,,34.29,40.69,,,34.88,,,31.75,2B,40.69
56512,Kevin Bratcher,SP,22.0,Tulsa Drillers,Los Angeles Dodgers,AA,35.3,43.9,,,,,38.25,52.25,51.85,0.62,2.5,-1.0,N/A,False,,,,,,,,,,SP,33.47
56513,Joe Rice,C,22.0,Amarillo Sod Poodles,Arizona Diamondbacks,AA,39.89,51.43,38.25,47.75,40.33,41.0,,,,0.44,3.0,0.0,N/A,False,,38.76,,,,38.49,,38.94,38.25,RF,38.94
56515,Jeremy Markwardt,SP,22.0,Erie SeaWolves,Detroit Tigers,AA,41.69,57.97,,,,,38.25,53.0,47.65,0.62,2.5,1.0,N/A,False,,,,,,,,,,SP,40.13
56516,Jim Allen,RP,22.0,Lakeland Flying Tigers,Detroit Tigers,A,37.09,40.79,,,,,36.0,42.25,46.65,0.0,0.0,0.0,N/A,False,,,,,,,,,,RP,38.66
56517,Mike Petersen,SS,21.0,Rocket City Trash Pandas,California Angels,AA,64.13,64.85,40.0,45.5,65.5,48.5,,,,0.31,3.0,0.0,N/A,False,,43.22,55.03,52.35,60.05,44.0,52.77,43.93,40.0,SS,60.05
56518,Tyrese Varn,2B,22.0,Round Rock Express,Texas Rangers,AAA,53.53,59.07,45.25,51.0,43.75,24.5,,,,1.25,3.0,2.5,N/A,False,,43.99,43.62,,,42.69,,,45.25,DH,45.25
56521,Chugo Yoshinaga,RF,21.0,Modesto Nuts,Seattle Mariners,A,43.32,56.17,41.5,53.25,47.25,67.5,,,,0.62,0.0,0.0,N/A,False,,,,,,44.85,,45.08,41.5,RF,45.08
56522,Lawrence Adronyk,RP,22.0,,,,32.57,37.65,,,,,24.5,38.25,41.28,0.0,0.0,0.5,N/A,False,,,,,,,,,,RP,28.69
56523,Joel Tatro,RP,20.0,Philadelphia (FCL) Phillies,Philadelphia Phillies,R,34.13,36.46,,,,,32.0,38.0,44.63,0.0,0.0,-2.0,N/A,False,,,,,,,,,,RP,35.16
56525,Tyrese Tabron,SS,21.0,Los Angeles (DSL) Angels,California Angels,R,36.25,41.18,32.75,46.0,53.35,51.0,,,,0.19,-3.0,-4.0,N/A,False,,36.29,43.46,44.12,,36.9,,37.31,32.75,3B,44.12
56526,Edgar Sandoval,CF,21.0,Chattanooga Lookouts,Cincinnati Reds,AA,54.93,56.28,39.25,43.5,45.38,59.0,,,,0.25,3.0,1.5,N/A,False,,40.11,43.14,,,42.61,48.2,,39.25,CF,48.2
56527,Zion Callion,LF,21.0,New Hampshire Fisher Cats,Toronto Blue Jays,AA,54.93,56.65,41.5,46.75,50.5,72.25,,,,0.25,3.0,0.0,N/A,False,,,,,,45.74,49.7,,41.5,CF,49.7
56528,Eric Camp,C,21.0,Salem Red Sox,Boston Red Sox,A,45.73,46.2,38.0,39.25,45.0,35.75,,,,0.0,0.0,0.0,N/A,False,47.51,,,,,37.81,,,38.0,C,47.51
56529,Steve Lewis,CF,21.0,Toronto (FCL) Blue Jays,Toronto Blue Jays,R,38.84,41.29,35.0,46.25,49.83,36.75,,,,0.62,-3.0,-2.0,N/A,False,,,,,,37.27,45.49,37.35,35.0,CF,45.49
56531,Jeff Westbrook,RP,21.0,Cedar Rapids Kernels,Minnesota Twins,A,47.18,58.71,,,,,36.25,46.5,76.7,0.0,2.08,0.0,N/A,False,,,,,,,,,,RP,46.36
56532,Chris Cunningham,RF,22.0,Fredericksburg Nationals,Washington Nationals,A,37.02,41.62,38.25,46.25,48.62,46.5,,,,0.38,-2.5,0.0,N/A,False,,,,,,40.57,,40.69,38.25,RF,40.69
56534,Bob Cannon,SP,21.0,Hartford Yard Goats,Colorado Rockies,AA,48.4,61.53,,,,,42.25,55.75,58.85,0.58,2.5,3.0,N/A,False,,,,,,,,,,SP,43.07
56535,Emanoil Florescu,CF,22.0,Carolina Mudcats,Milwaukee Brewers,A,35.69,37.48,36.25,39.75,42.5,32.5,,,,0.0,-2.5,2.0,N/A,False,,,,,,36.81,,,36.25,LF,36.81
56536,Ben Martin,SP,21.0,Jupiter Hammerheads,Miami Marlins,A,38.2,48.19,,,,,38.25,49.75,45.77,0.44,2.08,-2.0,N/A,False,,,,,,,,,,SP,39.76
56537,Zaire Biddings,3B,21.0,Lake County Captains,Cleveland Guardians,A,38.96,43.54,31.0,40.25,50.94,35.75,,,,0.0,0.0,-1.0,N/A,False,,32.94,,42.26,,33.76,,34.93,31.0,3B,42.26
56538,Jaheim Stalworth,RP,22.0,Jersey Shore BlueClaws,Philadelphia Phillies,A,45.38,63.2,,,,,37.5,57.75,77.9,0.67,0.0,-1.0,N/A,False,,,,,,,,,,RP,47.6
56539,Brad Bundage,SP,20.0,Chicago N (ACL) Cubs,Chicago Cubs,R,42.72,60.77,,,,,38.25,55.75,69.03,0.79,0.0,0.0,N/A,False,,,,,,,,,,SP,44.41
56540,Mike Borton,SS,21.0,Philadelphia (FCL) Phillies,Philadelphia Phillies,R,33.94,36.0,27.0,36.25,44.38,34.25,,,,0.0,-3.0,0.0,N/A,False,,29.06,35.71,,,,,,27.0,2B,35.71
56541,Dan Tungate,SP,22.0,Jacksonville Jumbo Shrimp,Miami Marlins,AAA,58.66,62.74,,,,,46.5,54.5,74.85,1.42,2.5,0.0,N/A,False,,,,,,,,,,SP,52.17
56543,Jahlil Selvie,CF,22.0,Aberdeen Ironbirds,Baltimore Orioles,A,42.32,43.81,41.25,46.5,53.5,41.25,,,,0.31,-2.5,-3.0,N/A,False,,,,,,42.9,50.02,43.09,41.25,CF,50.02
56544,Steve Baughn,C,21.0,Arizona (ACL) Diamondbacks,Arizona Diamondbacks,R,33.14,35.52,33.75,39.0,0.0,24.0,,,,0.0,-3.0,0.0,N/A,False,,,,,,,,,33.75,DH,33.75
56549,Dan Turner,RF,21.0,Jupiter Hammerheads,Miami Marlins,A,32.77,40.0,31.25,45.5,40.25,29.0,,,,0.19,0.0,-3.0,N/A,False,,,,,,32.19,,32.56,31.25,RF,32.56
56550,Randy Armani,CF,22.0,Salem Red Sox,Boston Red Sox,A,34.52,38.0,37.25,45.0,47.0,35.75,,,,0.44,-2.5,-2.5,N/A,False,,,,,,38.56,,,37.25,LF,38.56
56551,Steffan Majland,2B,22.0,Kansas City (ACL) Royals Blue,Kansas City Royals,R,37.08,52.91,34.5,51.0,42.75,61.25,,,,0.38,-3.0,3.5,N/A,False,,37.09,,,,37.77,,,34.5,LF,37.77
56552,Mike Reed,3B,21.0,Lake County Captains,Cleveland Guardians,A,41.19,51.43,36.25,50.75,46.94,42.0,,,,0.81,0.0,0.0,N/A,False,,37.21,40.65,42.95,,,,38.81,36.25,3B,42.95
56553,Mike Sinai,2B,21.0,Inland Empire 66ers,California Angels,A,55.9,57.78,40.0,46.5,56.12,47.0,,,,0.38,0.0,1.5,N/A,False,,42.35,48.91,49.35,51.8,42.2,,42.2,40.0,SS,51.8
56554,Tim Nickerson,SP,21.0,Atlanta (FCL) Braves,Atlanta Braves,R,32.72,35.22,,,,,36.0,43.25,46.68,0.0,-3.0,2.0,N/A,False,,,,,,,,,,SP,30.64
56555,Joe Crittenden,SP,21.0,Rancho Cucamonga Quakes,Los Angeles Dodgers,A,37.77,45.64,,,,,37.25,47.75,65.83,0.62,2.08,1.5,N/A,False,,,,,,,,,,SP,35.47
56557,Kevin Bates,RP,22.0,New York A  (FCL) Yankees,New York Yankees,R,33.85,35.97,,,,,35.0,40.75,43.01,0.0,-3.0,-1.5,N/A,False,,,,,,,,,,RP,37.0
56558,Steve Hein,RF,21.0,Winston-Salem Dash,Chicago White Sox,A,56.65,57.83,40.25,44.5,52.0,47.0,,,,0.25,0.0,4.5,N/A,False,,,,,,42.39,49.52,,40.25,CF,49.52
56559,Eric Rogers,3B,22.0,Augusta GreenJackets,Atlanta Braves,A,42.37,46.69,40.0,47.25,50.0,54.25,,,,0.38,-2.5,0.0,N/A,False,,41.51,,47.01,,,,42.62,40.0,3B,47.01
56560,Nate King,1B,22.0,Rancho Cucamonga Quakes,Los Angeles Dodgers,A,38.51,39.2,40.0,44.5,43.5,29.75,,,,0.25,-2.5,-2.5,N/A,False,45.44,,,,,,,38.75,40.0,C,45.44
