ID,Name,Pos,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Signability,Demand,Prone,Acc,Ovr,Pot
138824,"Noel Jabbour",SP,21,185,L,L,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,35,30,20,30,25,45,30,45,40,20,45,40,45,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,20,20,25,45,20,30,20,20,40,30,30,20,20,40,30,30,25,20,40,30,40,35,30,40,45,89-91,44,55,65,35,25,0,30,0,0,0,0,0,0,0,0,40,40,0,45,0,0,0,0,0,0,0,0,N,N,N,N,N,H,0,Normal,VH,20,35
141861,"Justin Jabour",SP,17,186,S,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,40,30,30,30,30,50,30,30,40,35,30,35,45,20,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,20,25,25,40,25,20,20,20,45,20,20,20,20,45,20,20,20,20,40,20,40,35,30,45,45,89-91,42,65,30,25,20,0,0,0,20,0,0,0,0,0,0,45,45,0,25,0,45,0,0,0,0,0,0,N,N,N,N,H,EH,0,Normal,VH,20,30
141967,"Eugene Jackson",SS,18,184,R,R,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,20,20,40,45,40,45,40,40,50,35,60,35,30,40,35,20,20,25,0,0,0,0,20,25,0,0,0,0,0,0,0,40,30,0,0,0,40,35,35,20,50,20,20,20,20,25,20,20,20,20,30,20,20,20,20,25,20,20,25,25,25,25,87-89,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,H,EH,0,Normal,VH,20,30
142050,"Mattias Jackson",SS,17,181,R,R,25,25,20,25,30,25,25,25,20,25,30,25,25,25,25,25,30,25,60,55,45,45,70,50,55,45,55,45,35,35,40,20,20,20,0,0,0,25,0,30,0,0,0,0,0,0,50,0,40,0,0,0,45,35,35,40,45,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,30,30,25,25,80-83,57,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,VH,20,50
142018,"Raymond Jackson",LF,17,194,L,R,25,25,25,25,25,25,25,25,25,25,25,25,20,20,20,20,20,25,50,45,45,45,50,55,30,30,30,25,45,35,40,20,20,20,0,0,20,0,0,0,25,0,0,0,0,40,0,0,0,40,0,0,30,35,40,35,65,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,86-88,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,EH,0,Normal,VH,25,40
143994,"Vic Jackson",RP,21,184,R,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,25,25,30,25,25,35,25,60,20,45,40,55,25,20,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,20,35,25,30,40,40,50,35,30,40,40,50,35,30,45,40,50,35,35,50,50,50,45,84-86,51,25,65,25,0,35,0,30,30,0,0,0,0,0,0,30,0,40,0,35,45,0,0,0,0,0,0,N,N,N,L,N,N,0,Durable,VH,30,35
143885,"Sendy Jacobowitz",SP,17,187,R,R,25,20,20,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,40,25,25,25,25,45,35,25,45,20,45,40,50,25,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,30,30,30,45,25,20,30,30,45,25,20,35,30,45,30,20,30,25,40,25,40,45,50,45,50,90-92,53,75,50,30,20,0,0,20,0,0,0,0,0,0,0,50,45,0,0,45,0,0,0,0,0,0,0,N,N,L,N,N,N,0,Normal,VH,20,45
141998,"Jonathan Jacobs",CF,18,189,R,R,25,35,25,25,25,25,25,35,25,25,25,25,25,35,25,25,25,25,45,80,50,55,45,50,40,35,40,35,60,55,50,25,25,30,0,0,0,0,0,0,25,30,20,0,0,0,0,0,0,65,50,60,65,55,60,60,50,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,87-89,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,EH,140000,Normal,VH,25,50
141676,"Tono Jaguares",3B,17,191,R,R,25,25,25,20,25,25,25,25,25,20,20,25,25,25,25,20,25,25,45,40,50,35,50,50,40,50,45,45,35,35,55,20,20,20,0,0,20,0,25,0,0,0,0,0,0,60,0,35,0,0,0,0,35,25,20,25,55,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,35,20,25,87-89,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,EH,0,Normal,VH,20,40
142891,"Arturs Jakusenoks",3B,18,184,R,R,30,25,20,30,30,30,30,25,20,30,30,30,30,25,20,30,30,30,50,45,40,50,45,50,50,55,50,35,50,45,65,25,20,20,0,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,30,25,30,20,50,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,88-90,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,H,0,Normal,VH,25,40
142981,"A.J. Janczak",SP,18,185,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,20,25,30,30,50,20,30,40,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,35,35,25,35,40,20,20,35,35,45,30,20,35,35,45,30,20,40,35,50,30,40,65,70,50,60,86-88,56,55,65,25,25,0,25,20,20,25,0,0,0,0,0,35,40,0,45,35,50,45,0,0,0,0,0,N,N,N,N,N,EH,140000,Normal,VH,25,55
138118,"Gabe Janner",2B,21,188,R,R,30,30,25,25,30,30,30,30,25,20,30,30,30,30,30,25,30,30,45,45,45,40,45,45,45,40,45,40,55,35,35,25,30,25,0,0,0,25,0,0,0,0,0,0,0,0,35,0,0,0,0,0,40,30,35,25,35,20,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,25,25,25,89-91,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,E,0,Normal,VH,25,35
141943,"Buford Jefferson",RP,18,195,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,25,35,25,35,35,25,40,30,50,45,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,20,45,25,25,30,25,40,25,25,30,25,45,25,25,30,25,40,25,45,45,45,45,50,91-93,54,30,50,35,0,0,30,0,0,0,0,0,0,0,0,50,0,0,55,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,Durable,VH,25,40
142735,"Eric Jegal",C,21,185,R,R,35,35,35,30,40,35,35,35,35,30,40,35,35,35,35,35,40,35,45,45,45,40,50,45,30,30,50,30,50,50,50,55,50,60,0,45,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,25,35,40,50,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,88-90,46,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,N,0,Normal,VH,30,40
143944,"Skull Jett",SS,21,183,L,R,40,35,35,30,40,35,40,35,35,30,40,35,35,35,30,30,40,35,45,45,45,40,50,45,60,55,55,60,35,50,55,25,25,25,0,0,0,50,40,45,30,0,0,0,0,0,60,55,50,35,0,0,55,45,40,45,35,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,20,30,25,90-92,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,E,0,Normal,VH,30,40
140756,"Zach Jett",SP,21,189,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,30,25,25,30,30,45,25,55,45,55,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,25,25,20,55,25,30,35,30,40,20,35,35,30,45,20,30,30,25,40,20,40,40,40,40,20,90-92,47,40,35,35,0,0,0,30,25,30,0,0,0,0,0,40,0,0,0,35,40,40,0,0,0,0,0,N,N,N,L,N,N,0,Normal,VH,25,30
141723,"Dwayne Johnson",CF,18,183,R,R,25,30,25,25,30,25,25,30,25,25,30,25,25,30,25,25,30,25,55,80,55,50,65,50,35,35,30,30,60,50,45,20,20,20,0,0,0,0,0,0,20,30,25,0,0,0,0,0,0,65,45,55,65,35,30,30,65,60,20,20,20,25,20,20,20,20,20,20,20,20,20,25,20,20,25,25,25,25,84-86,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,H,600000,Normal,VH,25,60
140433,"J.T. Johnson",RP,19,191,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,35,30,25,20,30,30,40,20,35,40,40,25,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,25,20,20,45,20,20,25,20,40,20,20,20,20,40,20,20,25,20,45,20,30,40,40,45,30,88-90,46,25,70,0,0,20,0,25,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,N,N,L,N,N,E,0,Normal,VH,20,25
141499,"Pete Johnson",RP,22,185,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,25,30,30,20,20,35,30,55,25,55,45,50,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,25,20,30,30,25,35,30,25,40,20,35,30,25,40,20,35,30,20,40,20,45,40,40,40,20,92-94,44,30,25,40,25,35,0,0,0,0,0,0,0,0,0,45,40,45,0,0,0,0,0,0,0,0,0,N,N,N,N,N,VE,0,Normal,VH,25,30
143998,"Luke Johnston",SS,21,186,R,R,40,50,35,35,40,45,40,50,35,35,40,45,45,50,40,35,40,45,55,80,45,45,50,55,60,55,50,45,45,45,55,20,20,20,0,0,0,25,35,40,0,0,0,0,0,0,55,50,45,0,0,0,60,60,60,55,80,60,20,20,20,25,20,20,20,20,20,20,20,20,20,25,20,20,35,35,25,25,91-93,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,N,70000,Normal,H,35,50
141733,"Bryson Jones",RP,17,192,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,25,25,30,30,30,30,45,20,55,45,55,25,25,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,30,20,30,70,25,25,25,20,40,20,25,25,20,45,20,25,20,20,35,20,50,40,40,45,25,93-95,47,25,30,40,0,0,0,30,0,20,0,0,0,0,0,70,0,0,0,50,0,40,0,0,0,0,0,H,H,N,N,N,EH,0,Normal,VH,20,30
142966,"Duffy Jones",RP,18,190,S,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,30,20,25,30,30,30,30,25,35,30,30,35,30,25,20,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,35,25,30,30,25,45,25,30,30,20,45,25,30,30,25,45,25,45,45,45,50,40,92-94,49,30,40,0,0,35,0,0,30,0,0,0,0,0,0,0,0,55,0,0,50,0,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,VH,25,35
142084,"Edsel Jones",1B,18,190,R,R,25,25,20,20,30,25,25,25,20,20,30,25,25,25,20,20,30,25,55,50,40,45,65,50,35,35,30,20,45,40,40,20,20,20,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,40,35,40,35,45,20,20,20,20,25,20,20,20,20,20,20,20,20,20,25,20,20,25,25,25,25,86-88,55,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,H,0,Normal,VH,25,45
142725,"Eric Jones",C,18,185,S,R,25,25,25,25,30,25,25,25,25,25,30,25,25,25,25,25,25,25,50,45,50,50,50,50,30,40,45,20,45,40,45,50,45,50,0,30,25,0,0,0,0,0,0,0,45,40,0,0,0,0,0,0,25,25,30,25,40,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,25,30,25,86-88,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,EH,0,Normal,VH,20,50
143859,"Evan Jones",SP,21,184,L,L,20,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,20,20,25,30,25,30,25,25,30,30,45,20,45,50,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,25,55,25,35,40,40,50,25,35,40,40,50,25,35,45,40,50,25,45,50,50,50,35,91-93,48,55,60,40,0,40,0,0,30,0,0,0,0,0,0,45,0,50,0,0,55,0,0,0,0,0,0,N,N,L,N,N,N,0,Normal,VH,30,40
145159,"Jake Jones",SP,18,185,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,30,20,25,20,25,20,40,20,40,45,40,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,25,25,20,70,25,30,35,30,50,40,30,35,30,50,40,30,35,30,50,40,45,50,50,50,75,89-91,51,60,70,35,20,0,0,35,30,0,0,0,0,0,0,45,45,0,0,45,45,0,0,0,0,0,0,N,N,N,N,N,VE,0,Normal,A,30,50
141630,"Keith Jordan",RP,23,186,L,L,20,20,20,20,20,20,20,20,20,25,20,20,20,20,20,20,20,20,20,25,20,30,20,20,30,30,45,20,30,40,50,25,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,25,20,30,40,20,35,40,40,45,20,35,35,35,40,20,40,45,40,45,20,40,45,45,45,20,90-92,51,35,65,40,0,0,0,35,0,0,0,0,0,0,0,45,0,0,0,45,0,0,0,0,0,0,0,H,N,N,N,N,VE,0,Normal,VH,25,25
141699,"Earl Jorgensen",1B,18,188,R,R,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,45,50,45,50,45,45,30,30,35,35,30,30,30,20,20,20,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,30,30,35,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,84-86,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,H,EH,0,Normal,VH,25,40
141266,"Rhys Judd",RP,22,189,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,30,30,25,25,35,20,40,25,50,40,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,30,35,35,30,25,35,35,30,45,20,35,35,30,45,20,35,30,30,45,20,40,45,45,45,25,89-91,43,30,50,35,0,35,0,0,30,0,0,0,0,0,0,40,0,40,0,0,45,0,0,0,0,0,0,L,L,N,N,N,N,0,Normal,VH,25,30
142654,"E.J. Kaczkowski",C,17,185,L,R,20,25,30,30,20,25,20,25,30,30,20,25,20,25,25,25,20,20,40,55,70,65,30,50,30,30,50,40,50,55,45,45,45,40,0,25,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,35,25,25,20,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,87-89,52,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,N,H,170000,Durable,VH,20,55
141928,"Latimer Kagey",SP,18,188,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,35,25,30,30,25,40,20,45,40,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,30,20,25,60,30,25,25,20,40,20,25,25,20,40,20,25,25,20,45,20,40,45,40,45,40,90-92,48,50,65,30,25,0,25,0,20,0,0,0,0,0,0,45,40,0,45,0,45,0,0,0,0,0,0,N,N,N,N,N,EH,0,Normal,VH,20,35
143883,"Tim Kahn",C,21,186,L,R,30,30,30,40,40,20,30,30,30,40,40,20,30,30,30,40,40,20,40,40,35,50,50,20,35,30,35,25,35,45,35,45,35,45,0,30,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,35,40,40,35,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,90-92,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,N,0,Durable,H,20,30
142878,"Carlton Kalash",RP,21,183,S,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,30,20,20,25,30,30,30,40,30,35,50,50,45,25,30,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,25,20,20,35,25,35,35,35,35,25,35,35,35,40,25,35,35,30,35,25,35,40,45,35,35,90-92,47,25,45,35,0,0,0,0,0,30,0,0,0,0,0,35,0,0,0,0,0,40,0,0,0,0,0,N,N,N,N,N,N,0,Durable,VH,30,30
138278,"Ben Kalish",SP,21,186,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,40,25,30,30,25,40,20,40,35,40,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,25,20,30,40,20,25,25,20,40,20,25,25,20,40,20,25,25,20,40,20,40,35,35,40,35,91-93,44,40,75,35,0,0,25,0,20,0,0,0,0,0,0,45,0,0,45,0,45,0,0,0,0,0,0,H,N,N,H,H,N,0,Normal,VH,20,30
143836,"Ian Kallina",RP,18,184,R,R,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,30,30,35,25,25,35,30,30,40,30,50,45,40,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,25,20,20,70,20,25,30,25,45,20,25,35,30,50,20,25,30,25,40,20,45,45,45,45,25,91-93,52,30,45,30,0,0,0,35,0,0,0,0,0,0,0,50,0,0,0,60,0,0,0,0,0,0,0,N,H,N,N,N,EH,0,Normal,VH,20,30
142863,"Jared Kaltenbach",SP,22,181,L,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,20,20,20,25,30,20,30,30,30,30,30,55,20,50,50,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,35,25,20,20,55,20,30,45,40,50,35,30,40,40,45,35,30,45,45,55,40,40,50,50,50,45,86-88,53,50,50,35,35,0,0,0,30,0,0,0,0,0,0,40,40,0,0,0,50,0,0,0,0,0,0,N,H,L,N,H,N,0,Normal,VH,30,40
142956,"Brent Karaman",RP,22,184,R,R,20,20,20,20,20,25,20,20,20,20,20,25,25,20,20,20,20,25,25,20,30,30,25,30,30,35,45,25,45,45,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,70,20,55,45,40,55,40,55,45,40,55,35,60,45,40,55,40,75,50,50,55,50,97-99,56,30,65,0,0,65,65,0,0,0,0,0,0,0,0,0,0,80,70,0,0,0,0,0,0,0,0,L,N,N,L,N,E,0,Normal,VH,40,65
143871,"Michael Karenin",SP,18,186,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,30,20,20,20,30,30,35,20,25,30,30,45,35,40,40,45,25,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,30,80,25,25,35,30,40,30,30,35,30,45,30,25,30,30,40,30,40,50,50,40,45,89-91,50,60,50,35,0,0,0,25,20,0,0,0,0,0,0,50,0,0,0,40,50,0,0,0,0,0,0,L,N,N,N,N,EH,0,Normal,H,25,45
143946,"Vick Karkos",SS,18,185,R,R,35,40,30,25,35,30,35,40,30,25,35,30,35,40,30,25,35,30,55,80,60,40,55,50,60,60,70,55,45,45,55,20,20,20,0,0,0,0,0,35,0,0,0,0,0,0,0,0,55,0,0,0,60,40,35,30,75,60,20,30,30,30,20,20,30,30,25,20,20,30,30,30,20,20,35,35,30,25,87-89,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,L,EH,350000,Normal,VH,25,70
143929,"Terry Karwoski",SP,18,188,L,L,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,30,30,35,30,25,40,35,40,50,20,45,45,50,20,25,25,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,20,25,25,30,55,20,25,30,25,45,30,25,30,25,45,30,25,30,30,45,30,35,50,50,45,50,86-88,50,50,70,30,0,0,0,0,20,25,0,0,0,0,0,40,0,0,0,0,45,30,0,0,0,0,0,H,N,N,H,N,EH,0,Normal,VH,25,40
142085,"Dustin Kator",CF,18,193,R,L,20,30,30,30,20,25,20,30,30,25,20,25,20,30,30,30,20,25,45,80,75,55,30,50,35,35,50,20,60,45,60,20,20,20,50,0,0,0,0,0,20,30,25,60,0,0,0,0,0,65,45,60,60,65,65,70,65,70,25,25,20,40,25,25,25,20,40,25,25,25,20,45,30,35,45,45,45,50,88-90,47,65,60,25,25,0,25,25,20,0,0,0,0,0,0,35,40,0,40,40,45,0,0,0,0,0,0,N,N,H,L,L,EH,0,Normal,VH,20,55
142740,"Maxwell Katzenmeier",3B,22,184,R,R,45,40,40,35,45,45,45,40,40,35,45,45,45,40,40,35,45,45,50,55,50,45,55,50,50,50,70,40,40,45,55,25,25,25,0,0,0,25,45,30,0,0,0,0,0,0,45,50,40,0,0,0,40,40,40,35,35,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,83-85,53,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,E,0,Normal,VH,35,45
143868,"Logan Kaufman",SS,21,188,R,R,45,40,25,30,45,40,45,40,25,30,45,40,45,40,25,30,45,40,60,45,30,40,75,50,50,50,60,60,55,50,55,20,20,20,0,0,0,35,30,40,0,0,0,0,0,0,50,50,45,0,0,0,45,45,50,45,55,25,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,25,30,20,25,83-85,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N,N,80000,Normal,H,30,45
142730,"Ayden Keaton",RP,17,187,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,30,25,25,35,40,65,20,50,45,55,20,20,20,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,20,20,20,20,75,25,20,30,20,40,20,20,25,20,40,20,20,30,20,45,20,45,45,45,45,45,90-92,50,30,65,0,0,25,0,25,0,0,0,0,0,0,0,0,0,55,0,55,0,0,0,0,0,0,0,L,H,N,N,N,EH,0,Normal,VH,20,35
142691,"Nick Kelly",SP,21,186,L,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,35,25,20,25,30,35,45,35,45,45,45,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,25,30,75,25,30,35,30,45,30,30,35,30,45,30,30,35,30,45,30,45,45,45,45,30,90-92,49,40,65,35,0,0,30,25,0,0,0,0,0,0,0,50,0,0,35,50,0,0,0,0,0,0,0,N,N,N,N,N,H,0,Normal,VH,25,30
138563,"Rick Kelly",RP,21,189,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,30,25,35,35,25,30,20,40,40,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,25,20,20,50,25,40,30,25,45,20,40,30,25,45,20,40,30,25,45,20,45,40,35,45,25,94-96,53,25,55,45,0,0,0,0,0,35,0,0,0,0,0,55,0,0,0,0,0,50,0,0,0,0,0,L,N,N,N,N,VE,0,Normal,VH,25,30
143007,"Andy Kenney",SP,18,184,L,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,25,30,25,40,40,30,35,20,35,35,40,20,20,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,25,20,50,25,30,25,20,45,20,30,25,20,45,20,30,25,20,45,20,45,45,40,50,25,92-94,46,50,60,35,25,30,0,0,0,0,0,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,0,Durable,VH,20,35
138280,"Alfonso Kent",SP,22,194,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,25,20,20,35,25,35,45,20,45,45,50,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,25,75,25,25,25,20,45,25,25,25,20,45,25,25,25,20,40,25,40,40,40,45,40,90-92,46,55,60,35,0,0,0,20,20,0,0,0,0,0,0,45,0,0,0,45,45,0,0,0,0,0,0,N,N,N,N,N,H,0,Normal,VH,20,35
143819,"Vince Kerr",SP,18,184,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,25,25,30,25,25,30,25,55,25,35,40,45,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,30,40,20,30,30,20,50,35,30,30,20,50,35,30,30,20,45,35,40,40,40,50,55,91-93,48,65,60,40,30,0,0,0,20,0,0,0,0,0,0,55,35,0,0,0,45,0,0,0,0,0,0,L,N,N,N,N,EH,0,Durable,VH,25,40
141894,"Arnaud Kilpatrick",SP,17,199,R,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,30,35,25,30,30,30,35,20,35,35,35,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,35,20,20,20,70,20,20,25,20,45,20,20,25,20,40,20,20,25,20,45,20,45,45,45,45,45,89-91,54,45,75,30,0,25,20,0,20,0,0,0,0,0,0,45,0,45,45,0,45,0,0,0,0,0,0,N,N,L,N,N,N,0,Normal,VH,20,35
